platform,source_event_id,source_market_id,source_selection_id,player_name,team,sport,stat_type,prop_category,line,over_american_odds,under_american_odds,game_id,game_start_time,status,pulled_at,model_status,resolved_stat_key,season_avg,recent_form,games_played,games_remaining,model_mean,model_sigma,prob_over,prob_under,implied_prob_over,implied_prob_under,implied_prob_includes_field_vig,edge_over,edge_under
draftkings,34118096,334626682,0QA334626682#2151983734_13L88808Q1-1260625591Q20,Jonathan Mingo,,NFL,2+ TDs,player_touchdown,,19000.0,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118096,334626682,0QA334626682#2241747420_13L88808Q160553923Q20,Patrick Ricard,,NFL,2+ TDs,player_touchdown,,20000.0,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118096,334626682,0QA334626682#2266274964_13L88808Q1-198328075Q20,Thomas Fidone II,,NFL,2+ TDs,player_touchdown,,20000.0,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118096,334626682,0QA334626682#2241747426_13L88808Q1-844454711Q20,Chris Manhertz,,NFL,2+ TDs,player_touchdown,,25000.0,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151969861_13L88808Q11711771981Q20,Kenneth Walker III,,NFL,First TD Scorer,player_touchdown,,450.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151970012_13L88808Q11718127580Q20,Rashee Rice,,NFL,First TD Scorer,player_touchdown,,800.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151970605_13L88808Q11131449931Q20,J.K. Dobbins,,NFL,First TD Scorer,player_touchdown,,900.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151970162_13L88808Q1-1767077256Q20,Travis Kelce,,NFL,First TD Scorer,player_touchdown,,1000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151970831_13L88808Q11818349118Q20,Jaylen Waddle,,NFL,First TD Scorer,player_touchdown,,1100.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151970765_13L88808Q1-266455955Q20,Courtland Sutton,,NFL,First TD Scorer,player_touchdown,,1200.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151970696_13L88808Q1227104619Q20,RJ Harvey,,NFL,First TD Scorer,player_touchdown,,1400.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151970098_13L88808Q1804434497Q20,Xavier Worthy,,NFL,First TD Scorer,player_touchdown,,1500.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151970946_13L88808Q11401109628Q20,Evan Engram,,NFL,First TD Scorer,player_touchdown,,2200.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151971060_13L88808Q1223394726Q20,Bo Nix,,NFL,First TD Scorer,player_touchdown,,2200.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151971142_13L88808Q11555734454Q20,Pat Bryant,,NFL,First TD Scorer,player_touchdown,,2200.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151971347_13L88808Q11680705598Q20,,KC Chiefs D/ST,NFL,First TD Scorer,player_touchdown,,2200.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151970237_13L88808Q1255265400Q20,Tyquan Thornton,,NFL,First TD Scorer,player_touchdown,,2500.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151971399_14L88808Q11053400298Q20,,DEN Broncos D/ST,NFL,First TD Scorer,player_touchdown,,2500.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2152083351_13L88808Q11294434944Q20,Emmett Johnson,,NFL,First TD Scorer,player_touchdown,,2800.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151971004_13L88808Q1-1406459106Q20,Adam Trautman,,NFL,First TD Scorer,player_touchdown,,3500.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2254549139_13L88808Q11162136431Q20,Jonah Coleman,,NFL,First TD Scorer,player_touchdown,,3500.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151970345_13L88808Q1-1095051485Q20,Noah Gray,,NFL,First TD Scorer,player_touchdown,,4000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151970580_13L88808Q11899509172Q20,Patrick Mahomes,,NFL,First TD Scorer,player_touchdown,,4000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151971203_13L88808Q1-1309893501Q20,Marvin Mims,,NFL,First TD Scorer,player_touchdown,,4000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2240970544_13L88808Q1-1542118966Q20,Cyrus Allen,,NFL,First TD Scorer,player_touchdown,,4500.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151970364_13L88808Q11017256313Q20,Brashard Smith,,NFL,First TD Scorer,player_touchdown,,5000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2151971277_13L88808Q1-1806371657Q20,Troy Franklin,,NFL,First TD Scorer,player_touchdown,,5500.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2237910740_13L88808Q11445669237Q20,Jalen Royals,,NFL,First TD Scorer,player_touchdown,,5500.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2242104563_13L88808Q1-739985615Q20,Lil'Jordan Humphrey,,NFL,First TD Scorer,player_touchdown,,6500.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2238240545_13L88808Q1-1629863216Q20,Jared Wiley,,NFL,First TD Scorer,player_touchdown,,8000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2271423205_13L88808Q11281597095Q20,Jake Briningstool,,NFL,First TD Scorer,player_touchdown,,8000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2242104561_13L88808Q11689265754Q20,Nate Adkins,,NFL,First TD Scorer,player_touchdown,,9000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2150714453_13L88808Q1-1777442974Q20,,No Touchdown Scorer,NFL,First TD Scorer,player_touchdown,,10000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2242104558_13L88808Q1-285798379Q20,Nikko Remigio,,NFL,First TD Scorer,player_touchdown,,14000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334332914,0QA334332914#2266386487_13L88808Q11037691863Q20,Dallen Bentley,,NFL,First TD Scorer,player_touchdown,,14000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972177_13L88808Q11336808573Q20,Kenneth Walker III,,NFL,Anytime TD Scorer,player_touchdown,,,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972178_13L88808Q11138393391Q20,Rashee Rice,,NFL,Anytime TD Scorer,player_touchdown,,150.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972185_13L88808Q11696076099Q20,J.K. Dobbins,,NFL,Anytime TD Scorer,player_touchdown,,175.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972179_13L88808Q1-511040682Q20,Travis Kelce,,NFL,Anytime TD Scorer,player_touchdown,,200.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972188_13L88808Q1-400886175Q20,Jaylen Waddle,,NFL,Anytime TD Scorer,player_touchdown,,210.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972186_13L88808Q11208752225Q20,Courtland Sutton,,NFL,Anytime TD Scorer,player_touchdown,,240.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972187_13L88808Q1-188546455Q20,RJ Harvey,,NFL,Anytime TD Scorer,player_touchdown,,300.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972180_13L88808Q1439564023Q20,Xavier Worthy,,NFL,Anytime TD Scorer,player_touchdown,,320.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972191_13L88808Q164075827Q20,Pat Bryant,,NFL,Anytime TD Scorer,player_touchdown,,400.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972189_13L88808Q1-1888318124Q20,Evan Engram,,NFL,Anytime TD Scorer,player_touchdown,,475.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972195_13L88808Q11412750972Q20,,KC Chiefs D/ST,NFL,Anytime TD Scorer,player_touchdown,,475.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972192_13L88808Q1-1003727875Q20,Bo Nix,,NFL,Anytime TD Scorer,player_touchdown,,500.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2152083365_13L88808Q1641834418Q20,Emmett Johnson,,NFL,Anytime TD Scorer,player_touchdown,,550.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972181_13L88808Q1-1918085885Q20,Tyquan Thornton,,NFL,Anytime TD Scorer,player_touchdown,,600.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972184_13L88808Q1282414671Q20,Patrick Mahomes,,NFL,Anytime TD Scorer,player_touchdown,,600.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972196_14L88808Q11135361896Q20,,DEN Broncos D/ST,NFL,Anytime TD Scorer,player_touchdown,,600.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972193_13L88808Q11999707531Q20,Marvin Mims,,NFL,Anytime TD Scorer,player_touchdown,,700.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972190_13L88808Q1-1398413387Q20,Adam Trautman,,NFL,Anytime TD Scorer,player_touchdown,,750.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2254549149_13L88808Q1-2126192684Q20,Jonah Coleman,,NFL,Anytime TD Scorer,player_touchdown,,800.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972182_13L88808Q1-1856213575Q20,Noah Gray,,NFL,Anytime TD Scorer,player_touchdown,,950.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972183_13L88808Q11459348639Q20,Brashard Smith,,NFL,Anytime TD Scorer,player_touchdown,,1000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2240970552_13L88808Q1-1195662886Q20,Cyrus Allen,,NFL,Anytime TD Scorer,player_touchdown,,1000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2151972194_13L88808Q1-1283460656Q20,Troy Franklin,,NFL,Anytime TD Scorer,player_touchdown,,1200.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2237910742_13L88808Q1-2027321620Q20,Jalen Royals,,NFL,Anytime TD Scorer,player_touchdown,,1300.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2242104767_13L88808Q1-1746281328Q20,Lil'Jordan Humphrey,,NFL,Anytime TD Scorer,player_touchdown,,1300.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2238240551_13L88808Q1-1981368366Q20,Jared Wiley,,NFL,Anytime TD Scorer,player_touchdown,,1800.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2271423209_13L88808Q1-135444907Q20,Jake Briningstool,,NFL,Anytime TD Scorer,player_touchdown,,1800.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2242104766_13L88808Q1-577361648Q20,Nate Adkins,,NFL,Anytime TD Scorer,player_touchdown,,2000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2242104763_13L88808Q11489584874Q20,Nikko Remigio,,NFL,Anytime TD Scorer,player_touchdown,,2500.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623096,0QA334623096#2266386493_13L88808Q1-1857585573Q20,Dallen Bentley,,NFL,Anytime TD Scorer,player_touchdown,,2800.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151970988_13L88808Q1917552914Q20,Kenneth Walker III,,NFL,2+ TDs,player_touchdown,,475.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971163_13L88808Q1-1432483294Q20,Rashee Rice,,NFL,2+ TDs,player_touchdown,,1100.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971587_13L88808Q1-1048311142Q20,J.K. Dobbins,,NFL,2+ TDs,player_touchdown,,1200.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971180_13L88808Q1321951862Q20,Travis Kelce,,NFL,2+ TDs,player_touchdown,,1700.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971702_13L88808Q11544867689Q20,Jaylen Waddle,,NFL,2+ TDs,player_touchdown,,1900.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971676_13L88808Q1630325894Q20,Courtland Sutton,,NFL,2+ TDs,player_touchdown,,2200.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971635_13L88808Q11266037842Q20,RJ Harvey,,NFL,2+ TDs,player_touchdown,,2800.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971256_13L88808Q12124117791Q20,Xavier Worthy,,NFL,2+ TDs,player_touchdown,,3000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971848_13L88808Q1-833906303Q20,Pat Bryant,,NFL,2+ TDs,player_touchdown,,4000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971931_13L88808Q11641804059Q20,,KC Chiefs D/ST,NFL,2+ TDs,player_touchdown,,4500.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971747_13L88808Q11056635230Q20,Evan Engram,,NFL,2+ TDs,player_touchdown,,5000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971818_13L88808Q11749497144Q20,Bo Nix,,NFL,2+ TDs,player_touchdown,,5500.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971956_14L88808Q1-287867277Q20,,DEN Broncos D/ST,NFL,2+ TDs,player_touchdown,,6000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971346_13L88808Q1-1641923802Q20,Tyquan Thornton,,NFL,2+ TDs,player_touchdown,,6500.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2152083362_13L88808Q11061329834Q20,Emmett Johnson,,NFL,2+ TDs,player_touchdown,,7000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971476_13L88808Q1549820613Q20,Patrick Mahomes,,NFL,2+ TDs,player_touchdown,,8000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971877_13L88808Q1-209109203Q20,Marvin Mims,,NFL,2+ TDs,player_touchdown,,8000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2254549093_13L88808Q1872485381Q20,Jonah Coleman,,NFL,2+ TDs,player_touchdown,,9000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971786_13L88808Q1-944785245Q20,Adam Trautman,,NFL,2+ TDs,player_touchdown,,10000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2240970540_13L88808Q11409417240Q20,Cyrus Allen,,NFL,2+ TDs,player_touchdown,,12000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971398_13L88808Q1-1148751916Q20,Noah Gray,,NFL,2+ TDs,player_touchdown,,12000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2242104553_13L88808Q1260949065Q20,Lil'Jordan Humphrey,,NFL,2+ TDs,player_touchdown,,13000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971530_13L88808Q1-1132637167Q20,Brashard Smith,,NFL,2+ TDs,player_touchdown,,14000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2151971904_13L88808Q1-703789595Q20,Troy Franklin,,NFL,2+ TDs,player_touchdown,,17000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2237910732_13L88808Q11691180743Q20,Jalen Royals,,NFL,2+ TDs,player_touchdown,,17000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2242104552_13L88808Q1-1564766902Q20,Nate Adkins,,NFL,2+ TDs,player_touchdown,,18000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2271423164_13L88808Q1-1434899961Q20,Jake Briningstool,,NFL,2+ TDs,player_touchdown,,18000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2238240542_13L88808Q1-1988253751Q20,Jared Wiley,,NFL,2+ TDs,player_touchdown,,20000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2242104549_13L88808Q1853149879Q20,Nikko Remigio,,NFL,2+ TDs,player_touchdown,,20000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
draftkings,34118255,334623125,0QA334623125#2268523476_13L88808Q1734299700Q20,Dallen Bentley,,NFL,2+ TDs,player_touchdown,,20000.0,,34118255,2026-09-15T00:15:00.0000000Z,,2026-09-13T20:57:45.342566+00:00,no_player_match,,,,,,,,,,,,,,
betmgm,2978439,anytd,15909,Kenneth Walker,KC,NFL,anytd,player_touchdown,,-130.0,,2978439,,,2026-09-13T20:58:00.471587+00:00,no_player_match,,,,,,,,,,,,,,
betmgm,2978439,anytd,14418,J.K. Dobbins,DEN,NFL,anytd,player_touchdown,,140.0,,2978439,,,2026-09-13T20:58:00.471587+00:00,no_player_match,,,,,,,,,,,,,,
betmgm,2978439,anytd,8783,Travis Kelce,KC,NFL,anytd,player_touchdown,,220.0,,2978439,,,2026-09-13T20:58:00.471587+00:00,no_player_match,,,,,,,,,,,,,,
betmgm,2978439,anytd,16963,Rashee Rice,KC,NFL,anytd,player_touchdown,,175.0,,2978439,,,2026-09-13T20:58:00.471587+00:00,no_player_match,,,,,,,,,,,,,,
betmgm,2978439,anytd,17687,Xavier Worthy,KC,NFL,anytd,player_touchdown,,240.0,,2978439,,,2026-09-13T20:58:00.471587+00:00,no_player_match,,,,,,,,,,,,,,
