series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,yes_bid,yes_ask,no_bid,no_ask,forecast_kind,forecast_value_f,lead_days,model_sigma_f,sigma_source,model_prob_yes,model_status,pulled_at
KXHIGHTSEA,KXHIGHTSEA-26SEP21-B73.5,Seattle Maximum Temperature Daily,KSEA,2026-09-21,between,73.0,74.0,0.01,0.02,0.98,0.99,max,69.0,0,1.84,real_measured,0.0116,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTSEA,KXHIGHTSEA-26SEP21-B71.5,Seattle Maximum Temperature Daily,KSEA,2026-09-21,between,71.0,72.0,0.02,0.03,0.97,0.98,max,69.0,0,1.84,real_measured,0.087,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTSEA,KXHIGHTSEA-26SEP21-B69.5,Seattle Maximum Temperature Daily,KSEA,2026-09-21,between,69.0,70.0,0.35,0.38,0.62,0.65,max,69.0,0,1.84,real_measured,0.2066,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTMIA,KXLOWTMIA-26SEP21-T77,Lowest temperature in Miami,KMIA,2026-09-21,greater,77.0,,0.0,0.01,0.99,1.0,min,76.0,0,1.84,real_measured,0.2934,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTMIA,KXLOWTMIA-26SEP21-T70,Lowest temperature in Miami,KMIA,2026-09-21,less,,70.0,0.0,0.02,0.98,1.0,min,76.0,0,1.84,real_measured,0.0006,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTMIA,KXLOWTMIA-26SEP21-B76.5,Lowest temperature in Miami,KMIA,2026-09-21,between,76.0,77.0,0.2,0.3,0.7,0.8,min,76.0,0,1.84,real_measured,0.2066,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTMIA,KXLOWTMIA-26SEP21-B74.5,Lowest temperature in Miami,KMIA,2026-09-21,between,74.0,75.0,0.47,0.66,0.34,0.53,min,76.0,0,1.84,real_measured,0.1549,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTMIA,KXLOWTMIA-26SEP21-B72.5,Lowest temperature in Miami,KMIA,2026-09-21,between,72.0,73.0,0.13,0.19,0.81,0.87,min,76.0,0,1.84,real_measured,0.0367,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTMIA,KXLOWTMIA-26SEP21-B70.5,Lowest temperature in Miami,KMIA,2026-09-21,between,70.0,71.0,0.02,0.06,0.94,0.98,min,76.0,0,1.84,real_measured,0.0027,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSAN,KXLOWTSAN-26SEP21-T68,Low Temperature San Diego,KSAN,2026-09-21,greater,68.0,,0.62,0.9,0.1,0.38,min,67.0,0,1.84,real_measured,0.2934,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSAN,KXLOWTSAN-26SEP21-T61,Low Temperature San Diego,KSAN,2026-09-21,less,,61.0,0.0,0.03,0.97,1.0,min,67.0,0,1.84,real_measured,0.0006,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSAN,KXLOWTSAN-26SEP21-B67.5,Low Temperature San Diego,KSAN,2026-09-21,between,67.0,68.0,0.07,0.19,0.81,0.93,min,67.0,0,1.84,real_measured,0.2066,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSAN,KXLOWTSAN-26SEP21-B65.5,Low Temperature San Diego,KSAN,2026-09-21,between,65.0,66.0,0.01,0.12,0.88,0.99,min,67.0,0,1.84,real_measured,0.1549,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSAN,KXLOWTSAN-26SEP21-B63.5,Low Temperature San Diego,KSAN,2026-09-21,between,63.0,64.0,0.01,0.11,0.89,0.99,min,67.0,0,1.84,real_measured,0.0367,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSAN,KXLOWTSAN-26SEP21-B61.5,Low Temperature San Diego,KSAN,2026-09-21,between,61.0,62.0,0.0,0.06,0.94,1.0,min,67.0,0,1.84,real_measured,0.0027,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP21-T89,Oklahoma City Maximum High Temperature,KOKC,2026-09-21,greater,89.0,,0.04,0.05,0.95,0.96,max,95.0,0,1.84,real_measured,0.9994,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP21-T82,Oklahoma City Maximum High Temperature,KOKC,2026-09-21,less,,82.0,0.08,0.09,0.91,0.92,max,95.0,0,1.84,real_measured,0.0,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP21-B88.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-21,between,88.0,89.0,0.22,0.23,0.77,0.78,max,95.0,0,1.84,real_measured,0.0005,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP21-B86.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-21,between,86.0,87.0,0.42,0.43,0.57,0.58,max,95.0,0,1.84,real_measured,0.0,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP21-B84.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-21,between,84.0,85.0,0.15,0.16,0.84,0.85,max,95.0,0,1.84,real_measured,0.0,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP21-B82.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-21,between,82.0,83.0,0.07,0.08,0.92,0.93,max,95.0,0,1.84,real_measured,0.0,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSEA,KXLOWTSEA-26SEP21-T53,Low Temperature Seattle,KSEA,2026-09-21,greater,53.0,,0.0,0.01,0.99,1.0,min,52.0,0,1.84,real_measured,0.2934,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSEA,KXLOWTSEA-26SEP21-T46,Low Temperature Seattle,KSEA,2026-09-21,less,,46.0,0.0,0.03,0.97,1.0,min,52.0,0,1.84,real_measured,0.0006,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSEA,KXLOWTSEA-26SEP21-B52.5,Low Temperature Seattle,KSEA,2026-09-21,between,52.0,53.0,0.08,0.17,0.83,0.92,min,52.0,0,1.84,real_measured,0.2066,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSEA,KXLOWTSEA-26SEP21-B50.5,Low Temperature Seattle,KSEA,2026-09-21,between,50.0,51.0,0.65,0.76,0.24,0.35,min,52.0,0,1.84,real_measured,0.1549,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSEA,KXLOWTSEA-26SEP21-B48.5,Low Temperature Seattle,KSEA,2026-09-21,between,48.0,49.0,0.06,0.12,0.88,0.94,min,52.0,0,1.84,real_measured,0.0367,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSEA,KXLOWTSEA-26SEP21-B46.5,Low Temperature Seattle,KSEA,2026-09-21,between,46.0,47.0,0.0,0.02,0.98,1.0,min,52.0,0,1.84,real_measured,0.0027,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP21-T79,High Temperature San Diego,KSAN,2026-09-21,greater,79.0,,0.02,0.03,0.97,0.98,max,74.0,0,1.84,real_measured,0.0033,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP21-T72,High Temperature San Diego,KSAN,2026-09-21,less,,72.0,0.01,0.04,0.96,0.99,max,74.0,0,1.84,real_measured,0.1385,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP21-B78.5,High Temperature San Diego,KSAN,2026-09-21,between,78.0,79.0,0.11,0.19,0.81,0.89,max,74.0,0,1.84,real_measured,0.0116,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP21-B76.5,High Temperature San Diego,KSAN,2026-09-21,between,76.0,77.0,0.33,0.44,0.56,0.67,max,74.0,0,1.84,real_measured,0.087,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP21-B74.5,High Temperature San Diego,KSAN,2026-09-21,between,74.0,75.0,0.37,0.39,0.61,0.63,max,74.0,0,1.84,real_measured,0.2066,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP21-B72.5,High Temperature San Diego,KSAN,2026-09-21,between,72.0,73.0,0.05,0.06,0.94,0.95,max,74.0,0,1.84,real_measured,0.1549,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHDEN,KXHIGHDEN-26SEP21-T77,Highest temperature in Denver,KDEN,2026-09-21,greater,77.0,,0.03,0.04,0.96,0.97,max,72.0,0,1.84,real_measured,0.0033,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHDEN,KXHIGHDEN-26SEP21-T70,Highest temperature in Denver,KDEN,2026-09-21,less,,70.0,0.01,0.03,0.97,0.99,max,72.0,0,1.84,real_measured,0.1385,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHDEN,KXHIGHDEN-26SEP21-B76.5,Highest temperature in Denver,KDEN,2026-09-21,between,76.0,77.0,0.15,0.16,0.84,0.85,max,72.0,0,1.84,real_measured,0.0116,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHDEN,KXHIGHDEN-26SEP21-B74.5,Highest temperature in Denver,KDEN,2026-09-21,between,74.0,75.0,0.59,0.6,0.4,0.41,max,72.0,0,1.84,real_measured,0.087,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHDEN,KXHIGHDEN-26SEP21-B72.5,Highest temperature in Denver,KDEN,2026-09-21,between,72.0,73.0,0.17,0.18,0.82,0.83,max,72.0,0,1.84,real_measured,0.2066,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHDEN,KXHIGHDEN-26SEP21-B70.5,Highest temperature in Denver,KDEN,2026-09-21,between,70.0,71.0,0.02,0.03,0.97,0.98,max,72.0,0,1.84,real_measured,0.1549,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTDC,KXLOWTDC-26SEP21-T67,Lowest Temperature DC ,KDCA,2026-09-21,greater,67.0,,0.23,0.4,0.6,0.77,min,67.0,0,1.84,real_measured,0.5,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTDC,KXLOWTDC-26SEP21-T60,Lowest Temperature DC ,KDCA,2026-09-21,less,,60.0,0.01,0.03,0.97,0.99,min,67.0,0,1.84,real_measured,0.0001,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTDC,KXLOWTDC-26SEP21-B66.5,Lowest Temperature DC ,KDCA,2026-09-21,between,66.0,67.0,0.31,0.42,0.58,0.69,min,67.0,0,1.84,real_measured,0.2066,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTDC,KXLOWTDC-26SEP21-B64.5,Lowest Temperature DC ,KDCA,2026-09-21,between,64.0,65.0,0.13,0.18,0.82,0.87,min,67.0,0,1.84,real_measured,0.087,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTDC,KXLOWTDC-26SEP21-B62.5,Lowest Temperature DC ,KDCA,2026-09-21,between,62.0,63.0,0.01,0.08,0.92,0.99,min,67.0,0,1.84,real_measured,0.0116,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTDC,KXLOWTDC-26SEP21-B60.5,Lowest Temperature DC ,KDCA,2026-09-21,between,60.0,61.0,0.01,0.03,0.97,0.99,min,67.0,0,1.84,real_measured,0.0005,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSATX,KXLOWTSATX-26SEP21-T77,Lowest Temperature SATX,KSAT,2026-09-21,greater,77.0,,0.29,0.41,0.59,0.71,min,77.0,0,1.84,real_measured,0.5,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSATX,KXLOWTSATX-26SEP21-T70,Lowest Temperature SATX,KSAT,2026-09-21,less,,70.0,0.0,0.02,0.98,1.0,min,77.0,0,1.84,real_measured,0.0001,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSATX,KXLOWTSATX-26SEP21-B76.5,Lowest Temperature SATX,KSAT,2026-09-21,between,76.0,77.0,0.34,0.45,0.55,0.66,min,77.0,0,1.84,real_measured,0.2066,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSATX,KXLOWTSATX-26SEP21-B74.5,Lowest Temperature SATX,KSAT,2026-09-21,between,74.0,75.0,0.17,0.26,0.74,0.83,min,77.0,0,1.84,real_measured,0.087,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSATX,KXLOWTSATX-26SEP21-B72.5,Lowest Temperature SATX,KSAT,2026-09-21,between,72.0,73.0,0.02,0.07,0.93,0.98,min,77.0,0,1.84,real_measured,0.0116,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTSATX,KXLOWTSATX-26SEP21-B70.5,Lowest Temperature SATX,KSAT,2026-09-21,between,70.0,71.0,0.01,0.03,0.97,0.99,min,77.0,0,1.84,real_measured,0.0005,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP21-T72,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-21,greater,72.0,,0.59,0.7,0.3,0.41,max,72.0,0,1.84,real_measured,0.5,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP21-T65,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-21,less,,65.0,0.0,0.01,0.99,1.0,max,72.0,0,1.84,real_measured,0.0001,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP21-B71.5,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-21,between,71.0,72.0,0.16,0.18,0.82,0.84,max,72.0,0,1.84,real_measured,0.2066,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP21-B69.5,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-21,between,69.0,70.0,0.03,0.07,0.93,0.97,max,72.0,0,1.84,real_measured,0.087,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP21-B67.5,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-21,between,67.0,68.0,0.03,0.07,0.93,0.97,max,72.0,0,1.84,real_measured,0.0116,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP21-B65.5,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-21,between,65.0,66.0,0.0,0.01,0.99,1.0,max,72.0,0,1.84,real_measured,0.0005,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTDEN,KXLOWTDEN-26SEP21-T53,Lowest temperature in Denver,KDEN,2026-09-21,greater,53.0,,0.0,0.01,0.99,1.0,min,51.0,0,1.84,real_measured,0.1385,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTDEN,KXLOWTDEN-26SEP21-T46,Lowest temperature in Denver,KDEN,2026-09-21,less,,46.0,0.02,0.04,0.96,0.98,min,51.0,0,1.84,real_measured,0.0033,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTDEN,KXLOWTDEN-26SEP21-B52.5,Lowest temperature in Denver,KDEN,2026-09-21,between,52.0,53.0,0.07,0.22,0.78,0.93,min,51.0,0,1.84,real_measured,0.1549,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTDEN,KXLOWTDEN-26SEP21-B50.5,Lowest temperature in Denver,KDEN,2026-09-21,between,50.0,51.0,0.45,0.63,0.37,0.55,min,51.0,0,1.84,real_measured,0.2066,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTDEN,KXLOWTDEN-26SEP21-B48.5,Lowest temperature in Denver,KDEN,2026-09-21,between,48.0,49.0,0.2,0.27,0.73,0.8,min,51.0,0,1.84,real_measured,0.087,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTDEN,KXLOWTDEN-26SEP21-B46.5,Lowest temperature in Denver,KDEN,2026-09-21,between,46.0,47.0,0.04,0.13,0.87,0.96,min,51.0,0,1.84,real_measured,0.0116,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTBOS,KXHIGHTBOS-26SEP21-T69,Boston Maximum Daily Temperature,KBOS,2026-09-21,greater,69.0,,0.0,0.01,0.99,1.0,max,64.0,0,1.84,real_measured,0.0033,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTBOS,KXHIGHTBOS-26SEP21-T62,Boston Maximum Daily Temperature,KBOS,2026-09-21,less,,62.0,0.0,0.01,0.99,1.0,max,64.0,0,1.84,real_measured,0.1385,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTBOS,KXHIGHTBOS-26SEP21-B68.5,Boston Maximum Daily Temperature,KBOS,2026-09-21,between,68.0,69.0,0.04,0.05,0.95,0.96,max,64.0,0,1.84,real_measured,0.0116,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTBOS,KXHIGHTBOS-26SEP21-B66.5,Boston Maximum Daily Temperature,KBOS,2026-09-21,between,66.0,67.0,0.49,0.5,0.5,0.51,max,64.0,0,1.84,real_measured,0.087,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTBOS,KXHIGHTBOS-26SEP21-B64.5,Boston Maximum Daily Temperature,KBOS,2026-09-21,between,64.0,65.0,0.39,0.4,0.6,0.61,max,64.0,0,1.84,real_measured,0.2066,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHTBOS,KXHIGHTBOS-26SEP21-B62.5,Boston Maximum Daily Temperature,KBOS,2026-09-21,between,62.0,63.0,0.04,0.05,0.95,0.96,max,64.0,0,1.84,real_measured,0.1549,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTOKC,KXLOWTOKC-26SEP21-T67,Low Temperature Oklahoma City,KOKC,2026-09-21,greater,67.0,,0.54,0.89,0.11,0.46,min,66.0,0,1.84,real_measured,0.2934,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTOKC,KXLOWTOKC-26SEP21-T60,Low Temperature Oklahoma City,KOKC,2026-09-21,less,,60.0,0.0,0.03,0.97,1.0,min,66.0,0,1.84,real_measured,0.0006,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTOKC,KXLOWTOKC-26SEP21-B66.5,Low Temperature Oklahoma City,KOKC,2026-09-21,between,66.0,67.0,0.03,0.14,0.86,0.97,min,66.0,0,1.84,real_measured,0.2066,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTOKC,KXLOWTOKC-26SEP21-B64.5,Low Temperature Oklahoma City,KOKC,2026-09-21,between,64.0,65.0,0.02,0.07,0.93,0.98,min,66.0,0,1.84,real_measured,0.1549,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTOKC,KXLOWTOKC-26SEP21-B62.5,Low Temperature Oklahoma City,KOKC,2026-09-21,between,62.0,63.0,0.01,0.03,0.97,0.99,min,66.0,0,1.84,real_measured,0.0367,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTOKC,KXLOWTOKC-26SEP21-B60.5,Low Temperature Oklahoma City,KOKC,2026-09-21,between,60.0,61.0,0.01,0.03,0.97,0.99,min,66.0,0,1.84,real_measured,0.0027,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTEWR,KXLOWTEWR-26SEP21-T61,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-21,greater,61.0,,0.0,0.01,0.99,1.0,min,60.0,0,1.84,real_measured,0.2934,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTEWR,KXLOWTEWR-26SEP21-T54,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-21,less,,54.0,0.0,0.01,0.99,1.0,min,60.0,0,1.84,real_measured,0.0006,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTEWR,KXLOWTEWR-26SEP21-B60.5,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-21,between,60.0,61.0,0.57,0.76,0.24,0.43,min,60.0,0,1.84,real_measured,0.2066,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTEWR,KXLOWTEWR-26SEP21-B58.5,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-21,between,58.0,59.0,0.07,0.21,0.79,0.93,min,60.0,0,1.84,real_measured,0.1549,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTEWR,KXLOWTEWR-26SEP21-B56.5,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-21,between,56.0,57.0,0.0,0.11,0.89,1.0,min,60.0,0,1.84,real_measured,0.0367,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTEWR,KXLOWTEWR-26SEP21-B54.5,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-21,between,54.0,55.0,0.01,0.1,0.9,0.99,min,60.0,0,1.84,real_measured,0.0027,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTNOLA,KXLOWTNOLA-26SEP21-T78,NOLA Low Temperature,KMSY,2026-09-21,greater,78.0,,0.0,0.01,0.99,1.0,min,77.0,0,1.84,real_measured,0.2934,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTNOLA,KXLOWTNOLA-26SEP21-T71,NOLA Low Temperature,KMSY,2026-09-21,less,,71.0,0.0,0.01,0.99,1.0,min,77.0,0,1.84,real_measured,0.0006,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTNOLA,KXLOWTNOLA-26SEP21-B77.5,NOLA Low Temperature,KMSY,2026-09-21,between,77.0,78.0,0.51,0.93,0.07,0.49,min,77.0,0,1.84,real_measured,0.2066,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTNOLA,KXLOWTNOLA-26SEP21-B75.5,NOLA Low Temperature,KMSY,2026-09-21,between,75.0,76.0,0.04,0.23,0.77,0.96,min,77.0,0,1.84,real_measured,0.1549,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTNOLA,KXLOWTNOLA-26SEP21-B73.5,NOLA Low Temperature,KMSY,2026-09-21,between,73.0,74.0,0.02,0.07,0.93,0.98,min,77.0,0,1.84,real_measured,0.0367,estimated,2026-09-21T10:41:42.585371+00:00
KXLOWTNOLA,KXLOWTNOLA-26SEP21-B71.5,NOLA Low Temperature,KMSY,2026-09-21,between,71.0,72.0,0.02,0.05,0.95,0.98,min,77.0,0,1.84,real_measured,0.0027,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHMIA,KXHIGHMIA-26SEP21-T91,Highest temperature in Miami,KMIA,2026-09-21,greater,91.0,,0.0,0.02,0.98,1.0,max,87.0,0,1.84,real_measured,0.0149,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHMIA,KXHIGHMIA-26SEP21-T84,Highest temperature in Miami,KMIA,2026-09-21,less,,84.0,0.02,0.03,0.97,0.98,max,87.0,0,1.84,real_measured,0.0515,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHMIA,KXHIGHMIA-26SEP21-B90.5,Highest temperature in Miami,KMIA,2026-09-21,between,90.0,91.0,0.05,0.06,0.94,0.95,max,87.0,0,1.84,real_measured,0.0367,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHMIA,KXHIGHMIA-26SEP21-B88.5,Highest temperature in Miami,KMIA,2026-09-21,between,88.0,89.0,0.18,0.19,0.81,0.82,max,87.0,0,1.84,real_measured,0.1549,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHMIA,KXHIGHMIA-26SEP21-B86.5,Highest temperature in Miami,KMIA,2026-09-21,between,86.0,87.0,0.45,0.46,0.54,0.55,max,87.0,0,1.84,real_measured,0.2066,estimated,2026-09-21T10:41:42.585371+00:00
KXHIGHMIA,KXHIGHMIA-26SEP21-B84.5,Highest temperature in Miami,KMIA,2026-09-21,between,84.0,85.0,0.25,0.27,0.73,0.75,max,87.0,0,1.84,real_measured,0.087,estimated,2026-09-21T10:41:42.585371+00:00
