series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,yes_bid,yes_ask,no_bid,no_ask,forecast_kind,forecast_value_f,lead_days,model_sigma_f,sigma_source,model_prob_yes,model_status,pulled_at
KXHIGHTOKC,KXHIGHTOKC-26SEP22-T91,Oklahoma City Maximum High Temperature,KOKC,2026-09-22,greater,91.0,,0.01,0.02,0.98,0.99,max,88.0,0,1.85,real_measured,0.0526,estimated,2026-09-22T09:56:57.607350+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP22-T84,Oklahoma City Maximum High Temperature,KOKC,2026-09-22,less,,84.0,0.05,0.06,0.94,0.95,max,88.0,0,1.85,real_measured,0.0154,estimated,2026-09-22T09:56:57.607350+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP22-B90.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-22,between,90.0,91.0,0.02,0.03,0.97,0.98,max,88.0,0,1.85,real_measured,0.0874,estimated,2026-09-22T09:56:57.607350+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP22-B88.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-22,between,88.0,89.0,0.13,0.14,0.86,0.87,max,88.0,0,1.85,real_measured,0.2054,estimated,2026-09-22T09:56:57.607350+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP22-B86.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-22,between,86.0,87.0,0.53,0.54,0.46,0.47,max,88.0,0,1.85,real_measured,0.1545,estimated,2026-09-22T09:56:57.607350+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP22-B84.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-22,between,84.0,85.0,0.23,0.27,0.73,0.77,max,88.0,0,1.85,real_measured,0.0372,estimated,2026-09-22T09:56:57.607350+00:00
KXLOWTSEA,KXLOWTSEA-26SEP22-T55,Low Temperature Seattle,KSEA,2026-09-22,greater,55.0,,0.16,0.26,0.74,0.84,min,54.0,0,1.85,real_measured,0.2946,estimated,2026-09-22T09:56:57.607350+00:00
KXLOWTSEA,KXLOWTSEA-26SEP22-T48,Low Temperature Seattle,KSEA,2026-09-22,less,,48.0,0.0,0.03,0.97,1.0,min,54.0,0,1.85,real_measured,0.0006,estimated,2026-09-22T09:56:57.607350+00:00
KXLOWTSEA,KXLOWTSEA-26SEP22-B54.5,Low Temperature Seattle,KSEA,2026-09-22,between,54.0,55.0,0.49,0.6,0.4,0.51,min,54.0,0,1.85,real_measured,0.2054,estimated,2026-09-22T09:56:57.607350+00:00
KXLOWTSEA,KXLOWTSEA-26SEP22-B52.5,Low Temperature Seattle,KSEA,2026-09-22,between,52.0,53.0,0.13,0.3,0.7,0.87,min,54.0,0,1.85,real_measured,0.1545,estimated,2026-09-22T09:56:57.607350+00:00
KXLOWTSEA,KXLOWTSEA-26SEP22-B50.5,Low Temperature Seattle,KSEA,2026-09-22,between,50.0,51.0,0.02,0.04,0.96,0.98,min,54.0,0,1.85,real_measured,0.0372,estimated,2026-09-22T09:56:57.607350+00:00
KXLOWTSEA,KXLOWTSEA-26SEP22-B48.5,Low Temperature Seattle,KSEA,2026-09-22,between,48.0,49.0,0.01,0.03,0.97,0.99,min,54.0,0,1.85,real_measured,0.0029,estimated,2026-09-22T09:56:57.607350+00:00
KXLOWTLAX,KXLOWTLAX-26SEP22-T65,Lowest Temperature in LA,KLAX,2026-09-22,greater,65.0,,0.2,0.46,0.54,0.8,min,64.0,0,1.85,real_measured,0.2946,estimated,2026-09-22T09:56:57.607350+00:00
KXLOWTLAX,KXLOWTLAX-26SEP22-T58,Lowest Temperature in LA,KLAX,2026-09-22,less,,58.0,0.0,0.01,0.99,1.0,min,64.0,0,1.85,real_measured,0.0006,estimated,2026-09-22T09:56:57.607350+00:00
