series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,yes_bid,yes_ask,no_bid,no_ask,forecast_kind,forecast_value_f,lead_days,model_sigma_f,sigma_source,model_prob_yes,model_status,pulled_at
KXLOWTATL,KXLOWTATL-26SEP26-T59,Low Temperature Atlanta,KATL,2026-09-26,greater,59.0,,0.36,0.52,0.48,0.64,min,59.0,0,1.85,real_measured,0.5,estimated,2026-09-26T01:32:18.056355+00:00
KXLOWTATL,KXLOWTATL-26SEP26-T52,Low Temperature Atlanta,KATL,2026-09-26,less,,52.0,0.0,0.02,0.98,1.0,min,59.0,0,1.85,real_measured,0.0001,estimated,2026-09-26T01:32:18.056355+00:00
KXLOWTATL,KXLOWTATL-26SEP26-B58.5,Low Temperature Atlanta,KATL,2026-09-26,between,58.0,59.0,0.47,0.52,0.48,0.53,min,59.0,0,1.85,real_measured,0.2054,estimated,2026-09-26T01:32:18.056355+00:00
KXLOWTATL,KXLOWTATL-26SEP26-B56.5,Low Temperature Atlanta,KATL,2026-09-26,between,56.0,57.0,0.03,0.13,0.87,0.97,min,59.0,0,1.85,real_measured,0.0874,estimated,2026-09-26T01:32:18.056355+00:00
KXLOWTATL,KXLOWTATL-26SEP26-B54.5,Low Temperature Atlanta,KATL,2026-09-26,between,54.0,55.0,0.03,0.04,0.96,0.97,min,59.0,0,1.85,real_measured,0.0119,estimated,2026-09-26T01:32:18.056355+00:00
KXLOWTATL,KXLOWTATL-26SEP26-B52.5,Low Temperature Atlanta,KATL,2026-09-26,between,52.0,53.0,0.0,0.04,0.96,1.0,min,59.0,0,1.85,real_measured,0.0005,estimated,2026-09-26T01:32:18.056355+00:00
KXLOWTATL,KXLOWTATL-26SEP25-T61,Low Temperature Atlanta,KATL,2026-09-25,greater,61.0,,0.0,0.01,0.99,1.0,min,,-1,,,,target_date_passed,2026-09-26T01:32:18.056355+00:00
KXLOWTATL,KXLOWTATL-26SEP25-T54,Low Temperature Atlanta,KATL,2026-09-25,less,,54.0,0.0,0.01,0.99,1.0,min,,-1,,,,target_date_passed,2026-09-26T01:32:18.056355+00:00
KXLOWTATL,KXLOWTATL-26SEP25-B60.5,Low Temperature Atlanta,KATL,2026-09-25,between,60.0,61.0,0.97,1.0,0.0,0.03,min,,-1,,,,target_date_passed,2026-09-26T01:32:18.056355+00:00
KXLOWTATL,KXLOWTATL-26SEP25-B58.5,Low Temperature Atlanta,KATL,2026-09-25,between,58.0,59.0,0.0,0.02,0.98,1.0,min,,-1,,,,target_date_passed,2026-09-26T01:32:18.056355+00:00
KXLOWTATL,KXLOWTATL-26SEP25-B56.5,Low Temperature Atlanta,KATL,2026-09-25,between,56.0,57.0,0.0,0.01,0.99,1.0,min,,-1,,,,target_date_passed,2026-09-26T01:32:18.056355+00:00
KXLOWTATL,KXLOWTATL-26SEP25-B54.5,Low Temperature Atlanta,KATL,2026-09-25,between,54.0,55.0,0.0,0.01,0.99,1.0,min,,-1,,,,target_date_passed,2026-09-26T01:32:18.056355+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP26-T99,Dallas Maximum Temperature,KDFW,2026-09-26,greater,99.0,,0.0,0.01,0.99,1.0,max,95.0,0,1.85,real_measured,0.0154,estimated,2026-09-26T01:32:18.056355+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP26-T92,Dallas Maximum Temperature,KDFW,2026-09-26,less,,92.0,0.11,0.12,0.88,0.89,max,95.0,0,1.85,real_measured,0.0526,estimated,2026-09-26T01:32:18.056355+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP26-B98.5,Dallas Maximum Temperature,KDFW,2026-09-26,between,98.0,99.0,0.0,0.01,0.99,1.0,max,95.0,0,1.85,real_measured,0.0372,estimated,2026-09-26T01:32:18.056355+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP26-B96.5,Dallas Maximum Temperature,KDFW,2026-09-26,between,96.0,97.0,0.14,0.15,0.85,0.86,max,95.0,0,1.85,real_measured,0.1545,estimated,2026-09-26T01:32:18.056355+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP26-B94.5,Dallas Maximum Temperature,KDFW,2026-09-26,between,94.0,95.0,0.35,0.38,0.62,0.65,max,95.0,0,1.85,real_measured,0.2054,estimated,2026-09-26T01:32:18.056355+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP26-B92.5,Dallas Maximum Temperature,KDFW,2026-09-26,between,92.0,93.0,0.36,0.37,0.63,0.64,max,95.0,0,1.85,real_measured,0.0874,estimated,2026-09-26T01:32:18.056355+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP25-T94,Dallas Maximum Temperature,KDFW,2026-09-25,less,,94.0,0.99,1.0,0.0,0.01,max,,-1,,,,target_date_passed,2026-09-26T01:32:18.056355+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP25-T101,Dallas Maximum Temperature,KDFW,2026-09-25,greater,101.0,,0.0,0.01,0.99,1.0,max,,-1,,,,target_date_passed,2026-09-26T01:32:18.056355+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP25-B98.5,Dallas Maximum Temperature,KDFW,2026-09-25,between,98.0,99.0,0.0,0.01,0.99,1.0,max,,-1,,,,target_date_passed,2026-09-26T01:32:18.056355+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP25-B96.5,Dallas Maximum Temperature,KDFW,2026-09-25,between,96.0,97.0,0.0,0.01,0.99,1.0,max,,-1,,,,target_date_passed,2026-09-26T01:32:18.056355+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP25-B94.5,Dallas Maximum Temperature,KDFW,2026-09-25,between,94.0,95.0,0.0,0.01,0.99,1.0,max,,-1,,,,target_date_passed,2026-09-26T01:32:18.056355+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP25-B100.5,Dallas Maximum Temperature,KDFW,2026-09-25,between,100.0,101.0,0.0,0.01,0.99,1.0,max,,-1,,,,target_date_passed,2026-09-26T01:32:18.056355+00:00
KXHIGHCHI,KXHIGHCHI-26SEP26-T73,Highest temperature in Chicago,KMDW,2026-09-26,greater,73.0,,0.01,0.02,0.98,0.99,max,68.0,0,1.85,real_measured,0.0035,estimated,2026-09-26T01:32:18.056355+00:00
KXHIGHCHI,KXHIGHCHI-26SEP26-T66,Highest temperature in Chicago,KMDW,2026-09-26,less,,66.0,0.03,0.04,0.96,0.97,max,68.0,0,1.85,real_measured,0.14,estimated,2026-09-26T01:32:18.056355+00:00
KXHIGHCHI,KXHIGHCHI-26SEP26-B72.5,Highest temperature in Chicago,KMDW,2026-09-26,between,72.0,73.0,0.16,0.17,0.83,0.84,max,68.0,0,1.85,real_measured,0.0119,estimated,2026-09-26T01:32:18.056355+00:00
KXHIGHCHI,KXHIGHCHI-26SEP26-B70.5,Highest temperature in Chicago,KMDW,2026-09-26,between,70.0,71.0,0.46,0.48,0.52,0.54,max,68.0,0,1.85,real_measured,0.0874,estimated,2026-09-26T01:32:18.056355+00:00
KXHIGHCHI,KXHIGHCHI-26SEP26-B68.5,Highest temperature in Chicago,KMDW,2026-09-26,between,68.0,69.0,0.25,0.26,0.74,0.75,max,68.0,0,1.85,real_measured,0.2054,estimated,2026-09-26T01:32:18.056355+00:00
KXHIGHCHI,KXHIGHCHI-26SEP26-B66.5,Highest temperature in Chicago,KMDW,2026-09-26,between,66.0,67.0,0.08,0.09,0.91,0.92,max,68.0,0,1.85,real_measured,0.1545,estimated,2026-09-26T01:32:18.056355+00:00
KXHIGHCHI,KXHIGHCHI-26SEP25-T71,Highest temperature in Chicago,KMDW,2026-09-25,greater,71.0,,0.0,0.01,0.99,1.0,max,,-1,,,,target_date_passed,2026-09-26T01:32:18.056355+00:00
KXHIGHCHI,KXHIGHCHI-26SEP25-T64,Highest temperature in Chicago,KMDW,2026-09-25,less,,64.0,0.0,0.01,0.99,1.0,max,,-1,,,,target_date_passed,2026-09-26T01:32:18.056355+00:00
KXHIGHCHI,KXHIGHCHI-26SEP25-B70.5,Highest temperature in Chicago,KMDW,2026-09-25,between,70.0,71.0,0.0,0.01,0.99,1.0,max,,-1,,,,target_date_passed,2026-09-26T01:32:18.056355+00:00
KXHIGHCHI,KXHIGHCHI-26SEP25-B68.5,Highest temperature in Chicago,KMDW,2026-09-25,between,68.0,69.0,0.0,0.01,0.99,1.0,max,,-1,,,,target_date_passed,2026-09-26T01:32:18.056355+00:00
KXHIGHCHI,KXHIGHCHI-26SEP25-B66.5,Highest temperature in Chicago,KMDW,2026-09-25,between,66.0,67.0,0.0,0.01,0.99,1.0,max,,-1,,,,target_date_passed,2026-09-26T01:32:18.056355+00:00
