series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,yes_bid,yes_ask,no_bid,no_ask,forecast_kind,forecast_value_f,lead_days,model_sigma_f,sigma_source,model_prob_yes,model_status,pulled_at
KXHIGHTSAN,KXHIGHTSAN-26SEP13-T84,High Temperature San Diego,KSAN,2026-09-13,greater,84.0,,0.0,0.98,0.02,1.0,max,80.0,1,1.79,real_measured,0.0128,estimated,2026-09-12T19:21:18.133430+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP13-T77,High Temperature San Diego,KSAN,2026-09-13,less,,77.0,0.02,0.33,0.67,0.98,max,80.0,1,1.79,real_measured,0.047,estimated,2026-09-12T19:21:18.133430+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP13-B83.5,High Temperature San Diego,KSAN,2026-09-13,between,83.0,84.0,0.06,0.15,0.85,0.94,max,80.0,1,1.79,real_measured,0.0342,estimated,2026-09-12T19:21:18.133430+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP13-B81.5,High Temperature San Diego,KSAN,2026-09-13,between,81.0,82.0,0.3,0.4,0.6,0.7,max,80.0,1,1.79,real_measured,0.1562,estimated,2026-09-12T19:21:18.133430+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP13-B79.5,High Temperature San Diego,KSAN,2026-09-13,between,79.0,80.0,0.32,0.42,0.58,0.68,max,80.0,1,1.79,real_measured,0.2116,estimated,2026-09-12T19:21:18.133430+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP13-B77.5,High Temperature San Diego,KSAN,2026-09-13,between,77.0,78.0,0.08,0.18,0.82,0.92,max,80.0,1,1.79,real_measured,0.0851,estimated,2026-09-12T19:21:18.133430+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP12-T87,High Temperature San Diego,KSAN,2026-09-12,greater,87.0,,0.0,0.95,0.05,1.0,max,82.0,0,1.98,real_measured,0.0058,estimated,2026-09-12T19:21:18.133430+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP12-T80,High Temperature San Diego,KSAN,2026-09-12,less,,80.0,0.11,0.2,0.8,0.89,max,82.0,0,1.98,real_measured,0.1564,estimated,2026-09-12T19:21:18.133430+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP12-B86.5,High Temperature San Diego,KSAN,2026-09-12,between,86.0,87.0,0.01,0.02,0.98,0.99,max,82.0,0,1.98,real_measured,0.0159,estimated,2026-09-12T19:21:18.133430+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP12-B84.5,High Temperature San Diego,KSAN,2026-09-12,between,84.0,85.0,0.02,0.03,0.97,0.98,max,82.0,0,1.98,real_measured,0.0914,estimated,2026-09-12T19:21:18.133430+00:00
