series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,yes_bid,yes_ask,no_bid,no_ask,forecast_kind,forecast_value_f,lead_days,model_sigma_f,sigma_source,model_prob_yes,model_status,pulled_at
KXHIGHTSEA,KXHIGHTSEA-26SEP23-T72,Seattle Maximum Temperature Daily,KSEA,2026-09-23,greater,72.0,,0.0,0.01,0.99,1.0,max,68.0,0,1.85,real_measured,0.0154,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTSEA,KXHIGHTSEA-26SEP23-T65,Seattle Maximum Temperature Daily,KSEA,2026-09-23,less,,65.0,0.1,0.13,0.87,0.9,max,68.0,0,1.85,real_measured,0.0526,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTSEA,KXHIGHTSEA-26SEP23-B71.5,Seattle Maximum Temperature Daily,KSEA,2026-09-23,between,71.0,72.0,0.01,0.02,0.98,0.99,max,68.0,0,1.85,real_measured,0.0372,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTSEA,KXHIGHTSEA-26SEP23-B69.5,Seattle Maximum Temperature Daily,KSEA,2026-09-23,between,69.0,70.0,0.05,0.06,0.94,0.95,max,68.0,0,1.85,real_measured,0.1545,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTSEA,KXHIGHTSEA-26SEP23-B67.5,Seattle Maximum Temperature Daily,KSEA,2026-09-23,between,67.0,68.0,0.36,0.38,0.62,0.64,max,68.0,0,1.85,real_measured,0.2054,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTSEA,KXHIGHTSEA-26SEP23-B65.5,Seattle Maximum Temperature Daily,KSEA,2026-09-23,between,65.0,66.0,0.43,0.44,0.56,0.57,max,68.0,0,1.85,real_measured,0.0874,estimated,2026-09-23T09:58:22.141100+00:00
KXLOWTATL,KXLOWTATL-26SEP23-T72,Low Temperature Atlanta,KATL,2026-09-23,greater,72.0,,0.0,0.01,0.99,1.0,min,71.0,0,1.85,real_measured,0.2946,estimated,2026-09-23T09:58:22.141100+00:00
KXLOWTATL,KXLOWTATL-26SEP23-T65,Low Temperature Atlanta,KATL,2026-09-23,less,,65.0,0.04,0.07,0.93,0.96,min,71.0,0,1.85,real_measured,0.0006,estimated,2026-09-23T09:58:22.141100+00:00
KXLOWTATL,KXLOWTATL-26SEP23-B71.5,Low Temperature Atlanta,KATL,2026-09-23,between,71.0,72.0,0.02,0.12,0.88,0.98,min,71.0,0,1.85,real_measured,0.2054,estimated,2026-09-23T09:58:22.141100+00:00
KXLOWTATL,KXLOWTATL-26SEP23-B69.5,Low Temperature Atlanta,KATL,2026-09-23,between,69.0,70.0,0.22,0.36,0.64,0.78,min,71.0,0,1.85,real_measured,0.1545,estimated,2026-09-23T09:58:22.141100+00:00
KXLOWTATL,KXLOWTATL-26SEP23-B67.5,Low Temperature Atlanta,KATL,2026-09-23,between,67.0,68.0,0.3,0.48,0.52,0.7,min,71.0,0,1.85,real_measured,0.0372,estimated,2026-09-23T09:58:22.141100+00:00
KXLOWTATL,KXLOWTATL-26SEP23-B65.5,Low Temperature Atlanta,KATL,2026-09-23,between,65.0,66.0,0.02,0.12,0.88,0.98,min,71.0,0,1.85,real_measured,0.0029,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP23-T71,"Trenton, NJ Daily Max Temp",KTTN,2026-09-23,greater,71.0,,0.03,0.04,0.96,0.97,max,67.0,0,1.85,real_measured,0.0154,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP23-T64,"Trenton, NJ Daily Max Temp",KTTN,2026-09-23,less,,64.0,0.02,0.06,0.94,0.98,max,67.0,0,1.85,real_measured,0.0526,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP23-B70.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-23,between,70.0,71.0,0.04,0.08,0.92,0.96,max,67.0,0,1.85,real_measured,0.0372,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP23-B68.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-23,between,68.0,69.0,0.33,0.39,0.61,0.67,max,67.0,0,1.85,real_measured,0.1545,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP23-B66.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-23,between,66.0,67.0,0.41,0.45,0.55,0.59,max,67.0,0,1.85,real_measured,0.2054,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP23-B64.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-23,between,64.0,65.0,0.04,0.1,0.9,0.96,max,67.0,0,1.85,real_measured,0.0874,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHLAX,KXHIGHLAX-26SEP23-T85,Highest temperature in Los Angeles,KLAX,2026-09-23,greater,85.0,,0.05,0.08,0.92,0.95,max,77.0,0,1.85,real_measured,0.0,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHLAX,KXHIGHLAX-26SEP23-T78,Highest temperature in Los Angeles,KLAX,2026-09-23,less,,78.0,0.04,0.05,0.95,0.96,max,77.0,0,1.85,real_measured,0.7054,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHLAX,KXHIGHLAX-26SEP23-B84.5,Highest temperature in Los Angeles,KLAX,2026-09-23,between,84.0,85.0,0.04,0.06,0.94,0.96,max,77.0,0,1.85,real_measured,0.0001,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHLAX,KXHIGHLAX-26SEP23-B82.5,Highest temperature in Los Angeles,KLAX,2026-09-23,between,82.0,83.0,0.14,0.15,0.85,0.86,max,77.0,0,1.85,real_measured,0.0029,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHLAX,KXHIGHLAX-26SEP23-B80.5,Highest temperature in Los Angeles,KLAX,2026-09-23,between,80.0,81.0,0.46,0.48,0.52,0.54,max,77.0,0,1.85,real_measured,0.0372,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHLAX,KXHIGHLAX-26SEP23-B78.5,Highest temperature in Los Angeles,KLAX,2026-09-23,between,78.0,79.0,0.24,0.25,0.75,0.76,max,77.0,0,1.85,real_measured,0.1545,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP23-T72,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-23,greater,72.0,,0.03,0.04,0.96,0.97,max,68.0,0,1.85,real_measured,0.0154,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP23-T65,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-23,less,,65.0,0.03,0.04,0.96,0.97,max,68.0,0,1.85,real_measured,0.0526,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP23-B71.5,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-23,between,71.0,72.0,0.07,0.08,0.92,0.93,max,68.0,0,1.85,real_measured,0.0372,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP23-B69.5,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-23,between,69.0,70.0,0.33,0.44,0.56,0.67,max,68.0,0,1.85,real_measured,0.1545,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP23-B67.5,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-23,between,67.0,68.0,0.28,0.38,0.62,0.72,max,68.0,0,1.85,real_measured,0.2054,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP23-B65.5,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-23,between,65.0,66.0,0.04,0.06,0.94,0.96,max,68.0,0,1.85,real_measured,0.0874,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP23-T94,Dallas Maximum Temperature,KDFW,2026-09-23,less,,94.0,0.04,0.06,0.94,0.96,max,96.0,0,1.85,real_measured,0.14,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP23-T101,Dallas Maximum Temperature,KDFW,2026-09-23,greater,101.0,,0.0,0.01,0.99,1.0,max,96.0,0,1.85,real_measured,0.0035,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP23-B98.5,Dallas Maximum Temperature,KDFW,2026-09-23,between,98.0,99.0,0.09,0.12,0.88,0.91,max,96.0,0,1.85,real_measured,0.0874,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP23-B96.5,Dallas Maximum Temperature,KDFW,2026-09-23,between,96.0,97.0,0.6,0.64,0.36,0.4,max,96.0,0,1.85,real_measured,0.2054,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP23-B94.5,Dallas Maximum Temperature,KDFW,2026-09-23,between,94.0,95.0,0.22,0.24,0.76,0.78,max,96.0,0,1.85,real_measured,0.1545,estimated,2026-09-23T09:58:22.141100+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP23-B100.5,Dallas Maximum Temperature,KDFW,2026-09-23,between,100.0,101.0,0.01,0.02,0.98,0.99,max,96.0,0,1.85,real_measured,0.0119,estimated,2026-09-23T09:58:22.141100+00:00
KXLOWTHOU,KXLOWTHOU-26SEP23-T80,Low Temperature Houston,KHOU,2026-09-23,greater,80.0,,0.0,0.01,0.99,1.0,min,79.0,0,1.85,real_measured,0.2946,estimated,2026-09-23T09:58:22.141100+00:00
KXLOWTHOU,KXLOWTHOU-26SEP23-T73,Low Temperature Houston,KHOU,2026-09-23,less,,73.0,0.0,0.03,0.97,1.0,min,79.0,0,1.85,real_measured,0.0006,estimated,2026-09-23T09:58:22.141100+00:00
