series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,yes_bid,yes_ask,no_bid,no_ask,forecast_kind,forecast_value_f,lead_days,model_sigma_f,sigma_source,model_prob_yes,model_status,pulled_at
KXHIGHTMIN,KXHIGHTMIN-26SEP20-T72,Minneapolis Daily High Temperature,KMSP,2026-09-20,greater,72.0,,0.01,0.02,0.98,0.99,max,61.0,0,1.84,real_measured,0.0,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP20-T65,Minneapolis Daily High Temperature,KMSP,2026-09-20,less,,65.0,0.02,0.03,0.97,0.98,max,61.0,0,1.84,real_measured,0.9851,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP20-B71.5,Minneapolis Daily High Temperature,KMSP,2026-09-20,between,71.0,72.0,0.03,0.06,0.94,0.97,max,61.0,0,1.84,real_measured,0.0,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP20-B69.5,Minneapolis Daily High Temperature,KMSP,2026-09-20,between,69.0,70.0,0.07,0.14,0.86,0.93,max,61.0,0,1.84,real_measured,0.0,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP20-B67.5,Minneapolis Daily High Temperature,KMSP,2026-09-20,between,67.0,68.0,0.41,0.42,0.58,0.59,max,61.0,0,1.84,real_measured,0.0005,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP20-B65.5,Minneapolis Daily High Temperature,KMSP,2026-09-20,between,65.0,66.0,0.31,0.33,0.67,0.69,max,61.0,0,1.84,real_measured,0.0116,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTSEA,KXLOWTSEA-26SEP20-T54,Low Temperature Seattle,KSEA,2026-09-20,greater,54.0,,0.0,0.01,0.99,1.0,min,53.0,0,1.84,real_measured,0.2934,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTSEA,KXLOWTSEA-26SEP20-T47,Low Temperature Seattle,KSEA,2026-09-20,less,,47.0,0.0,0.02,0.98,1.0,min,53.0,0,1.84,real_measured,0.0006,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTSEA,KXLOWTSEA-26SEP20-B53.5,Low Temperature Seattle,KSEA,2026-09-20,between,53.0,54.0,0.0,0.01,0.99,1.0,min,53.0,0,1.84,real_measured,0.2066,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTSEA,KXLOWTSEA-26SEP20-B51.5,Low Temperature Seattle,KSEA,2026-09-20,between,51.0,52.0,0.63,0.85,0.15,0.37,min,53.0,0,1.84,real_measured,0.1549,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTSEA,KXLOWTSEA-26SEP20-B49.5,Low Temperature Seattle,KSEA,2026-09-20,between,49.0,50.0,0.16,0.24,0.76,0.84,min,53.0,0,1.84,real_measured,0.0367,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTSEA,KXLOWTSEA-26SEP20-B47.5,Low Temperature Seattle,KSEA,2026-09-20,between,47.0,48.0,0.01,0.02,0.98,0.99,min,53.0,0,1.84,real_measured,0.0027,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTLV,KXLOWTLV-26SEP20-T73,Las Vegas Daily Low Temperature,KLAS,2026-09-20,greater,73.0,,0.02,0.04,0.96,0.98,min,73.0,0,1.84,real_measured,0.5,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTLV,KXLOWTLV-26SEP20-T66,Las Vegas Daily Low Temperature,KLAS,2026-09-20,less,,66.0,0.0,0.01,0.99,1.0,min,73.0,0,1.84,real_measured,0.0001,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTLV,KXLOWTLV-26SEP20-B72.5,Las Vegas Daily Low Temperature,KLAS,2026-09-20,between,72.0,73.0,0.38,0.39,0.61,0.62,min,73.0,0,1.84,real_measured,0.2066,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTLV,KXLOWTLV-26SEP20-B70.5,Las Vegas Daily Low Temperature,KLAS,2026-09-20,between,70.0,71.0,0.38,0.52,0.48,0.62,min,73.0,0,1.84,real_measured,0.087,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTLV,KXLOWTLV-26SEP20-B68.5,Las Vegas Daily Low Temperature,KLAS,2026-09-20,between,68.0,69.0,0.11,0.15,0.85,0.89,min,73.0,0,1.84,real_measured,0.0116,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTLV,KXLOWTLV-26SEP20-B66.5,Las Vegas Daily Low Temperature,KLAS,2026-09-20,between,66.0,67.0,0.0,0.01,0.99,1.0,min,73.0,0,1.84,real_measured,0.0005,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTATL,KXLOWTATL-26SEP20-T74,Low Temperature Atlanta,KATL,2026-09-20,greater,74.0,,0.0,0.01,0.99,1.0,min,72.0,0,1.84,real_measured,0.1385,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTATL,KXLOWTATL-26SEP20-T67,Low Temperature Atlanta,KATL,2026-09-20,less,,67.0,0.0,0.02,0.98,1.0,min,72.0,0,1.84,real_measured,0.0033,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTATL,KXLOWTATL-26SEP20-B73.5,Low Temperature Atlanta,KATL,2026-09-20,between,73.0,74.0,0.0,0.01,0.99,1.0,min,72.0,0,1.84,real_measured,0.1549,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTATL,KXLOWTATL-26SEP20-B71.5,Low Temperature Atlanta,KATL,2026-09-20,between,71.0,72.0,0.25,0.41,0.59,0.75,min,72.0,0,1.84,real_measured,0.2066,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTATL,KXLOWTATL-26SEP20-B69.5,Low Temperature Atlanta,KATL,2026-09-20,between,69.0,70.0,0.5,0.67,0.33,0.5,min,72.0,0,1.84,real_measured,0.087,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTATL,KXLOWTATL-26SEP20-B67.5,Low Temperature Atlanta,KATL,2026-09-20,between,67.0,68.0,0.0,0.02,0.98,1.0,min,72.0,0,1.84,real_measured,0.0116,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTNOLA,KXHIGHTNOLA-26SEP20-T98,New Orleans Max temp Daily,KMSY,2026-09-20,greater,98.0,,0.0,0.01,0.99,1.0,max,94.0,0,1.84,real_measured,0.0149,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTNOLA,KXHIGHTNOLA-26SEP20-T91,New Orleans Max temp Daily,KMSY,2026-09-20,less,,91.0,0.02,0.03,0.97,0.98,max,94.0,0,1.84,real_measured,0.0515,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTNOLA,KXHIGHTNOLA-26SEP20-B97.5,New Orleans Max temp Daily,KMSY,2026-09-20,between,97.0,98.0,0.0,0.01,0.99,1.0,max,94.0,0,1.84,real_measured,0.0367,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTNOLA,KXHIGHTNOLA-26SEP20-B95.5,New Orleans Max temp Daily,KMSY,2026-09-20,between,95.0,96.0,0.02,0.03,0.97,0.98,max,94.0,0,1.84,real_measured,0.1549,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTNOLA,KXHIGHTNOLA-26SEP20-B93.5,New Orleans Max temp Daily,KMSY,2026-09-20,between,93.0,94.0,0.57,0.58,0.42,0.43,max,94.0,0,1.84,real_measured,0.2066,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTNOLA,KXHIGHTNOLA-26SEP20-B91.5,New Orleans Max temp Daily,KMSY,2026-09-20,between,91.0,92.0,0.41,0.42,0.58,0.59,max,94.0,0,1.84,real_measured,0.087,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHAUS,KXHIGHAUS-26SEP20-T97,Highest temperature in Austin,KAUS,2026-09-20,less,,97.0,0.03,0.04,0.96,0.97,max,98.0,0,1.84,real_measured,0.2934,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHAUS,KXHIGHAUS-26SEP20-T104,Highest temperature in Austin,KAUS,2026-09-20,greater,104.0,,0.0,0.01,0.99,1.0,max,98.0,0,1.84,real_measured,0.0006,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHAUS,KXHIGHAUS-26SEP20-B99.5,Highest temperature in Austin,KAUS,2026-09-20,between,99.0,100.0,0.52,0.56,0.44,0.48,max,98.0,0,1.84,real_measured,0.1549,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHAUS,KXHIGHAUS-26SEP20-B97.5,Highest temperature in Austin,KAUS,2026-09-20,between,97.0,98.0,0.35,0.37,0.63,0.65,max,98.0,0,1.84,real_measured,0.2066,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHAUS,KXHIGHAUS-26SEP20-B103.5,Highest temperature in Austin,KAUS,2026-09-20,between,103.0,104.0,0.0,0.01,0.99,1.0,max,98.0,0,1.84,real_measured,0.0027,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHAUS,KXHIGHAUS-26SEP20-B101.5,Highest temperature in Austin,KAUS,2026-09-20,between,101.0,102.0,0.05,0.06,0.94,0.95,max,98.0,0,1.84,real_measured,0.0367,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTSATX,KXLOWTSATX-26SEP20-T76,Lowest Temperature SATX,KSAT,2026-09-20,greater,76.0,,0.09,0.11,0.89,0.91,min,75.0,0,1.84,real_measured,0.2934,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTSATX,KXLOWTSATX-26SEP20-T69,Lowest Temperature SATX,KSAT,2026-09-20,less,,69.0,0.01,0.03,0.97,0.99,min,75.0,0,1.84,real_measured,0.0006,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTSATX,KXLOWTSATX-26SEP20-B75.5,Lowest Temperature SATX,KSAT,2026-09-20,between,75.0,76.0,0.74,0.8,0.2,0.26,min,75.0,0,1.84,real_measured,0.2066,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTSATX,KXLOWTSATX-26SEP20-B73.5,Lowest Temperature SATX,KSAT,2026-09-20,between,73.0,74.0,0.08,0.15,0.85,0.92,min,75.0,0,1.84,real_measured,0.1549,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTSATX,KXLOWTSATX-26SEP20-B71.5,Lowest Temperature SATX,KSAT,2026-09-20,between,71.0,72.0,0.03,0.09,0.91,0.97,min,75.0,0,1.84,real_measured,0.0367,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTSATX,KXLOWTSATX-26SEP20-B69.5,Lowest Temperature SATX,KSAT,2026-09-20,between,69.0,70.0,0.01,0.03,0.97,0.99,min,75.0,0,1.84,real_measured,0.0027,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTMIA,KXLOWTMIA-26SEP20-T77,Lowest temperature in Miami,KMIA,2026-09-20,greater,77.0,,0.0,0.01,0.99,1.0,min,76.0,0,1.84,real_measured,0.2934,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTMIA,KXLOWTMIA-26SEP20-T70,Lowest temperature in Miami,KMIA,2026-09-20,less,,70.0,0.01,0.02,0.98,0.99,min,76.0,0,1.84,real_measured,0.0006,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTMIA,KXLOWTMIA-26SEP20-B76.5,Lowest temperature in Miami,KMIA,2026-09-20,between,76.0,77.0,0.0,0.01,0.99,1.0,min,76.0,0,1.84,real_measured,0.2066,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTMIA,KXLOWTMIA-26SEP20-B74.5,Lowest temperature in Miami,KMIA,2026-09-20,between,74.0,75.0,0.6,0.75,0.25,0.4,min,76.0,0,1.84,real_measured,0.1549,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTMIA,KXLOWTMIA-26SEP20-B72.5,Lowest temperature in Miami,KMIA,2026-09-20,between,72.0,73.0,0.16,0.25,0.75,0.84,min,76.0,0,1.84,real_measured,0.0367,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTMIA,KXLOWTMIA-26SEP20-B70.5,Lowest temperature in Miami,KMIA,2026-09-20,between,70.0,71.0,0.05,0.08,0.92,0.95,min,76.0,0,1.84,real_measured,0.0027,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTBOS,KXLOWTBOS-26SEP20-T54,Low Temperature Boston,KBOS,2026-09-20,greater,54.0,,0.49,0.84,0.16,0.51,min,52.0,0,1.84,real_measured,0.1385,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTBOS,KXLOWTBOS-26SEP20-T47,Low Temperature Boston,KBOS,2026-09-20,less,,47.0,0.0,0.02,0.98,1.0,min,52.0,0,1.84,real_measured,0.0033,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTBOS,KXLOWTBOS-26SEP20-B53.5,Low Temperature Boston,KBOS,2026-09-20,between,53.0,54.0,0.03,0.2,0.8,0.97,min,52.0,0,1.84,real_measured,0.1549,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTBOS,KXLOWTBOS-26SEP20-B51.5,Low Temperature Boston,KBOS,2026-09-20,between,51.0,52.0,0.04,0.14,0.86,0.96,min,52.0,0,1.84,real_measured,0.2066,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTBOS,KXLOWTBOS-26SEP20-B49.5,Low Temperature Boston,KBOS,2026-09-20,between,49.0,50.0,0.01,0.03,0.97,0.99,min,52.0,0,1.84,real_measured,0.087,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTBOS,KXLOWTBOS-26SEP20-B47.5,Low Temperature Boston,KBOS,2026-09-20,between,47.0,48.0,0.0,0.02,0.98,1.0,min,52.0,0,1.84,real_measured,0.0116,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTMIN,KXLOWTMIN-26SEP20-T56,Low  temperature Minnesota,KMSP,2026-09-20,greater,56.0,,0.04,0.15,0.85,0.96,min,54.0,0,1.84,real_measured,0.1385,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTMIN,KXLOWTMIN-26SEP20-T49,Low  temperature Minnesota,KMSP,2026-09-20,less,,49.0,0.0,0.02,0.98,1.0,min,54.0,0,1.84,real_measured,0.0033,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTMIN,KXLOWTMIN-26SEP20-B55.5,Low  temperature Minnesota,KMSP,2026-09-20,between,55.0,56.0,0.45,0.55,0.45,0.55,min,54.0,0,1.84,real_measured,0.1549,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTMIN,KXLOWTMIN-26SEP20-B53.5,Low  temperature Minnesota,KMSP,2026-09-20,between,53.0,54.0,0.24,0.34,0.66,0.76,min,54.0,0,1.84,real_measured,0.2066,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTMIN,KXLOWTMIN-26SEP20-B51.5,Low  temperature Minnesota,KMSP,2026-09-20,between,51.0,52.0,0.01,0.03,0.97,0.99,min,54.0,0,1.84,real_measured,0.087,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTMIN,KXLOWTMIN-26SEP20-B49.5,Low  temperature Minnesota,KMSP,2026-09-20,between,49.0,50.0,0.0,0.04,0.96,1.0,min,54.0,0,1.84,real_measured,0.0116,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTSDF,KXHIGHTSDF-26SEP20-T99,HIGHEST Temperature SATX,KSDF,2026-09-20,greater,99.0,,0.03,0.12,0.88,0.97,max,95.0,0,1.84,real_measured,0.0149,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTSDF,KXHIGHTSDF-26SEP20-T92,HIGHEST Temperature SATX,KSDF,2026-09-20,less,,92.0,0.01,0.11,0.89,0.99,max,95.0,0,1.84,real_measured,0.0515,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTSDF,KXHIGHTSDF-26SEP20-B98.5,HIGHEST Temperature SATX,KSDF,2026-09-20,between,98.0,99.0,0.05,0.06,0.94,0.95,max,95.0,0,1.84,real_measured,0.0367,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTSDF,KXHIGHTSDF-26SEP20-B96.5,HIGHEST Temperature SATX,KSDF,2026-09-20,between,96.0,97.0,0.21,0.45,0.55,0.79,max,95.0,0,1.84,real_measured,0.1549,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTSDF,KXHIGHTSDF-26SEP20-B94.5,HIGHEST Temperature SATX,KSDF,2026-09-20,between,94.0,95.0,0.42,0.51,0.49,0.58,max,95.0,0,1.84,real_measured,0.2066,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTSDF,KXHIGHTSDF-26SEP20-B92.5,HIGHEST Temperature SATX,KSDF,2026-09-20,between,92.0,93.0,0.03,0.12,0.88,0.97,max,95.0,0,1.84,real_measured,0.087,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHDEN,KXHIGHDEN-26SEP20-T74,Highest temperature in Denver,KDEN,2026-09-20,greater,74.0,,0.11,0.12,0.88,0.89,max,78.0,0,1.84,real_measured,0.9851,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHDEN,KXHIGHDEN-26SEP20-T67,Highest temperature in Denver,KDEN,2026-09-20,less,,67.0,0.01,0.02,0.98,0.99,max,78.0,0,1.84,real_measured,0.0,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHDEN,KXHIGHDEN-26SEP20-B73.5,Highest temperature in Denver,KDEN,2026-09-20,between,73.0,74.0,0.46,0.47,0.53,0.54,max,78.0,0,1.84,real_measured,0.0116,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHDEN,KXHIGHDEN-26SEP20-B71.5,Highest temperature in Denver,KDEN,2026-09-20,between,71.0,72.0,0.32,0.35,0.65,0.68,max,78.0,0,1.84,real_measured,0.0005,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHDEN,KXHIGHDEN-26SEP20-B69.5,Highest temperature in Denver,KDEN,2026-09-20,between,69.0,70.0,0.04,0.05,0.95,0.96,max,78.0,0,1.84,real_measured,0.0,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHDEN,KXHIGHDEN-26SEP20-B67.5,Highest temperature in Denver,KDEN,2026-09-20,between,67.0,68.0,0.01,0.02,0.98,0.99,max,78.0,0,1.84,real_measured,0.0,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTNOLA,KXLOWTNOLA-26SEP20-T77,NOLA Low Temperature,KMSY,2026-09-20,greater,77.0,,0.0,0.01,0.99,1.0,min,76.0,0,1.84,real_measured,0.2934,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTNOLA,KXLOWTNOLA-26SEP20-T70,NOLA Low Temperature,KMSY,2026-09-20,less,,70.0,0.0,0.02,0.98,1.0,min,76.0,0,1.84,real_measured,0.0006,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTNOLA,KXLOWTNOLA-26SEP20-B76.5,NOLA Low Temperature,KMSY,2026-09-20,between,76.0,77.0,0.13,0.21,0.79,0.87,min,76.0,0,1.84,real_measured,0.2066,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTNOLA,KXLOWTNOLA-26SEP20-B74.5,NOLA Low Temperature,KMSY,2026-09-20,between,74.0,75.0,0.61,0.72,0.28,0.39,min,76.0,0,1.84,real_measured,0.1549,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTNOLA,KXLOWTNOLA-26SEP20-B72.5,NOLA Low Temperature,KMSY,2026-09-20,between,72.0,73.0,0.11,0.22,0.78,0.89,min,76.0,0,1.84,real_measured,0.0367,estimated,2026-09-20T09:48:43.991652+00:00
KXLOWTNOLA,KXLOWTNOLA-26SEP20-B70.5,NOLA Low Temperature,KMSY,2026-09-20,between,70.0,71.0,0.0,0.02,0.98,1.0,min,76.0,0,1.84,real_measured,0.0027,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTSATX,KXHIGHTSATX-26SEP20-T96,San Antonio Daily Maximum Temperature,KSAT,2026-09-20,less,,96.0,0.58,0.59,0.41,0.42,max,93.0,0,1.84,real_measured,0.9485,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTSATX,KXHIGHTSATX-26SEP20-T103,San Antonio Daily Maximum Temperature,KSAT,2026-09-20,greater,103.0,,0.0,0.01,0.99,1.0,max,93.0,0,1.84,real_measured,0.0,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTSATX,KXHIGHTSATX-26SEP20-B98.5,San Antonio Daily Maximum Temperature,KSAT,2026-09-20,between,98.0,99.0,0.04,0.05,0.95,0.96,max,93.0,0,1.84,real_measured,0.0027,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTSATX,KXHIGHTSATX-26SEP20-B96.5,San Antonio Daily Maximum Temperature,KSAT,2026-09-20,between,96.0,97.0,0.36,0.41,0.59,0.64,max,93.0,0,1.84,real_measured,0.0367,estimated,2026-09-20T09:48:43.991652+00:00
KXHIGHTSATX,KXHIGHTSATX-26SEP20-B102.5,San Antonio Daily Maximum Temperature,KSAT,2026-09-20,between,102.0,103.0,0.0,0.01,0.99,1.0,max,93.0,0,1.84,real_measured,0.0,estimated,2026-09-20T09:48:43.991652+00:00
