series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,yes_bid,yes_ask,no_bid,no_ask,forecast_kind,forecast_value_f,lead_days,model_sigma_f,sigma_source,model_prob_yes,model_status,pulled_at
KXHIGHNY,KXHIGHNY-26SEP10-T92,Highest temperature in NYC,KNYC,2026-09-10,greater,92.0,,0.0,0.01,0.99,1.0,max,86.0,1,1.72,real_measured,0.0002,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHNY,KXHIGHNY-26SEP10-T85,Highest temperature in NYC,KNYC,2026-09-10,less,,85.0,0.24,0.25,0.75,0.76,max,86.0,1,1.72,real_measured,0.28,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHNY,KXHIGHNY-26SEP10-B91.5,Highest temperature in NYC,KNYC,2026-09-10,between,91.0,92.0,0.01,0.02,0.98,0.99,max,86.0,1,1.72,real_measured,0.0015,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHNY,KXHIGHNY-26SEP10-B89.5,Highest temperature in NYC,KNYC,2026-09-10,between,89.0,90.0,0.03,0.04,0.96,0.97,max,86.0,1,1.72,real_measured,0.0303,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHNY,KXHIGHNY-26SEP10-B87.5,Highest temperature in NYC,KNYC,2026-09-10,between,87.0,88.0,0.36,0.37,0.63,0.64,max,86.0,1,1.72,real_measured,0.1581,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHNY,KXHIGHNY-26SEP10-B85.5,Highest temperature in NYC,KNYC,2026-09-10,between,85.0,86.0,0.39,0.4,0.6,0.61,max,86.0,1,1.72,real_measured,0.22,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHNY,KXHIGHNY-26SEP09-T91,Highest temperature in NYC,KNYC,2026-09-09,greater,91.0,,0.0,0.01,0.99,1.0,max,86.0,0,2.15,real_measured,0.01,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHNY,KXHIGHNY-26SEP09-T84,Highest temperature in NYC,KNYC,2026-09-09,less,,84.0,0.96,0.98,0.02,0.04,max,86.0,0,2.15,real_measured,0.1762,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHNY,KXHIGHNY-26SEP09-B90.5,Highest temperature in NYC,KNYC,2026-09-09,between,90.0,91.0,0.0,0.01,0.99,1.0,max,86.0,0,2.15,real_measured,0.0214,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHNY,KXHIGHNY-26SEP09-B88.5,Highest temperature in NYC,KNYC,2026-09-09,between,88.0,89.0,0.0,0.01,0.99,1.0,max,86.0,0,2.15,real_measured,0.0947,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHNY,KXHIGHNY-26SEP09-B86.5,Highest temperature in NYC,KNYC,2026-09-09,between,86.0,87.0,0.0,0.01,0.99,1.0,max,86.0,0,2.15,real_measured,0.179,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHNY,KXHIGHNY-26SEP09-B84.5,Highest temperature in NYC,KNYC,2026-09-09,between,84.0,85.0,0.02,0.03,0.97,0.98,max,86.0,0,2.15,real_measured,0.1448,estimated,2026-09-09T19:49:34.021638+00:00
KXLOWTDAL,KXLOWTDAL-26SEP10-T80,Lowest temperature Dallas,KDFW,2026-09-10,greater,80.0,,0.13,0.16,0.84,0.87,min,80.0,1,1.72,real_measured,0.5,estimated,2026-09-09T19:49:34.021638+00:00
KXLOWTDAL,KXLOWTDAL-26SEP10-T73,Lowest temperature Dallas,KDFW,2026-09-10,less,,73.0,0.01,0.04,0.96,0.99,min,80.0,1,1.72,real_measured,0.0,estimated,2026-09-09T19:49:34.021638+00:00
KXLOWTDAL,KXLOWTDAL-26SEP10-B79.5,Lowest temperature Dallas,KDFW,2026-09-10,between,79.0,80.0,0.55,0.62,0.38,0.45,min,80.0,1,1.72,real_measured,0.22,estimated,2026-09-09T19:49:34.021638+00:00
KXLOWTDAL,KXLOWTDAL-26SEP10-B77.5,Lowest temperature Dallas,KDFW,2026-09-10,between,77.0,78.0,0.22,0.24,0.76,0.78,min,80.0,1,1.72,real_measured,0.0817,estimated,2026-09-09T19:49:34.021638+00:00
KXLOWTDAL,KXLOWTDAL-26SEP10-B75.5,Lowest temperature Dallas,KDFW,2026-09-10,between,75.0,76.0,0.03,0.05,0.95,0.97,min,80.0,1,1.72,real_measured,0.0081,estimated,2026-09-09T19:49:34.021638+00:00
KXLOWTDAL,KXLOWTDAL-26SEP10-B73.5,Lowest temperature Dallas,KDFW,2026-09-10,between,73.0,74.0,0.0,0.04,0.96,1.0,min,80.0,1,1.72,real_measured,0.0002,estimated,2026-09-09T19:49:34.021638+00:00
KXLOWTDAL,KXLOWTDAL-26SEP09-T82,Lowest temperature Dallas,KDFW,2026-09-09,greater,82.0,,0.0,0.01,0.99,1.0,min,82.0,0,2.15,real_measured,0.5,estimated,2026-09-09T19:49:34.021638+00:00
KXLOWTDAL,KXLOWTDAL-26SEP09-T75,Lowest temperature Dallas,KDFW,2026-09-09,less,,75.0,0.0,0.01,0.99,1.0,min,82.0,0,2.15,real_measured,0.0006,estimated,2026-09-09T19:49:34.021638+00:00
KXLOWTDAL,KXLOWTDAL-26SEP09-B81.5,Lowest temperature Dallas,KDFW,2026-09-09,between,81.0,82.0,0.95,0.98,0.02,0.05,min,82.0,0,2.15,real_measured,0.179,estimated,2026-09-09T19:49:34.021638+00:00
KXLOWTDAL,KXLOWTDAL-26SEP09-B79.5,Lowest temperature Dallas,KDFW,2026-09-09,between,79.0,80.0,0.02,0.04,0.96,0.98,min,82.0,0,2.15,real_measured,0.0947,estimated,2026-09-09T19:49:34.021638+00:00
KXLOWTDAL,KXLOWTDAL-26SEP09-B77.5,Lowest temperature Dallas,KDFW,2026-09-09,between,77.0,78.0,0.0,0.01,0.99,1.0,min,82.0,0,2.15,real_measured,0.0214,estimated,2026-09-09T19:49:34.021638+00:00
KXLOWTDAL,KXLOWTDAL-26SEP09-B75.5,Lowest temperature Dallas,KDFW,2026-09-09,between,75.0,76.0,0.0,0.01,0.99,1.0,min,82.0,0,2.15,real_measured,0.0021,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP10-T92,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-10,greater,92.0,,0.02,0.04,0.96,0.98,max,88.0,1,1.72,real_measured,0.0099,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP10-T85,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-10,less,,85.0,0.03,0.38,0.62,0.97,max,88.0,1,1.72,real_measured,0.0402,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP10-B91.5,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-10,between,91.0,92.0,0.04,0.82,0.18,0.96,max,88.0,1,1.72,real_measured,0.0303,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP10-B89.5,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-10,between,89.0,90.0,0.04,0.85,0.15,0.96,max,88.0,1,1.72,real_measured,0.1581,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP10-B87.5,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-10,between,87.0,88.0,0.04,0.84,0.16,0.96,max,88.0,1,1.72,real_measured,0.22,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP10-B85.5,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-10,between,85.0,86.0,0.04,0.82,0.18,0.96,max,88.0,1,1.72,real_measured,0.0817,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP09-T94,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-09,greater,94.0,,0.0,0.03,0.97,1.0,max,88.0,0,2.15,real_measured,0.0026,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP09-T87,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-09,less,,87.0,0.0,0.01,0.99,1.0,max,88.0,0,2.15,real_measured,0.321,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP09-B93.5,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-09,between,93.0,94.0,0.02,0.04,0.96,0.98,max,88.0,0,2.15,real_measured,0.0074,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP09-B91.5,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-09,between,91.0,92.0,0.02,0.03,0.97,0.98,max,88.0,0,2.15,real_measured,0.0501,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP09-B89.5,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-09,between,89.0,90.0,0.04,0.88,0.12,0.96,max,88.0,0,2.15,real_measured,0.1448,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHTEWR,KXHIGHTEWR-26SEP09-B87.5,"Newark, NJ (EWR) Daily Max Temp",KEWR,2026-09-09,between,87.0,88.0,0.1,0.92,0.08,0.9,max,88.0,0,2.15,real_measured,0.179,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHLAX,KXHIGHLAX-26SEP10-T90,Highest temperature in Los Angeles,KLAX,2026-09-10,greater,90.0,,0.66,0.7,0.3,0.34,max,87.0,1,1.72,real_measured,0.0402,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHLAX,KXHIGHLAX-26SEP10-T83,Highest temperature in Los Angeles,KLAX,2026-09-10,less,,83.0,0.0,0.01,0.99,1.0,max,87.0,1,1.72,real_measured,0.0099,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHLAX,KXHIGHLAX-26SEP10-B89.5,Highest temperature in Los Angeles,KLAX,2026-09-10,between,89.0,90.0,0.21,0.24,0.76,0.79,max,87.0,1,1.72,real_measured,0.0817,estimated,2026-09-09T19:49:34.021638+00:00
KXHIGHLAX,KXHIGHLAX-26SEP10-B87.5,Highest temperature in Los Angeles,KLAX,2026-09-10,between,87.0,88.0,0.11,0.12,0.88,0.89,max,87.0,1,1.72,real_measured,0.22,estimated,2026-09-09T19:49:34.021638+00:00
