series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,yes_bid,yes_ask,no_bid,no_ask,forecast_kind,forecast_value_f,lead_days,model_sigma_f,sigma_source,model_prob_yes,model_status,pulled_at
KXHIGHTOKC,KXHIGHTOKC-26SEP10-T90,Oklahoma City Maximum High Temperature,KOKC,2026-09-10,greater,90.0,,0.11,0.15,0.85,0.89,max,88.0,0,2.15,real_measured,0.1762,estimated,2026-09-10T01:04:18.979568+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP10-T83,Oklahoma City Maximum High Temperature,KOKC,2026-09-10,less,,83.0,0.05,0.08,0.92,0.95,max,88.0,0,2.15,real_measured,0.01,estimated,2026-09-10T01:04:18.979568+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP10-B89.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-10,between,89.0,90.0,0.3,0.31,0.69,0.7,max,88.0,0,2.15,real_measured,0.1448,estimated,2026-09-10T01:04:18.979568+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP10-B87.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-10,between,87.0,88.0,0.25,0.33,0.67,0.75,max,88.0,0,2.15,real_measured,0.179,estimated,2026-09-10T01:04:18.979568+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP10-B85.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-10,between,85.0,86.0,0.17,0.21,0.79,0.83,max,88.0,0,2.15,real_measured,0.0947,estimated,2026-09-10T01:04:18.979568+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP10-B83.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-10,between,83.0,84.0,0.1,0.12,0.88,0.9,max,88.0,0,2.15,real_measured,0.0214,estimated,2026-09-10T01:04:18.979568+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP09-T97,Oklahoma City Maximum High Temperature,KOKC,2026-09-09,less,,97.0,0.0,0.01,0.99,1.0,max,,-1,,,,target_date_passed,2026-09-10T01:04:18.979568+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP09-T104,Oklahoma City Maximum High Temperature,KOKC,2026-09-09,greater,104.0,,0.0,0.01,0.99,1.0,max,,-1,,,,target_date_passed,2026-09-10T01:04:18.979568+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP09-B99.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-09,between,99.0,100.0,0.0,0.01,0.99,1.0,max,,-1,,,,target_date_passed,2026-09-10T01:04:18.979568+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP09-B97.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-09,between,97.0,98.0,0.0,0.01,0.99,1.0,max,,-1,,,,target_date_passed,2026-09-10T01:04:18.979568+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP09-B103.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-09,between,103.0,104.0,0.99,1.0,0.0,0.01,max,,-1,,,,target_date_passed,2026-09-10T01:04:18.979568+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP09-B101.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-09,between,101.0,102.0,0.0,0.01,0.99,1.0,max,,-1,,,,target_date_passed,2026-09-10T01:04:18.979568+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP10-T90,"Trenton, NJ Daily Max Temp",KTTN,2026-09-10,greater,90.0,,0.02,0.03,0.97,0.98,max,86.0,0,2.15,real_measured,0.0314,estimated,2026-09-10T01:04:18.979568+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP10-T83,"Trenton, NJ Daily Max Temp",KTTN,2026-09-10,less,,83.0,0.02,0.03,0.97,0.98,max,86.0,0,2.15,real_measured,0.0815,estimated,2026-09-10T01:04:18.979568+00:00
