series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,yes_bid,yes_ask,no_bid,no_ask,forecast_kind,forecast_value_f,lead_days,model_sigma_f,sigma_source,model_prob_yes,model_status,pulled_at
KXLOWTATL,KXLOWTATL-26SEP14-T72,Low Temperature Atlanta,KATL,2026-09-14,greater,72.0,,0.19,0.26,0.74,0.81,min,71.0,1,1.79,real_measured,0.2884,estimated,2026-09-13T14:56:43.385065+00:00
KXLOWTATL,KXLOWTATL-26SEP14-T65,Low Temperature Atlanta,KATL,2026-09-14,less,,65.0,0.02,0.03,0.97,0.98,min,71.0,1,1.79,real_measured,0.0004,estimated,2026-09-13T14:56:43.385065+00:00
KXLOWTATL,KXLOWTATL-26SEP14-B71.5,Low Temperature Atlanta,KATL,2026-09-14,between,71.0,72.0,0.5,0.58,0.42,0.5,min,71.0,1,1.79,real_measured,0.2116,estimated,2026-09-13T14:56:43.385065+00:00
KXLOWTATL,KXLOWTATL-26SEP14-B69.5,Low Temperature Atlanta,KATL,2026-09-14,between,69.0,70.0,0.17,0.25,0.75,0.83,min,71.0,1,1.79,real_measured,0.1562,estimated,2026-09-13T14:56:43.385065+00:00
KXLOWTATL,KXLOWTATL-26SEP14-B67.5,Low Temperature Atlanta,KATL,2026-09-14,between,67.0,68.0,0.02,0.16,0.84,0.98,min,71.0,1,1.79,real_measured,0.0342,estimated,2026-09-13T14:56:43.385065+00:00
KXLOWTATL,KXLOWTATL-26SEP14-B65.5,Low Temperature Atlanta,KATL,2026-09-14,between,65.0,66.0,0.02,0.16,0.84,0.98,min,71.0,1,1.79,real_measured,0.0022,estimated,2026-09-13T14:56:43.385065+00:00
KXLOWTATL,KXLOWTATL-26SEP13-T73,Low Temperature Atlanta,KATL,2026-09-13,greater,73.0,,0.0,0.01,0.99,1.0,min,72.0,0,1.98,real_measured,0.3069,estimated,2026-09-13T14:56:43.385065+00:00
KXLOWTATL,KXLOWTATL-26SEP13-T66,Low Temperature Atlanta,KATL,2026-09-13,less,,66.0,0.0,0.01,0.99,1.0,min,72.0,0,1.98,real_measured,0.0012,estimated,2026-09-13T14:56:43.385065+00:00
KXLOWTATL,KXLOWTATL-26SEP13-B72.5,Low Temperature Atlanta,KATL,2026-09-13,between,72.0,73.0,0.84,0.98,0.02,0.16,min,72.0,0,1.98,real_measured,0.1931,estimated,2026-09-13T14:56:43.385065+00:00
KXLOWTATL,KXLOWTATL-26SEP13-B70.5,Low Temperature Atlanta,KATL,2026-09-13,between,70.0,71.0,0.01,0.16,0.84,0.99,min,72.0,0,1.98,real_measured,0.1505,estimated,2026-09-13T14:56:43.385065+00:00
