platform,source_line_id,player_name,game_matchup,sport,stat_type,line,over_payout_multiplier,under_payout_multiplier,game_id,game_start_time,status,odds_type,pulled_at
prizepicks,14636447,Álvaro García,Espanyol @ Rayo,SOCCER,Fantasy Score,10.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14636448,Tyrhys Dolan,Espanyol @ Rayo,SOCCER,Fantasy Score,10.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14659970,Andrei Ratiu,Espanyol @ Rayo,SOCCER,Fantasy Score,10.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14636460,Unai López,Espanyol @ Rayo,SOCCER,Fantasy Score,9.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14636463,Leandro Cabrera,Espanyol @ Rayo,SOCCER,Fantasy Score,9.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14673463,Adrià Pedrosa,Espanyol @ Rayo,SOCCER,Fantasy Score,9.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14800161,Marko Dmitrovic,Espanyol @ Rayo,SOCCER,Goalie Fantasy Score,9.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14846098,Emil Audero,Espanyol @ Rayo,SOCCER,Goalie Fantasy Score,9.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14799949,Sergio Camello,Espanyol @ Rayo,SOCCER,Shots,8.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800155,Alemão,Espanyol @ Rayo,SOCCER,Shots,8.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14636449,Pathé Ciss,Espanyol @ Rayo,SOCCER,Fantasy Score,7.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14799780,Andrei Ratiu,Espanyol @ Rayo,SOCCER,Tackles,6.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799811,Tyrhys Dolan,Espanyol @ Rayo,SOCCER,Tackles,6.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799813,Omar El Hilali,Espanyol @ Rayo,SOCCER,Tackles,6.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799966,Pathé Ciss,Espanyol @ Rayo,SOCCER,Tackles,6.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800137,Marko Dmitrovic,Espanyol @ Rayo,SOCCER,Goalie Saves,6.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800175,Clemens Riedel,Espanyol @ Rayo,SOCCER,Tackles,6.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14814536,Óscar Valentín,Espanyol @ Rayo,SOCCER,Tackles,6.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14834491,Emil Audero + Marko Dmitrovic,Espanyol @ Rayo,SOCCER,Goalie Saves,6.0,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14636457,Florian Lejeune,Espanyol @ Rayo,SOCCER,Clearances,5.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14799793,Leandro Cabrera,Espanyol @ Rayo,SOCCER,Tackles,5.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799816,Fran Pérez,Espanyol @ Rayo,SOCCER,Shots,5.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799831,Florian Lejeune,Espanyol @ Rayo,SOCCER,Shots,5.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799917,Unai López,Espanyol @ Rayo,SOCCER,Tackles,5.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799991,Edu Expósito,Espanyol @ Rayo,SOCCER,Tackles,5.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800039,Edu Expósito,Espanyol @ Rayo,SOCCER,Shots,5.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800046,Álvaro García,Espanyol @ Rayo,SOCCER,Shots,5.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800134,Emil Audero,Espanyol @ Rayo,SOCCER,Goalie Saves,5.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800145,Florian Lejeune,Espanyol @ Rayo,SOCCER,Tackles,5.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800174,Fran Pérez,Espanyol @ Rayo,SOCCER,Tackles,5.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14814525,Álvaro García,Espanyol @ Rayo,SOCCER,Tackles,5.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14636453,Unai López,Espanyol @ Rayo,SOCCER,Crosses,4.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14799725,Omar El Hilali,Espanyol @ Rayo,SOCCER,Tackles,4.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799925,Adrià Pedrosa,Espanyol @ Rayo,SOCCER,Tackles,4.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799975,Sergio Camello,Espanyol @ Rayo,SOCCER,Tackles,4.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799998,Tyrhys Dolan,Espanyol @ Rayo,SOCCER,Shots,4.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800022,Óscar Valentín,Espanyol @ Rayo,SOCCER,Tackles,4.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800058,Bryan Zaragoza,Espanyol @ Rayo,SOCCER,Shots,4.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800116,Sergio Camello,Espanyol @ Rayo,SOCCER,Shots,4.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800183,Roberto Fernández,Espanyol @ Rayo,SOCCER,Shots,4.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14814543,Roberto Fernández,Espanyol @ Rayo,SOCCER,Tackles,4.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14826420,Marko Dmitrovic,Espanyol @ Rayo,SOCCER,Goalie Saves,4.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14826428,Adrià Pedrosa,Espanyol @ Rayo,SOCCER,Shots,4.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14659969,Andrei Ratiu,Espanyol @ Rayo,SOCCER,Crosses,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14799689,Omar El Hilali,Espanyol @ Rayo,SOCCER,Tackles,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799707,Álvaro García,Espanyol @ Rayo,SOCCER,SOT,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799727,Florian Lejeune,Espanyol @ Rayo,SOCCER,Tackles,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799767,Sergio Camello,Espanyol @ Rayo,SOCCER,SOT,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799781,Andrei Ratiu,Espanyol @ Rayo,SOCCER,Tackles,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799806,Tyrhys Dolan,Espanyol @ Rayo,SOCCER,Tackles,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799866,Bryan Zaragoza,Espanyol @ Rayo,SOCCER,Tackles,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799885,Edu Expósito,Espanyol @ Rayo,SOCCER,Tackles,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799888,Pathé Ciss,Espanyol @ Rayo,SOCCER,Tackles,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799915,Unai López,Espanyol @ Rayo,SOCCER,Tackles,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799933,Adrià Pedrosa,Espanyol @ Rayo,SOCCER,Tackles,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799968,Pathé Ciss,Espanyol @ Rayo,SOCCER,Shots,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800017,Andrei Ratiu,Espanyol @ Rayo,SOCCER,Shots,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800110,Unai López,Espanyol @ Rayo,SOCCER,Shots,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800129,Emil Audero,Espanyol @ Rayo,SOCCER,Goalie Saves,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800151,Óscar Valentín,Espanyol @ Rayo,SOCCER,Tackles,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800180,Alemão,Espanyol @ Rayo,SOCCER,SOT,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14814522,Leandro Cabrera,Espanyol @ Rayo,SOCCER,Shots,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14814546,Clemens Riedel,Espanyol @ Rayo,SOCCER,Tackles,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14826439,Alemão,Espanyol @ Rayo,SOCCER,Shots,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14843528,Marko Dmitrovic,Espanyol @ Rayo,SOCCER,Goalie Saves,3.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14856477,Sergio Camello,Espanyol @ Rayo,SOCCER,Shots,3.0,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14636441,Omar El Hilali,Espanyol @ Rayo,SOCCER,Crosses,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14636467,Edu Expósito,Espanyol @ Rayo,SOCCER,Crosses,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14799711,Roberto Fernández,Espanyol @ Rayo,SOCCER,SOT,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799731,Óscar Valentín,Espanyol @ Rayo,SOCCER,Fouls,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799758,Fran Pérez,Espanyol @ Rayo,SOCCER,Shots,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799766,Tyrhys Dolan,Espanyol @ Rayo,SOCCER,SOT,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799769,Clemens Riedel,Espanyol @ Rayo,SOCCER,Fouls,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799774,Fran Pérez,Espanyol @ Rayo,SOCCER,SOT,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799782,Andrei Ratiu,Espanyol @ Rayo,SOCCER,Tackles,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799788,Leandro Cabrera,Espanyol @ Rayo,SOCCER,Tackles,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799815,Pathé Ciss,Espanyol @ Rayo,SOCCER,Tackles,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799825,Florian Lejeune,Espanyol @ Rayo,SOCCER,Shots,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799882,Edu Expósito,Espanyol @ Rayo,SOCCER,Tackles,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799890,Unai López,Espanyol @ Rayo,SOCCER,Fouls,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799893,Sergio Camello,Espanyol @ Rayo,SOCCER,Tackles,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799898,Adrià Pedrosa,Espanyol @ Rayo,SOCCER,Shots,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799918,Óscar Valentín,Espanyol @ Rayo,SOCCER,Shots,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799922,Alemão,Espanyol @ Rayo,SOCCER,Tackles,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799929,Adrià Pedrosa,Espanyol @ Rayo,SOCCER,Tackles,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799930,Unai López,Espanyol @ Rayo,SOCCER,Tackles,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799936,Roberto Fernández,Espanyol @ Rayo,SOCCER,Tackles,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799937,Bryan Zaragoza,Espanyol @ Rayo,SOCCER,Tackles,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799995,Tyrhys Dolan,Espanyol @ Rayo,SOCCER,Shots,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800037,Álvaro García,Espanyol @ Rayo,SOCCER,Shots,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800044,Álvaro García,Espanyol @ Rayo,SOCCER,Tackles,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800047,Edu Expósito,Espanyol @ Rayo,SOCCER,Shots,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800048,Randy Nteka,Espanyol @ Rayo,SOCCER,Fouls,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800051,Sergio Camello,Espanyol @ Rayo,SOCCER,Shots,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14800056,Bryan Zaragoza,Espanyol @ Rayo,SOCCER,Shots,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800069,Omar El Hilali,Espanyol @ Rayo,SOCCER,Fouls,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800071,Tyrhys Dolan,Espanyol @ Rayo,SOCCER,Tackles,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800074,Bryan Zaragoza,Espanyol @ Rayo,SOCCER,SOT,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800126,Alemão,Espanyol @ Rayo,SOCCER,Fouls,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800138,Marko Dmitrovic,Espanyol @ Rayo,SOCCER,Goalie Saves,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14800152,Óscar Valentín,Espanyol @ Rayo,SOCCER,Tackles,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14800153,Alemão,Espanyol @ Rayo,SOCCER,Shots,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14800157,Florian Lejeune,Espanyol @ Rayo,SOCCER,Tackles,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800159,Jozhua Vertrouwd,Espanyol @ Rayo,SOCCER,Fouls,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800178,Fran Pérez,Espanyol @ Rayo,SOCCER,Tackles,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800185,Roberto Fernández,Espanyol @ Rayo,SOCCER,Shots,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14800186,Clemens Riedel,Espanyol @ Rayo,SOCCER,Tackles,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14826372,Roberto Fernández,Espanyol @ Rayo,SOCCER,Fouls,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14826376,Pathé Ciss,Espanyol @ Rayo,SOCCER,Fouls,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14843527,Emil Audero,Espanyol @ Rayo,SOCCER,Goalie Saves,2.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14636396,Alemão,Espanyol @ Rayo,SOCCER,Goals,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14636409,Sergio Camello,Espanyol @ Rayo,SOCCER,Goals,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14636451,Unai López,Espanyol @ Rayo,SOCCER,Shots Assisted,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14673464,Adrià Pedrosa,Espanyol @ Rayo,SOCCER,Attempted Dribbles,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,standard,2026-09-15T15:32:05.598951+00:00
prizepicks,14706411,Sergio Camello,Espanyol @ Rayo,SOCCER,SOT,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14706414,Roberto Fernández,Espanyol @ Rayo,SOCCER,SOT,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14780976,Roberto Fernández,Espanyol @ Rayo,SOCCER,Goals,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799684,Fran Pérez,Espanyol @ Rayo,SOCCER,SOT,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799696,Alemão,Espanyol @ Rayo,SOCCER,SOT,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799715,Pathé Ciss,Espanyol @ Rayo,SOCCER,SOT,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799732,Edu Expósito,Espanyol @ Rayo,SOCCER,SOT,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799733,Unai López,Espanyol @ Rayo,SOCCER,Tackles,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14799740,Bryan Zaragoza,Espanyol @ Rayo,SOCCER,Tackles,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799753,Leandro Cabrera,Espanyol @ Rayo,SOCCER,SOT,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799755,Andrei Ratiu,Espanyol @ Rayo,SOCCER,SOT,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799779,Andrei Ratiu,Espanyol @ Rayo,SOCCER,Tackles,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14799784,Óscar Valentín,Espanyol @ Rayo,SOCCER,SOT,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799789,Leandro Cabrera,Espanyol @ Rayo,SOCCER,Tackles,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799804,Leandro Cabrera,Espanyol @ Rayo,SOCCER,Fouls,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799809,Pathé Ciss,Espanyol @ Rayo,SOCCER,Tackles,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14799810,Fran Pérez,Espanyol @ Rayo,SOCCER,Shots,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14799837,Florian Lejeune,Espanyol @ Rayo,SOCCER,Fouls,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799879,Edu Expósito,Espanyol @ Rayo,SOCCER,Tackles,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14799883,Bryan Zaragoza,Espanyol @ Rayo,SOCCER,Fouls,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799901,Sergio Camello,Espanyol @ Rayo,SOCCER,Tackles,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799902,Sergio Camello,Espanyol @ Rayo,SOCCER,Fouls,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799907,Andrei Ratiu,Espanyol @ Rayo,SOCCER,Shots,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799919,Óscar Valentín,Espanyol @ Rayo,SOCCER,Shots,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799931,Alemão,Espanyol @ Rayo,SOCCER,Tackles,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799941,Unai López,Espanyol @ Rayo,SOCCER,Shots,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
prizepicks,14799943,Adrià Pedrosa,Espanyol @ Rayo,SOCCER,Tackles,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,goblin,2026-09-15T15:32:05.598951+00:00
prizepicks,14799958,Edu Expósito,Espanyol @ Rayo,SOCCER,Fouls,1.5,,,180484,2026-09-15T13:00:00.000-04:00,pre_game,demon,2026-09-15T15:32:05.598951+00:00
