flag_id,track,flagged_side,first_flagged_at,first_flagged_model_prob,first_flagged_market_price,first_flagged_edge,consensus_available,consensus_label,consensus_price,consensus_edge,last_seen_at,last_seen_market_price,status,closing_market_price,closing_pulled_at,price_moved,clv_edge_at_close,platform,source_event_id,source_market_id,source_selection_id,player_name,team,sport,stat_type,prop_category,resolved_stat_key,line,game_id,game_start_time,implied_prob_includes_field_vig,over_american_odds,under_american_odds
draftkings|334613199|0QA334613199#2151928212_13L88808Q11707072676Q20,props,over,2026-09-09T22:51:56Z,0.0845,0.0301,0.0544,False,,,,2026-09-09T23:22:54Z,0.0286828410958614,closed,0.0286828410958614,2026-09-09T23:22:54Z,True,0.0558171589041386,draftkings,34118042,334613199.0,0QA334613199#2151928212_13L88808Q11707072676Q20,Emanuel Wilson,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118042,2026-09-10T00:20:00.0000000Z,False,,
draftkings|334613199|0QA334613199#2151928229_13L88808Q1-205213128Q20,props,over,2026-09-09T22:51:56Z,0.0895,0.0244,0.0651,False,,,,2026-09-09T23:22:54Z,0.0223088764078922,closed,0.0223088764078922,2026-09-09T23:22:54Z,True,0.0671911235921078,draftkings,34118042,334613199.0,0QA334613199#2151928229_13L88808Q1-205213128Q20,Demario Douglas,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118042,2026-09-10T00:20:00.0000000Z,False,,
draftkings|334613199|0QA334613199#2233956178_13L88808Q1-2108815135Q20,props,over,2026-09-09T22:51:56Z,0.5145,0.0217,0.4928,False,,,,2026-09-09T22:56:58Z,0.021707169846007,closed,0.021707169846007,2026-09-09T22:56:58Z,True,0.4927928301539929,draftkings,34118042,334613199.0,0QA334613199#2233956178_13L88808Q1-2108815135Q20,Tory Horton,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118042,2026-09-10T00:20:00.0000000Z,False,,
draftkings|334613199|0QA334613199#2151928227_13L88808Q1950577073Q20,props,over,2026-09-09T22:51:56Z,0.0689,0.0195,0.0494,False,,,,2026-09-09T23:22:54Z,0.0200779887671029,closed,0.0200779887671029,2026-09-09T23:22:54Z,True,0.0488220112328971,draftkings,34118042,334613199.0,0QA334613199#2151928227_13L88808Q1950577073Q20,Mack Hollins,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118042,2026-09-10T00:20:00.0000000Z,False,,
draftkings|334613199|0QA334613199#2151928228_13L88808Q11958986630Q20,props,over,2026-09-09T22:51:56Z,0.219,0.014,0.205,False,,,,2026-09-09T23:22:54Z,0.0167316573059191,closed,0.0167316573059191,2026-09-09T23:22:54Z,True,0.2022683426940809,draftkings,34118042,334613199.0,0QA334613199#2151928228_13L88808Q11958986630Q20,Kyle Williams,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118042,2026-09-10T00:20:00.0000000Z,False,,
draftkings|334613199|0QA334613199#2252728011_13L88808Q1-2056923875Q20,props,over,2026-09-09T22:51:56Z,0.171,0.0098,0.1612,False,,,,2026-09-09T22:56:58Z,0.0097682264307031,closed,0.0097682264307031,2026-09-09T22:56:58Z,True,0.1612317735692969,draftkings,34118042,334613199.0,0QA334613199#2252728011_13L88808Q1-2056923875Q20,Efton Chism III,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118042,2026-09-10T00:20:00.0000000Z,False,,
draftkings|334323197|0QA334323197#2150675684_13L88808Q1-1442390665Q20,props,over,2026-09-09T22:51:56Z,0.2367,0.1946,0.042,False,,,,2026-09-10T23:16:11Z,0.1913951789080663,closed,0.1913951789080663,2026-09-10T23:16:11Z,True,0.0453048210919337,draftkings,34107951,334323197.0,0QA334323197#2150675684_13L88808Q1-1442390665Q20,Christian McCaffrey,,NFL,2+ TDs,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,400.0,
draftkings|334323197|0QA334323197#2150675560_13L88808Q1273996050Q20,props,over,2026-09-09T22:51:56Z,0.2129,0.1168,0.0961,False,,,,2026-09-10T23:16:11Z,0.1367108420771902,closed,0.1367108420771902,2026-09-10T23:16:11Z,True,0.0761891579228098,draftkings,34107951,334323197.0,0QA334323197#2150675560_13L88808Q1273996050Q20,Davante Adams,,NFL,2+ TDs,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,600.0,
draftkings|334323197|0QA334323197#2150675579_13L88808Q11214736899Q20,props,over,2026-09-09T22:51:56Z,0.2362,0.0849,0.1513,False,,,,2026-09-10T23:16:11Z,0.1007343046884559,closed,0.1007343046884559,2026-09-10T23:16:11Z,True,0.1354656953115441,draftkings,34107951,334323197.0,0QA334323197#2150675579_13L88808Q11214736899Q20,Puka Nacua,,NFL,2+ TDs,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,850.0,
draftkings|334323197|0QA334323197#2150675714_13L88808Q11108077714Q20,props,over,2026-09-09T22:51:56Z,0.1036,0.0359,0.0676,False,,,,2026-09-10T23:16:11Z,0.0308701901464623,closed,0.0308701901464623,2026-09-10T23:16:11Z,True,0.0727298098535376,draftkings,34107951,334323197.0,0QA334323197#2150675714_13L88808Q11108077714Q20,George Kittle,,NFL,2+ TDs,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,3000.0,
draftkings|334323197|0QA334323197#2150675635_13L88808Q12084623368Q20,props,over,2026-09-09T22:51:56Z,0.0716,0.0228,0.0488,False,,,,2026-09-10T23:16:11Z,0.0265826637372314,closed,0.0265826637372314,2026-09-10T23:16:11Z,True,0.0450173362627686,draftkings,34107951,334323197.0,0QA334323197#2150675635_13L88808Q12084623368Q20,Terrance Ferguson,,NFL,2+ TDs,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,3500.0,
draftkings|334323197|0QA334323197#2150675597_13L88808Q11942991799Q20,props,over,2026-09-09T22:51:56Z,0.1897,0.0203,0.1694,False,,,,2026-09-10T23:16:11Z,0.0233408754765934,closed,0.0233408754765934,2026-09-10T23:16:11Z,True,0.1663591245234066,draftkings,34107951,334323197.0,0QA334323197#2150675597_13L88808Q11942991799Q20,Colby Parkinson,,NFL,2+ TDs,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,4000.0,
draftkings|334323197|0QA334323197#2150675609_13L88808Q11735898398Q20,props,over,2026-09-09T22:51:56Z,0.0576,0.0123,0.0453,False,,,,2026-09-10T23:16:11Z,0.0170888552596487,closed,0.0170888552596487,2026-09-10T23:16:11Z,True,0.0405111447403513,draftkings,34107951,334323197.0,0QA334323197#2150675609_13L88808Q11735898398Q20,Tyler Higbee,,NFL,2+ TDs,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,5500.0,
draftkings|334323197|0QA334323197#2150675739_13L88808Q11557081727Q20,props,over,2026-09-09T22:51:56Z,0.0774,0.0123,0.0651,False,,,,2026-09-10T23:16:11Z,0.0156881294186939,closed,0.0156881294186939,2026-09-10T23:16:11Z,True,0.061711870581306,draftkings,34107951,334323197.0,0QA334323197#2150675739_13L88808Q11557081727Q20,Brock Purdy,,NFL,2+ TDs,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,6000.0,
draftkings|334323197|0QA334323197#2150675773_13L88808Q11567635031Q20,props,over,2026-09-09T22:51:56Z,0.0857,0.0123,0.0734,False,,,,2026-09-10T23:16:11Z,0.0144996347657626,closed,0.0144996347657626,2026-09-10T23:16:11Z,True,0.0712003652342374,draftkings,34107951,334323197.0,0QA334323197#2150675773_13L88808Q11567635031Q20,Jake Tonges,,NFL,2+ TDs,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,6500.0,
draftkings|334323199|0QA334323199#2150675650_13L88808Q1-1719984573Q20,props,over,2026-09-09T22:51:56Z,0.5768,0.1046,0.4722,False,,,,2026-09-10T23:16:11Z,0.1164580818041224,closed,0.1164580818041224,2026-09-10T23:16:11Z,True,0.4603419181958775,draftkings,34107951,334323199.0,0QA334323199#2150675650_13L88808Q1-1719984573Q20,Davante Adams,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,100.0,
draftkings|334323199|0QA334323199#2150675659_13L88808Q1-1261907500Q20,props,over,2026-09-09T22:51:56Z,0.603,0.0935,0.5095,False,,,,2026-09-10T23:16:11Z,0.1058709834582931,closed,0.1058709834582931,2026-09-10T23:16:11Z,True,0.4971290165417069,draftkings,34107951,334323199.0,0QA334323199#2150675659_13L88808Q1-1261907500Q20,Puka Nacua,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,120.0,
draftkings|334323199|0QA334323199#2150675640_13L88808Q11373713880Q20,props,over,2026-09-09T22:51:56Z,0.3406,0.0845,0.2561,False,,,,2026-09-10T23:16:11Z,0.0862652457808314,closed,0.0862652457808314,2026-09-10T23:16:11Z,True,0.2543347542191686,draftkings,34107951,334323199.0,0QA334323199#2150675640_13L88808Q11373713880Q20,Blake Corum,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,170.0,
draftkings|334323199|0QA334323199#2150675755_13L88808Q11665839176Q20,props,over,2026-09-09T22:51:56Z,0.338,0.0732,0.2648,False,,,,2026-09-10T23:16:11Z,0.0789546317316084,closed,0.0789546317316084,2026-09-10T23:16:11Z,True,0.2590453682683916,draftkings,34107951,334323199.0,0QA334323199#2150675755_13L88808Q11665839176Q20,Mike Evans,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,195.0,
draftkings|334323199|0QA334323199#2150675803_13L88808Q1-2099105975Q20,props,over,2026-09-09T22:51:56Z,0.4191,0.0594,0.3597,False,,,,2026-09-10T23:16:11Z,0.0589661173691759,closed,0.0589661173691759,2026-09-10T23:16:11Z,True,0.3601338826308241,draftkings,34107951,334323199.0,0QA334323199#2150675803_13L88808Q1-2099105975Q20,George Kittle,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,295.0,
draftkings|334323199|0QA334323199#2238859996_13L88808Q1-1863661381Q20,props,over,2026-09-09T22:51:56Z,0.171,0.0488,0.1221,False,,,,2026-09-10T23:16:11Z,0.050633948610488,closed,0.050633948610488,2026-09-10T23:16:11Z,True,0.120366051389512,draftkings,34107951,334323199.0,0QA334323199#2238859996_13L88808Q1-1863661381Q20,Deebo Samuel,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,360.0,
draftkings|334323199|0QA334323199#2150675689_13L88808Q1610822396Q20,props,over,2026-09-09T22:51:56Z,0.3536,0.0439,0.3097,False,,,,2026-09-10T23:16:11Z,0.0475339109404581,closed,0.0475339109404581,2026-09-10T23:16:11Z,True,0.3060660890595419,draftkings,34107951,334323199.0,0QA334323199#2150675689_13L88808Q1610822396Q20,Terrance Ferguson,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,390.0,
draftkings|334323199|0QA334323199#2150675668_13L88808Q1691932532Q20,props,over,2026-09-09T22:51:56Z,0.5487,0.0418,0.5069,False,,,,2026-09-10T23:16:11Z,0.0485242007517177,closed,0.0485242007517177,2026-09-10T23:16:11Z,True,0.5001757992482823,draftkings,34107951,334323199.0,0QA334323199#2150675668_13L88808Q1691932532Q20,Colby Parkinson,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,380.0,
draftkings|334323199|0QA334323199#2150675679_13L88808Q1244078380Q20,props,over,2026-09-09T22:51:56Z,0.3195,0.0338,0.2857,False,,,,2026-09-10T23:16:11Z,0.03583325593973,closed,0.03583325593973,2026-09-10T23:16:11Z,True,0.28366674406027,draftkings,34107951,334323199.0,0QA334323199#2150675679_13L88808Q1244078380Q20,Tyler Higbee,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,550.0,
draftkings|334323199|0QA334323199#2150675797_13L88808Q1579133715Q20,props,over,2026-09-09T22:51:56Z,0.3666,0.0314,0.3352,False,,,,2026-09-10T23:16:11Z,0.0388193606013741,closed,0.0388193606013741,2026-09-10T23:16:11Z,True,0.3277806393986259,draftkings,34107951,334323199.0,0QA334323199#2150675797_13L88808Q1579133715Q20,Brock Purdy,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,500.0,
draftkings|334323199|0QA334323199#2150675820_13L88808Q11147507867Q20,props,over,2026-09-09T22:51:56Z,0.3843,0.0293,0.355,False,,,,2026-09-10T23:16:11Z,0.0291145204510306,closed,0.0291145204510306,2026-09-10T23:16:11Z,True,0.3551854795489694,draftkings,34107951,334323199.0,0QA334323199#2150675820_13L88808Q11147507867Q20,Jake Tonges,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,700.0,
draftkings|334323199|0QA334323199#2150675815_13L88808Q11061966518Q20,props,over,2026-09-09T22:51:56Z,0.171,0.0244,0.1466,False,,,,2026-09-10T23:16:11Z,0.024517490906131,closed,0.024517490906131,2026-09-10T23:16:11Z,True,0.146482509093869,draftkings,34107951,334323199.0,0QA334323199#2150675815_13L88808Q11061966518Q20,Kyle Juszczyk,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,850.0,
draftkings|334323199|0QA334323199#2150675809_13L88808Q1785301666Q20,props,over,2026-09-09T22:51:56Z,0.1269,0.022,0.1049,False,,,,2026-09-10T23:16:11Z,0.0232916163608245,closed,0.0232916163608245,2026-09-10T23:16:11Z,True,0.1036083836391755,draftkings,34107951,334323199.0,0QA334323199#2150675809_13L88808Q1785301666Q20,Demarcus Robinson,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,900.0,
draftkings|334323199|0QA334323199#2241738201_13L88808Q1939681134Q20,props,over,2026-09-09T22:51:56Z,0.1103,0.0157,0.0947,False,,,,2026-09-10T23:16:11Z,0.0145572602255153,closed,0.0145572602255153,2026-09-10T23:16:11Z,True,0.0957427397744846,draftkings,34107951,334323199.0,0QA334323199#2241738201_13L88808Q1939681134Q20,Luke Farrell,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,1500.0,
draftkings|334323199|0QA334323199#2150675727_13L88808Q1-822030320Q20,props,over,2026-09-09T22:51:56Z,0.0952,0.0137,0.0814,False,,,,2026-09-10T23:16:11Z,0.017916627969865,closed,0.017916627969865,2026-09-10T23:16:11Z,True,0.077283372030135,draftkings,34107951,334323199.0,0QA334323199#2150675727_13L88808Q1-822030320Q20,Davis Allen,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,1200.0,
draftkings|334323199|0QA334323199#2262588466_13L88808Q1-1276590114Q20,props,over,2026-09-09T22:51:56Z,0.0974,0.0137,0.0837,False,,,,2026-09-10T20:58:43Z,0.0117025984436798,closed,0.0117025984436798,2026-09-10T20:58:43Z,True,0.0856974015563202,draftkings,34107951,334323199.0,0QA334323199#2262588466_13L88808Q1-1276590114Q20,Tutu Atwell,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,1800.0,
draftkings|334323199|0QA334323199#2150675719_13L88808Q1-1508640754Q20,props,over,2026-09-09T22:51:56Z,0.0488,0.0122,0.0366,False,,,,2026-09-10T23:16:11Z,0.0145572602255153,closed,0.0145572602255153,2026-09-10T23:16:11Z,True,0.0342427397744847,draftkings,34107951,334323199.0,0QA334323199#2150675719_13L88808Q1-1508640754Q20,Konata Mumpfield,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34107951,2026-09-11T00:35:00.0000000Z,False,1500.0,
draftkings|361397313|0QA361397313#2250875329_13L88808Q1-1466210203Q20,props,over,2026-09-09T22:51:56Z,0.3582,0.1188,0.2394,False,,,,2026-09-11T21:05:00Z,0.1196850827590171,open,,,,,draftkings,34118210,361397313.0,0QA361397313#2250875329_13L88808Q1-1466210203Q20,Amon-Ra St. Brown,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118210,2026-09-13T17:00:00.0000000Z,False,100.0,
draftkings|361397313|0QA361397313#2250875349_13L88808Q1-1726186093Q20,props,over,2026-09-09T22:51:56Z,0.571,0.097,0.474,False,,,,2026-09-11T21:05:00Z,0.0957480662072137,open,,,,,draftkings,34118210,361397313.0,0QA361397313#2250875349_13L88808Q1-1726186093Q20,Chris Olave,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118210,2026-09-13T17:00:00.0000000Z,False,150.0,
draftkings|361397313|0QA361397313#2250875332_13L88808Q1480222870Q20,props,over,2026-09-09T22:51:56Z,0.2335,0.0849,0.1486,False,,,,2026-09-11T21:05:00Z,0.082541436385529,open,,,,,draftkings,34118210,361397313.0,0QA361397313#2250875332_13L88808Q1480222870Q20,Jameson Williams,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118210,2026-09-13T17:00:00.0000000Z,False,190.0,
draftkings|361397313|0QA361397313#2250875331_13L88808Q1472584472Q20,props,over,2026-09-09T22:51:56Z,0.3241,0.0834,0.2407,False,,,,2026-09-11T21:05:00Z,0.0886556168585311,open,,,,,draftkings,34118210,361397313.0,0QA361397313#2250875331_13L88808Q1472584472Q20,Sam LaPorta,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118210,2026-09-13T17:00:00.0000000Z,False,170.0,
draftkings|361397313|0QA361397313#2250875356_13L88808Q144959304Q20,props,over,2026-09-09T22:51:56Z,0.3239,0.0495,0.2744,False,,,,2026-09-11T21:05:00Z,0.0531933701151187,open,,,,,draftkings,34118210,361397313.0,0QA361397313#2250875356_13L88808Q144959304Q20,Tyler Shough,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118210,2026-09-13T17:00:00.0000000Z,False,350.0,
draftkings|361397313|0QA361397313#2251041117_13L88808Q1138922171Q20,props,over,2026-09-09T22:51:56Z,0.1903,0.0495,0.1408,False,,,,2026-09-11T21:05:00Z,0.0520369925039204,open,,,,,draftkings,34118210,361397313.0,0QA361397313#2251041117_13L88808Q1138922171Q20,Devaughn Vele,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118210,2026-09-13T17:00:00.0000000Z,False,360.0,
draftkings|361397313|0QA361397313#2250875335_13L88808Q11283746776Q20,props,over,2026-09-09T22:51:56Z,0.3808,0.0413,0.3394,False,,,,2026-09-11T21:05:00Z,0.0478740331036068,open,,,,,draftkings,34118210,361397313.0,0QA361397313#2250875335_13L88808Q11283746776Q20,Isaac TeSlaa,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118210,2026-09-13T17:00:00.0000000Z,False,400.0,
draftkings|361397313|0QA361397313#2250875355_13L88808Q1-403572542Q20,props,over,2026-09-09T22:51:56Z,0.1232,0.0396,0.0835,False,,,,2026-09-11T21:05:00Z,0.0416295940031363,open,,,,,draftkings,34118210,361397313.0,0QA361397313#2250875355_13L88808Q1-403572542Q20,Kendre Miller,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118210,2026-09-13T17:00:00.0000000Z,False,475.0,
draftkings|361397313|0QA361397313#2250875357_13L88808Q11213714519Q20,props,over,2026-09-09T22:51:56Z,0.109,0.0238,0.0852,False,,,,2026-09-11T21:05:00Z,0.0299212706897542,open,,,,,draftkings,34118210,361397313.0,0QA361397313#2250875357_13L88808Q11213714519Q20,Noah Fant,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118210,2026-09-13T17:00:00.0000000Z,False,700.0,
draftkings|361397313|0QA361397313#2250875333_13L88808Q1779951428Q20,props,over,2026-09-09T22:51:56Z,0.1175,0.0198,0.0977,False,,,,2026-09-11T21:05:00Z,0.0239370165518034,open,,,,,draftkings,34118210,361397313.0,0QA361397313#2250875333_13L88808Q1779951428Q20,Brock Wright,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118210,2026-09-13T17:00:00.0000000Z,False,900.0,
draftkings|363177179|0QA363177179#2258089990_13L88808Q12022577872Q20,props,over,2026-09-09T22:51:56Z,0.2079,0.0719,0.1361,False,,,,2026-09-11T21:05:00Z,0.0684284576889706,open,,,,,draftkings,34118210,363177179.0,0QA363177179#2258089990_13L88808Q12022577872Q20,Chris Olave,,NFL,2+ TDs,player_touchdown,rushing_tds+receiving_tds,,34118210,2026-09-13T17:00:00.0000000Z,False,1100.0,
draftkings|363177179|0QA363177179#2258089993_13L88808Q1-1801413616Q20,props,over,2026-09-09T22:51:56Z,0.0593,0.021,0.0382,False,,,,2026-09-11T21:05:00Z,0.0228094858963235,open,,,,,draftkings,34118210,363177179.0,0QA363177179#2258089993_13L88808Q1-1801413616Q20,Tyler Shough,,NFL,2+ TDs,player_touchdown,rushing_tds+receiving_tds,,34118210,2026-09-13T17:00:00.0000000Z,False,3500.0,
draftkings|363177179|0QA363177179#2258089979_13L88808Q1-2063073039Q20,props,over,2026-09-09T22:51:56Z,0.084,0.0154,0.0686,False,,,,2026-09-11T21:05:00Z,0.0228094858963235,open,,,,,draftkings,34118210,363177179.0,0QA363177179#2258089979_13L88808Q1-2063073039Q20,Isaac TeSlaa,,NFL,2+ TDs,player_touchdown,rushing_tds+receiving_tds,,34118210,2026-09-13T17:00:00.0000000Z,False,3500.0,
