flag_id,track,flagged_side,first_flagged_at,first_flagged_model_prob,first_flagged_market_price,first_flagged_edge,consensus_available,consensus_label,consensus_price,consensus_edge,last_seen_at,last_seen_market_price,status,closing_market_price,closing_pulled_at,price_moved,clv_edge_at_close,platform,source_event_id,source_market_id,source_selection_id,player_name,team,sport,stat_type,prop_category,resolved_stat_key,line,game_id,game_start_time,implied_prob_includes_field_vig
draftkings|0QA334612412#2151925101_13L88808Q1-1063669179Q20,props,over,2026-09-09T22:51:56Z,0.3361,0.1628,0.1733,False,,,,2026-09-09T22:56:58Z,0.1628069553264412,open,,,,,draftkings,34118042,334612412.0,0QA334612412#2151925101_13L88808Q1-1063669179Q20,Rhamondre Stevenson,,NFL,2+ TDs,player_touchdown,rushing_tds+receiving_tds,,34118042,2026-09-10T00:20:00.0000000Z,False
draftkings|0QA334612412#2233956191_13L88808Q11556454751Q20,props,over,2026-09-09T22:51:56Z,0.1637,0.011,0.1527,False,,,,2026-09-09T22:56:58Z,0.0110004699544892,open,,,,,draftkings,34118042,334612412.0,0QA334612412#2233956191_13L88808Q11556454751Q20,Tory Horton,,NFL,2+ TDs,player_touchdown,rushing_tds+receiving_tds,,34118042,2026-09-10T00:20:00.0000000Z,False
draftkings|0QA334613199#2151928221_13L88808Q1-1828996474Q20,props,over,2026-09-09T22:51:56Z,0.6977,0.0953,0.6024,False,,,,2026-09-09T22:56:58Z,0.0952997700556407,open,,,,,draftkings,34118042,334613199.0,0QA334613199#2151928221_13L88808Q1-1828996474Q20,Rhamondre Stevenson,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118042,2026-09-10T00:20:00.0000000Z,False
draftkings|0QA334613199#2151928211_13L88808Q11896367839Q20,props,over,2026-09-09T22:51:56Z,0.3776,0.0849,0.2926,False,,,,2026-09-09T22:56:58Z,0.0849410993974189,open,,,,,draftkings,34118042,334613199.0,0QA334613199#2151928211_13L88808Q11896367839Q20,Jaxon Smith-Njigba,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118042,2026-09-10T00:20:00.0000000Z,False
draftkings|0QA334613199#2169981631_13L88808Q11457589561Q20,props,over,2026-09-09T22:51:56Z,0.3386,0.0724,0.2662,False,,,,2026-09-09T22:56:58Z,0.0723572328200235,open,,,,,draftkings,34118042,334613199.0,0QA334613199#2169981631_13L88808Q11457589561Q20,A.J. Brown,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118042,2026-09-10T00:20:00.0000000Z,False
draftkings|0QA334613199#2151928217_13L88808Q12121391530Q20,props,over,2026-09-09T22:51:56Z,0.1605,0.0641,0.0965,False,,,,2026-09-09T22:56:58Z,0.0640539438078896,open,,,,,draftkings,34118042,334613199.0,0QA334613199#2151928217_13L88808Q12121391530Q20,George Holani,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118042,2026-09-10T00:20:00.0000000Z,False
draftkings|0QA334613199#2151928214_13L88808Q1-1216598181Q20,props,over,2026-09-09T22:51:56Z,0.0974,0.0543,0.0432,False,,,,2026-09-09T22:56:58Z,0.0542679246150176,open,,,,,draftkings,34118042,334613199.0,0QA334613199#2151928214_13L88808Q1-1216598181Q20,Cooper Kupp,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118042,2026-09-10T00:20:00.0000000Z,False
draftkings|0QA334613199#2151928224_13L88808Q1-1762786291Q20,props,over,2026-09-09T22:51:56Z,0.3501,0.0521,0.298,False,,,,2026-09-09T22:56:58Z,0.0520972076304169,open,,,,,draftkings,34118042,334613199.0,0QA334613199#2151928224_13L88808Q1-1762786291Q20,Hunter Henry,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118042,2026-09-10T00:20:00.0000000Z,False
draftkings|0QA334613199#2151928223_13L88808Q1-349638135Q20,props,over,2026-09-09T22:51:56Z,0.2971,0.0465,0.2506,False,,,,2026-09-09T22:56:58Z,0.0465153639557294,open,,,,,draftkings,34118042,334613199.0,0QA334613199#2151928223_13L88808Q1-349638135Q20,Romeo Doubs,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118042,2026-09-10T00:20:00.0000000Z,False
draftkings|0QA334613199#2151928226_13L88808Q1-725127430Q20,props,over,2026-09-09T22:51:56Z,0.2115,0.0355,0.176,False,,,,2026-09-09T22:56:58Z,0.0355208233843751,open,,,,,draftkings,34118042,334613199.0,0QA334613199#2151928226_13L88808Q1-725127430Q20,Drake Maye,,NFL,Anytime TD Scorer,player_touchdown,rushing_tds+receiving_tds,,34118042,2026-09-10T00:20:00.0000000Z,False
