series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXHIGHTPHX,KXHIGHTPHX-26SEP20-T99,Phoenix High Temperature Daily,KPHX,2026-09-20,less,,99.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,63.0,0.0,1061.08,0.0,2026-09-21T07:00:00Z,active,2026-09-20T01:05:51.462994+00:00
KXHIGHTPHX,KXHIGHTPHX-26SEP20-T106,Phoenix High Temperature Daily,KPHX,2026-09-20,greater,106.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,539.0,0.0,241.0,0.0,2026-09-21T07:00:00Z,active,2026-09-20T01:05:51.462994+00:00
KXHIGHTPHX,KXHIGHTPHX-26SEP20-B99.5,Phoenix High Temperature Daily,KPHX,2026-09-20,between,99.0,100.0,The Weather Company,https://weather.com/kalshi,0.06,0.07,0.93,0.94,41.01,27.0,278.63,0.0,2026-09-21T07:00:00Z,active,2026-09-20T01:05:51.462994+00:00
KXHIGHTPHX,KXHIGHTPHX-26SEP20-B105.5,Phoenix High Temperature Daily,KPHX,2026-09-20,between,105.0,106.0,The Weather Company,https://weather.com/kalshi,0.03,0.04,0.96,0.97,124.0,5.86,232.83,0.0,2026-09-21T07:00:00Z,active,2026-09-20T01:05:51.462994+00:00
KXHIGHTPHX,KXHIGHTPHX-26SEP20-B103.5,Phoenix High Temperature Daily,KPHX,2026-09-20,between,103.0,104.0,The Weather Company,https://weather.com/kalshi,0.35,0.36,0.64,0.65,18.0,39.0,738.88,0.0,2026-09-21T07:00:00Z,active,2026-09-20T01:05:51.462994+00:00
KXHIGHTPHX,KXHIGHTPHX-26SEP20-B101.5,Phoenix High Temperature Daily,KPHX,2026-09-20,between,101.0,102.0,The Weather Company,https://weather.com/kalshi,0.57,0.59,0.41,0.43,78.0,116.0,633.64,0.0,2026-09-21T07:00:00Z,active,2026-09-20T01:05:51.462994+00:00
KXHIGHTPHX,KXHIGHTPHX-26SEP19-T99,Phoenix High Temperature Daily,KPHX,2026-09-19,less,,99.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,164756.87,0.0,956.85,0.0,2026-09-20T07:00:00Z,active,2026-09-20T01:05:51.462994+00:00
KXHIGHTPHX,KXHIGHTPHX-26SEP19-T106,Phoenix High Temperature Daily,KPHX,2026-09-19,greater,106.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,12434.73,0.0,1002.06,0.0,2026-09-20T07:00:00Z,active,2026-09-20T01:05:51.462994+00:00
KXHIGHTPHX,KXHIGHTPHX-26SEP19-B99.5,Phoenix High Temperature Daily,KPHX,2026-09-19,between,99.0,100.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,162798.15,0.0,5019.69,0.0,2026-09-20T07:00:00Z,active,2026-09-20T01:05:51.462994+00:00
KXHIGHTPHX,KXHIGHTPHX-26SEP19-B105.5,Phoenix High Temperature Daily,KPHX,2026-09-19,between,105.0,106.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,14346.76,0.0,5791.66,0.0,2026-09-20T07:00:00Z,active,2026-09-20T01:05:51.462994+00:00
