series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXLOWTCHI,KXLOWTCHI-26SEP12-T68,Lowest Temperature Chicago,KMDW,2026-09-12,greater,68.0,,The Weather Company,https://weather.com/kalshi,0.27,0.33,0.67,0.73,4.0,102.9,243.0,0.0,2026-09-13T06:00:00Z,active,2026-09-11T14:59:52.276537+00:00
KXLOWTCHI,KXLOWTCHI-26SEP12-T61,Lowest Temperature Chicago,KMDW,2026-09-12,less,,61.0,The Weather Company,https://weather.com/kalshi,0.01,0.07,0.93,0.99,16.0,228.77,54.23,0.0,2026-09-13T06:00:00Z,active,2026-09-11T14:59:52.276537+00:00
KXLOWTCHI,KXLOWTCHI-26SEP12-B67.5,Lowest Temperature Chicago,KMDW,2026-09-12,between,67.0,68.0,The Weather Company,https://weather.com/kalshi,0.31,0.4,0.6,0.69,4.0,130.0,2.79,0.0,2026-09-13T06:00:00Z,active,2026-09-11T14:59:52.276537+00:00
KXLOWTCHI,KXLOWTCHI-26SEP12-B65.5,Lowest Temperature Chicago,KMDW,2026-09-12,between,65.0,66.0,The Weather Company,https://weather.com/kalshi,0.19,0.25,0.75,0.81,7.0,50.0,2.0,0.0,2026-09-13T06:00:00Z,active,2026-09-11T14:59:52.276537+00:00
KXLOWTCHI,KXLOWTCHI-26SEP12-B63.5,Lowest Temperature Chicago,KMDW,2026-09-12,between,63.0,64.0,The Weather Company,https://weather.com/kalshi,0.03,0.1,0.9,0.97,7.0,90.77,8.23,0.0,2026-09-13T06:00:00Z,active,2026-09-11T14:59:52.276537+00:00
KXLOWTCHI,KXLOWTCHI-26SEP12-B61.5,Lowest Temperature Chicago,KMDW,2026-09-12,between,61.0,62.0,The Weather Company,https://weather.com/kalshi,0.03,0.09,0.91,0.97,2.0,139.0,20.51,0.0,2026-09-13T06:00:00Z,active,2026-09-11T14:59:52.276537+00:00
KXLOWTCHI,KXLOWTCHI-26SEP11-T64,Lowest Temperature Chicago,KMDW,2026-09-11,greater,64.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,13454.31,0.0,849.86,0.0,2026-09-12T06:00:00Z,active,2026-09-11T14:59:52.276537+00:00
KXLOWTCHI,KXLOWTCHI-26SEP11-T57,Lowest Temperature Chicago,KMDW,2026-09-11,less,,57.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,686.0,0.0,702.23,0.0,2026-09-12T06:00:00Z,active,2026-09-11T14:59:52.276537+00:00
KXLOWTCHI,KXLOWTCHI-26SEP11-B63.5,Lowest Temperature Chicago,KMDW,2026-09-11,between,63.0,64.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,16457.15,0.0,767.16,0.0,2026-09-12T06:00:00Z,active,2026-09-11T14:59:52.276537+00:00
KXLOWTCHI,KXLOWTCHI-26SEP11-B61.5,Lowest Temperature Chicago,KMDW,2026-09-11,between,61.0,62.0,The Weather Company,https://weather.com/kalshi,0.99,1.0,0.0,0.01,0.0,1964.0,2114.25,0.0,2026-09-12T06:00:00Z,active,2026-09-11T14:59:52.276537+00:00
KXLOWTCHI,KXLOWTCHI-26SEP11-B59.5,Lowest Temperature Chicago,KMDW,2026-09-11,between,59.0,60.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,2004.0,0.0,1127.66,0.0,2026-09-12T06:00:00Z,active,2026-09-11T14:59:52.276537+00:00
KXLOWTCHI,KXLOWTCHI-26SEP11-B57.5,Lowest Temperature Chicago,KMDW,2026-09-11,between,57.0,58.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,635.0,0.0,490.51,0.0,2026-09-12T06:00:00Z,active,2026-09-11T14:59:52.276537+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP12-T85,"Trenton, NJ Daily Max Temp",KTTN,2026-09-12,greater,85.0,,The Weather Company,https://weather.com/kalshi,0.01,0.32,0.68,0.99,35.0,30.0,0.0,0.0,2026-09-13T05:00:00Z,active,2026-09-11T14:59:52.276537+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP12-T78,"Trenton, NJ Daily Max Temp",KTTN,2026-09-12,less,,78.0,The Weather Company,https://weather.com/kalshi,0.01,0.33,0.67,0.99,85.0,30.0,0.0,0.0,2026-09-13T05:00:00Z,active,2026-09-11T14:59:52.276537+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP12-B84.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-12,between,84.0,85.0,The Weather Company,https://weather.com/kalshi,0.05,0.15,0.85,0.95,50.0,50.0,0.0,0.0,2026-09-13T05:00:00Z,active,2026-09-11T14:59:52.276537+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP12-B82.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-12,between,82.0,83.0,The Weather Company,https://weather.com/kalshi,0.29,0.39,0.61,0.71,50.0,50.0,0.0,0.0,2026-09-13T05:00:00Z,active,2026-09-11T14:59:52.276537+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP12-B80.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-12,between,80.0,81.0,The Weather Company,https://weather.com/kalshi,0.34,0.44,0.56,0.66,50.0,50.0,0.0,0.0,2026-09-13T05:00:00Z,active,2026-09-11T14:59:52.276537+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP12-B78.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-12,between,78.0,79.0,The Weather Company,https://weather.com/kalshi,0.09,0.19,0.81,0.91,50.0,50.0,0.0,0.0,2026-09-13T05:00:00Z,active,2026-09-11T14:59:52.276537+00:00
