series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXLOWTLAX,KXLOWTLAX-26SEP18-T66,Lowest Temperature in LA,KLAX,2026-09-18,greater,66.0,,The Weather Company,https://weather.com/kalshi,0.11,0.18,0.82,0.89,9.0,48.0,272.0,0.0,2026-09-19T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTLAX,KXLOWTLAX-26SEP18-T59,Lowest Temperature in LA,KLAX,2026-09-18,less,,59.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,14.0,0.0,93.0,0.0,2026-09-19T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTLAX,KXLOWTLAX-26SEP18-B65.5,Lowest Temperature in LA,KLAX,2026-09-18,between,65.0,66.0,The Weather Company,https://weather.com/kalshi,0.44,0.57,0.43,0.56,4.0,10.0,90.0,0.0,2026-09-19T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTLAX,KXLOWTLAX-26SEP18-B63.5,Lowest Temperature in LA,KLAX,2026-09-18,between,63.0,64.0,The Weather Company,https://weather.com/kalshi,0.3,0.39,0.61,0.7,4.0,9.0,70.0,0.0,2026-09-19T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTLAX,KXLOWTLAX-26SEP18-B61.5,Lowest Temperature in LA,KLAX,2026-09-18,between,61.0,62.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,525.66,512.34,411.66,0.0,2026-09-19T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTLAX,KXLOWTLAX-26SEP18-B59.5,Lowest Temperature in LA,KLAX,2026-09-18,between,59.0,60.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,19.0,902.0,48.0,0.0,2026-09-19T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTLAX,KXLOWTLAX-26SEP17-T66,Lowest Temperature in LA,KLAX,2026-09-17,greater,66.0,,The Weather Company,https://weather.com/kalshi,0.84,0.95,0.05,0.16,22.88,4.0,570.07,0.0,2026-09-18T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTLAX,KXLOWTLAX-26SEP17-T59,Lowest Temperature in LA,KLAX,2026-09-17,less,,59.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,181.0,0.0,195.0,0.0,2026-09-18T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTLAX,KXLOWTLAX-26SEP17-B65.5,Lowest Temperature in LA,KLAX,2026-09-17,between,65.0,66.0,The Weather Company,https://weather.com/kalshi,0.03,0.12,0.88,0.97,4.0,22.0,103.8,0.0,2026-09-18T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTLAX,KXLOWTLAX-26SEP17-B63.5,Lowest Temperature in LA,KLAX,2026-09-17,between,63.0,64.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,9.0,116.24,543.45,0.0,2026-09-18T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTLAX,KXLOWTLAX-26SEP17-B61.5,Lowest Temperature in LA,KLAX,2026-09-17,between,61.0,62.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,19.0,0.0,198.18,0.0,2026-09-18T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTLAX,KXLOWTLAX-26SEP17-B59.5,Lowest Temperature in LA,KLAX,2026-09-17,between,59.0,60.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,24.0,0.0,251.0,0.0,2026-09-18T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTSAN,KXLOWTSAN-26SEP18-T66,Low Temperature San Diego,KSAN,2026-09-18,greater,66.0,,The Weather Company,https://weather.com/kalshi,0.69,0.8,0.2,0.31,79.0,50.0,49.63,0.0,2026-09-19T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTSAN,KXLOWTSAN-26SEP18-T59,Low Temperature San Diego,KSAN,2026-09-18,less,,59.0,The Weather Company,https://weather.com/kalshi,0.0,0.1,0.9,1.0,50.0,0.0,0.0,0.0,2026-09-19T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTSAN,KXLOWTSAN-26SEP18-B65.5,Low Temperature San Diego,KSAN,2026-09-18,between,65.0,66.0,The Weather Company,https://weather.com/kalshi,0.15,0.29,0.71,0.85,60.0,10.0,29.0,0.0,2026-09-19T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTSAN,KXLOWTSAN-26SEP18-B63.5,Low Temperature San Diego,KSAN,2026-09-18,between,63.0,64.0,The Weather Company,https://weather.com/kalshi,0.02,0.1,0.9,0.98,50.0,29.0,0.0,0.0,2026-09-19T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTSAN,KXLOWTSAN-26SEP18-B61.5,Low Temperature San Diego,KSAN,2026-09-18,between,61.0,62.0,The Weather Company,https://weather.com/kalshi,0.02,0.1,0.9,0.98,50.0,29.0,0.0,0.0,2026-09-19T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTSAN,KXLOWTSAN-26SEP18-B59.5,Low Temperature San Diego,KSAN,2026-09-18,between,59.0,60.0,The Weather Company,https://weather.com/kalshi,0.02,0.1,0.9,0.98,50.0,29.0,0.0,0.0,2026-09-19T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTSAN,KXLOWTSAN-26SEP17-T67,Low Temperature San Diego,KSAN,2026-09-17,greater,67.0,,The Weather Company,https://weather.com/kalshi,0.88,0.98,0.02,0.12,64.62,50.0,220.74,0.0,2026-09-18T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTSAN,KXLOWTSAN-26SEP17-T60,Low Temperature San Diego,KSAN,2026-09-17,less,,60.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,340.0,0.0,0.0,0.0,2026-09-18T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTSAN,KXLOWTSAN-26SEP17-B66.5,Low Temperature San Diego,KSAN,2026-09-17,between,66.0,67.0,The Weather Company,https://weather.com/kalshi,0.02,0.12,0.88,0.98,50.0,26.19,143.05,0.0,2026-09-18T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTSAN,KXLOWTSAN-26SEP17-B64.5,Low Temperature San Diego,KSAN,2026-09-17,between,64.0,65.0,The Weather Company,https://weather.com/kalshi,0.01,0.03,0.97,0.99,94.0,7.12,137.67,0.0,2026-09-18T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTSAN,KXLOWTSAN-26SEP17-B62.5,Low Temperature San Diego,KSAN,2026-09-17,between,62.0,63.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,489.0,0.0,81.22,0.0,2026-09-18T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTSAN,KXLOWTSAN-26SEP17-B60.5,Low Temperature San Diego,KSAN,2026-09-17,between,60.0,61.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,450.0,0.0,348.44,0.0,2026-09-18T08:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP18-T97,Dallas Maximum Temperature,KDFW,2026-09-18,less,,97.0,The Weather Company,https://weather.com/kalshi,0.03,0.06,0.94,0.97,34.27,84.0,783.27,0.0,2026-09-19T06:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP18-T104,Dallas Maximum Temperature,KDFW,2026-09-18,greater,104.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,308.27,0.0,466.0,0.0,2026-09-19T06:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP18-B99.5,Dallas Maximum Temperature,KDFW,2026-09-18,between,99.0,100.0,The Weather Company,https://weather.com/kalshi,0.62,0.64,0.36,0.38,11.16,58.0,1419.42,0.0,2026-09-19T06:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP18-B97.5,Dallas Maximum Temperature,KDFW,2026-09-18,between,97.0,98.0,The Weather Company,https://weather.com/kalshi,0.21,0.25,0.75,0.79,4.0,6.0,938.55,0.0,2026-09-19T06:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP18-B103.5,Dallas Maximum Temperature,KDFW,2026-09-18,between,103.0,104.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,96.0,271.9,115.1,0.0,2026-09-19T06:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP18-B101.5,Dallas Maximum Temperature,KDFW,2026-09-18,between,101.0,102.0,The Weather Company,https://weather.com/kalshi,0.11,0.12,0.88,0.89,60.0,54.0,51.92,0.0,2026-09-19T06:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP17-T98,Dallas Maximum Temperature,KDFW,2026-09-17,less,,98.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,46956.03,0.0,7501.21,0.0,2026-09-18T06:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP17-T105,Dallas Maximum Temperature,KDFW,2026-09-17,greater,105.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,21164.58,0.0,408.0,0.0,2026-09-18T06:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP17-B98.5,Dallas Maximum Temperature,KDFW,2026-09-17,between,98.0,99.0,The Weather Company,https://weather.com/kalshi,0.76,0.86,0.14,0.24,12.0,14.0,5302.58,0.0,2026-09-18T06:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP17-B104.5,Dallas Maximum Temperature,KDFW,2026-09-17,between,104.0,105.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,3297.55,0.0,362.61,0.0,2026-09-18T06:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP17-B102.5,Dallas Maximum Temperature,KDFW,2026-09-17,between,102.0,103.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,31.0,1.0,1233.36,0.0,2026-09-18T06:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP17-B100.5,Dallas Maximum Temperature,KDFW,2026-09-17,between,100.0,101.0,The Weather Company,https://weather.com/kalshi,0.15,0.18,0.82,0.85,22.0,5.0,5281.61,0.0,2026-09-18T06:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTNYC,KXLOWTNYC-26SEP18-T72,Lowest temperature in NYC,KNYC,2026-09-18,greater,72.0,,The Weather Company,https://weather.com/kalshi,0.02,0.05,0.95,0.98,62.0,75.0,25.0,0.0,2026-09-19T05:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTNYC,KXLOWTNYC-26SEP18-T65,Lowest temperature in NYC,KNYC,2026-09-18,less,,65.0,The Weather Company,https://weather.com/kalshi,0.03,0.08,0.92,0.97,45.0,45.0,89.79,0.0,2026-09-19T05:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTNYC,KXLOWTNYC-26SEP18-B71.5,Lowest temperature in NYC,KNYC,2026-09-18,between,71.0,72.0,The Weather Company,https://weather.com/kalshi,0.04,0.06,0.94,0.96,5.0,50.0,3.0,0.0,2026-09-19T05:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTNYC,KXLOWTNYC-26SEP18-B69.5,Lowest temperature in NYC,KNYC,2026-09-18,between,69.0,70.0,The Weather Company,https://weather.com/kalshi,0.2,0.34,0.66,0.8,8.0,2.0,20.0,0.0,2026-09-19T05:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTNYC,KXLOWTNYC-26SEP18-B67.5,Lowest temperature in NYC,KNYC,2026-09-18,between,67.0,68.0,The Weather Company,https://weather.com/kalshi,0.33,0.44,0.56,0.67,1.0,9.0,114.0,0.0,2026-09-19T05:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTNYC,KXLOWTNYC-26SEP18-B65.5,Lowest temperature in NYC,KNYC,2026-09-18,between,65.0,66.0,The Weather Company,https://weather.com/kalshi,0.14,0.21,0.79,0.86,5.0,72.0,136.0,0.0,2026-09-19T05:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTNYC,KXLOWTNYC-26SEP17-T71,Lowest temperature in NYC,KNYC,2026-09-17,greater,71.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,13971.43,0.0,2117.4,0.0,2026-09-18T05:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTNYC,KXLOWTNYC-26SEP17-T64,Lowest temperature in NYC,KNYC,2026-09-17,less,,64.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,171.37,0.0,101.02,0.0,2026-09-18T05:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTNYC,KXLOWTNYC-26SEP17-B70.5,Lowest temperature in NYC,KNYC,2026-09-17,between,70.0,71.0,The Weather Company,https://weather.com/kalshi,0.95,0.97,0.03,0.05,316.48,12.0,2622.59,0.0,2026-09-18T05:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTNYC,KXLOWTNYC-26SEP17-B68.5,Lowest temperature in NYC,KNYC,2026-09-17,between,68.0,69.0,The Weather Company,https://weather.com/kalshi,0.02,0.04,0.96,0.98,28.71,41.5,678.03,0.0,2026-09-18T05:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTNYC,KXLOWTNYC-26SEP17-B66.5,Lowest temperature in NYC,KNYC,2026-09-17,between,66.0,67.0,The Weather Company,https://weather.com/kalshi,0.01,0.04,0.96,0.99,6.0,1.0,1070.07,0.0,2026-09-18T05:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTNYC,KXLOWTNYC-26SEP17-B64.5,Lowest temperature in NYC,KNYC,2026-09-17,between,64.0,65.0,The Weather Company,https://weather.com/kalshi,0.0,0.06,0.94,1.0,6.0,0.0,601.38,0.0,2026-09-18T05:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTDEN,KXLOWTDEN-26SEP18-T62,Lowest temperature in Denver,KDEN,2026-09-18,greater,62.0,,The Weather Company,https://weather.com/kalshi,0.01,0.07,0.93,0.99,15.0,48.0,22.0,0.0,2026-09-19T07:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTDEN,KXLOWTDEN-26SEP18-T55,Lowest temperature in Denver,KDEN,2026-09-18,less,,55.0,The Weather Company,https://weather.com/kalshi,0.03,0.1,0.9,0.97,10.0,25.93,131.0,0.0,2026-09-19T07:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTDEN,KXLOWTDEN-26SEP18-B61.5,Lowest temperature in Denver,KDEN,2026-09-18,between,61.0,62.0,The Weather Company,https://weather.com/kalshi,0.04,0.12,0.88,0.96,119.0,1.0,0.0,0.0,2026-09-19T07:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTDEN,KXLOWTDEN-26SEP18-B59.5,Lowest temperature in Denver,KDEN,2026-09-18,between,59.0,60.0,The Weather Company,https://weather.com/kalshi,0.14,0.25,0.75,0.86,5.0,5.0,0.0,0.0,2026-09-19T07:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTDEN,KXLOWTDEN-26SEP18-B57.5,Lowest temperature in Denver,KDEN,2026-09-18,between,57.0,58.0,The Weather Company,https://weather.com/kalshi,0.26,0.42,0.58,0.74,6.0,4.0,1.0,0.0,2026-09-19T07:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTDEN,KXLOWTDEN-26SEP18-B55.5,Lowest temperature in Denver,KDEN,2026-09-18,between,55.0,56.0,The Weather Company,https://weather.com/kalshi,0.23,0.39,0.61,0.77,5.0,5.0,0.0,0.0,2026-09-19T07:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTDEN,KXLOWTDEN-26SEP17-T63,Lowest temperature in Denver,KDEN,2026-09-17,greater,63.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,17556.15,0.0,212.86,0.0,2026-09-18T07:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTDEN,KXLOWTDEN-26SEP17-T56,Lowest temperature in Denver,KDEN,2026-09-17,less,,56.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,10.0,1.0,434.3,0.0,2026-09-18T07:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTDEN,KXLOWTDEN-26SEP17-B62.5,Lowest temperature in Denver,KDEN,2026-09-17,between,62.0,63.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,19882.56,0.0,912.5,0.0,2026-09-18T07:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTDEN,KXLOWTDEN-26SEP17-B60.5,Lowest temperature in Denver,KDEN,2026-09-17,between,60.0,61.0,The Weather Company,https://weather.com/kalshi,0.81,0.92,0.08,0.19,50.0,5.62,268.94,0.0,2026-09-18T07:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTDEN,KXLOWTDEN-26SEP17-B58.5,Lowest temperature in Denver,KDEN,2026-09-17,between,58.0,59.0,The Weather Company,https://weather.com/kalshi,0.04,0.12,0.88,0.96,5.0,130.0,426.07,0.0,2026-09-18T07:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXLOWTDEN,KXLOWTDEN-26SEP17-B56.5,Lowest temperature in Denver,KDEN,2026-09-17,between,56.0,57.0,The Weather Company,https://weather.com/kalshi,0.01,0.03,0.97,0.99,27.0,102.78,290.73,0.0,2026-09-18T07:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXHIGHTSDF,KXHIGHTSDF-26SEP18-T97,HIGHEST Temperature SATX,KSDF,2026-09-18,greater,97.0,,The Weather Company,https://weather.com/kalshi,0.0,0.1,0.9,1.0,50.0,0.0,0.0,0.0,2026-09-19T05:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXHIGHTSDF,KXHIGHTSDF-26SEP18-T90,HIGHEST Temperature SATX,KSDF,2026-09-18,less,,90.0,The Weather Company,https://weather.com/kalshi,0.02,0.1,0.9,0.98,50.0,47.0,0.0,0.0,2026-09-19T05:00:00Z,active,2026-09-17T20:20:13.613585+00:00
KXHIGHTSDF,KXHIGHTSDF-26SEP18-B96.5,HIGHEST Temperature SATX,KSDF,2026-09-18,between,96.0,97.0,The Weather Company,https://weather.com/kalshi,0.02,0.1,0.9,0.98,50.0,29.0,0.0,0.0,2026-09-19T05:00:00Z,active,2026-09-17T20:20:13.613585+00:00
