series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXLOWTMIA,KXLOWTMIA-26SEP17-T81,Lowest temperature in Miami,KMIA,2026-09-17,greater,81.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,16960.0,0.0,267.14,0.0,2026-09-18T05:00:00Z,active,2026-09-17T09:59:45.122373+00:00
KXLOWTMIA,KXLOWTMIA-26SEP17-T74,Lowest temperature in Miami,KMIA,2026-09-17,less,,74.0,The Weather Company,https://weather.com/kalshi,0.02,0.07,0.93,0.98,25.56,10.01,1055.0,0.0,2026-09-18T05:00:00Z,active,2026-09-17T09:59:45.122373+00:00
KXLOWTMIA,KXLOWTMIA-26SEP17-B80.5,Lowest temperature in Miami,KMIA,2026-09-17,between,80.0,81.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,16955.0,0.0,843.83,0.0,2026-09-18T05:00:00Z,active,2026-09-17T09:59:45.122373+00:00
KXLOWTMIA,KXLOWTMIA-26SEP17-B78.5,Lowest temperature in Miami,KMIA,2026-09-17,between,78.0,79.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,24267.25,0.0,1275.45,0.0,2026-09-18T05:00:00Z,active,2026-09-17T09:59:45.122373+00:00
KXLOWTMIA,KXLOWTMIA-26SEP17-B76.5,Lowest temperature in Miami,KMIA,2026-09-17,between,76.0,77.0,The Weather Company,https://weather.com/kalshi,0.37,0.56,0.44,0.63,49.03,10.0,418.67,0.0,2026-09-18T05:00:00Z,active,2026-09-17T09:59:45.122373+00:00
KXLOWTMIA,KXLOWTMIA-26SEP17-B74.5,Lowest temperature in Miami,KMIA,2026-09-17,between,74.0,75.0,The Weather Company,https://weather.com/kalshi,0.3,0.43,0.57,0.7,46.24,50.0,2330.59,0.0,2026-09-18T05:00:00Z,active,2026-09-17T09:59:45.122373+00:00
KXLOWTSAN,KXLOWTSAN-26SEP17-T67,Low Temperature San Diego,KSAN,2026-09-17,greater,67.0,,The Weather Company,https://weather.com/kalshi,0.8,0.96,0.04,0.2,66.54,10.0,183.66,0.0,2026-09-18T08:00:00Z,active,2026-09-17T09:59:45.122373+00:00
KXLOWTSAN,KXLOWTSAN-26SEP17-T60,Low Temperature San Diego,KSAN,2026-09-17,less,,60.0,The Weather Company,https://weather.com/kalshi,0.0,0.19,0.81,1.0,79.0,0.0,0.0,0.0,2026-09-18T08:00:00Z,active,2026-09-17T09:59:45.122373+00:00
KXLOWTSAN,KXLOWTSAN-26SEP17-B66.5,Low Temperature San Diego,KSAN,2026-09-17,between,66.0,67.0,The Weather Company,https://weather.com/kalshi,0.03,0.91,0.09,0.97,30.0,5.0,94.0,0.0,2026-09-18T08:00:00Z,active,2026-09-17T09:59:45.122373+00:00
KXLOWTSAN,KXLOWTSAN-26SEP17-B64.5,Low Temperature San Diego,KSAN,2026-09-17,between,64.0,65.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,89.0,30.0,44.09,0.0,2026-09-18T08:00:00Z,active,2026-09-17T09:59:45.122373+00:00
KXLOWTSAN,KXLOWTSAN-26SEP17-B62.5,Low Temperature San Diego,KSAN,2026-09-17,between,62.0,63.0,The Weather Company,https://weather.com/kalshi,0.01,0.05,0.95,0.99,89.0,30.0,51.22,0.0,2026-09-18T08:00:00Z,active,2026-09-17T09:59:45.122373+00:00
KXLOWTSAN,KXLOWTSAN-26SEP17-B60.5,Low Temperature San Diego,KSAN,2026-09-17,between,60.0,61.0,The Weather Company,https://weather.com/kalshi,0.01,0.03,0.97,0.99,89.0,30.0,62.34,0.0,2026-09-18T08:00:00Z,active,2026-09-17T09:59:45.122373+00:00
KXHIGHTSDF,KXHIGHTSDF-26SEP17-T99,HIGHEST Temperature SATX,KSDF,2026-09-17,greater,99.0,,The Weather Company,https://weather.com/kalshi,0.0,0.19,0.81,1.0,50.0,0.0,0.0,0.0,2026-09-18T05:00:00Z,active,2026-09-17T09:59:45.122373+00:00
KXHIGHTSDF,KXHIGHTSDF-26SEP17-T92,HIGHEST Temperature SATX,KSDF,2026-09-17,less,,92.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,4.17,0.0,32.23,0.0,2026-09-18T05:00:00Z,active,2026-09-17T09:59:45.122373+00:00
KXHIGHTSDF,KXHIGHTSDF-26SEP17-B98.5,HIGHEST Temperature SATX,KSDF,2026-09-17,between,98.0,99.0,The Weather Company,https://weather.com/kalshi,0.22,0.32,0.68,0.78,50.0,1.0,12.0,0.0,2026-09-18T05:00:00Z,active,2026-09-17T09:59:45.122373+00:00
KXHIGHTSDF,KXHIGHTSDF-26SEP17-B96.5,HIGHEST Temperature SATX,KSDF,2026-09-17,between,96.0,97.0,The Weather Company,https://weather.com/kalshi,0.58,0.61,0.39,0.42,4.03,50.0,71.97,0.0,2026-09-18T05:00:00Z,active,2026-09-17T09:59:45.122373+00:00
