series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXHIGHMIA,KXHIGHMIA-26SEP26-T90,Highest temperature in Miami,KMIA,2026-09-26,greater,90.0,,The Weather Company,https://weather.com/kalshi,0.28,0.29,0.71,0.72,31.0,80.4,2054.23,0.0,2026-09-27T05:00:00Z,active,2026-09-25T20:28:39.176458+00:00
KXHIGHMIA,KXHIGHMIA-26SEP26-T83,Highest temperature in Miami,KMIA,2026-09-26,less,,83.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,36.0,0.0,1006.95,0.0,2026-09-27T05:00:00Z,active,2026-09-25T20:28:39.176458+00:00
KXHIGHMIA,KXHIGHMIA-26SEP26-B89.5,Highest temperature in Miami,KMIA,2026-09-26,between,89.0,90.0,The Weather Company,https://weather.com/kalshi,0.47,0.48,0.52,0.53,122.71,2.0,1406.51,0.0,2026-09-27T05:00:00Z,active,2026-09-25T20:28:39.176458+00:00
KXHIGHMIA,KXHIGHMIA-26SEP26-B87.5,Highest temperature in Miami,KMIA,2026-09-26,between,87.0,88.0,The Weather Company,https://weather.com/kalshi,0.18,0.2,0.8,0.82,108.0,197.76,1069.56,0.0,2026-09-27T05:00:00Z,active,2026-09-25T20:28:39.176458+00:00
KXHIGHMIA,KXHIGHMIA-26SEP26-B85.5,Highest temperature in Miami,KMIA,2026-09-26,between,85.0,86.0,The Weather Company,https://weather.com/kalshi,0.05,0.07,0.93,0.95,88.0,67.0,1265.14,0.0,2026-09-27T05:00:00Z,active,2026-09-25T20:28:39.176458+00:00
KXHIGHMIA,KXHIGHMIA-26SEP26-B83.5,Highest temperature in Miami,KMIA,2026-09-26,between,83.0,84.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,8.0,202.63,563.23,0.0,2026-09-27T05:00:00Z,active,2026-09-25T20:28:39.176458+00:00
KXHIGHMIA,KXHIGHMIA-26SEP25-T92,Highest temperature in Miami,KMIA,2026-09-25,greater,92.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,48207.45,0.0,31547.28,0.0,2026-09-26T05:00:00Z,active,2026-09-25T20:28:39.176458+00:00
KXHIGHMIA,KXHIGHMIA-26SEP25-T85,Highest temperature in Miami,KMIA,2026-09-25,less,,85.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,168957.86,0.0,9584.01,0.0,2026-09-26T05:00:00Z,active,2026-09-25T20:28:39.176458+00:00
KXHIGHMIA,KXHIGHMIA-26SEP25-B91.5,Highest temperature in Miami,KMIA,2026-09-25,between,91.0,92.0,The Weather Company,https://weather.com/kalshi,0.99,1.0,0.0,0.01,0.0,19984.0,138560.69,0.0,2026-09-26T05:00:00Z,active,2026-09-25T20:28:39.176458+00:00
KXHIGHMIA,KXHIGHMIA-26SEP25-B89.5,Highest temperature in Miami,KMIA,2026-09-25,between,89.0,90.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,178514.48,0.0,33306.07,0.0,2026-09-26T05:00:00Z,active,2026-09-25T20:28:39.176458+00:00
