series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXLOWTDEN,KXLOWTDEN-26SEP22-T55,Lowest temperature in Denver,KDEN,2026-09-22,greater,55.0,,The Weather Company,https://weather.com/kalshi,0.03,0.08,0.92,0.97,5.0,51.63,38.37,0.0,2026-09-23T07:00:00Z,active,2026-09-21T21:03:18.877943+00:00
KXLOWTDEN,KXLOWTDEN-26SEP22-T48,Lowest temperature in Denver,KDEN,2026-09-22,less,,48.0,The Weather Company,https://weather.com/kalshi,0.07,0.11,0.89,0.93,2.0,50.0,72.46,0.0,2026-09-23T07:00:00Z,active,2026-09-21T21:03:18.877943+00:00
KXLOWTDEN,KXLOWTDEN-26SEP22-B54.5,Lowest temperature in Denver,KDEN,2026-09-22,between,54.0,55.0,The Weather Company,https://weather.com/kalshi,0.16,0.23,0.77,0.84,74.0,31.0,107.06,0.0,2026-09-23T07:00:00Z,active,2026-09-21T21:03:18.877943+00:00
KXLOWTDEN,KXLOWTDEN-26SEP22-B52.5,Lowest temperature in Denver,KDEN,2026-09-22,between,52.0,53.0,The Weather Company,https://weather.com/kalshi,0.23,0.33,0.67,0.77,5.0,94.0,33.0,0.0,2026-09-23T07:00:00Z,active,2026-09-21T21:03:18.877943+00:00
KXLOWTDEN,KXLOWTDEN-26SEP22-B50.5,Lowest temperature in Denver,KDEN,2026-09-22,between,50.0,51.0,The Weather Company,https://weather.com/kalshi,0.18,0.29,0.71,0.82,5.0,25.0,46.0,0.0,2026-09-23T07:00:00Z,active,2026-09-21T21:03:18.877943+00:00
KXLOWTDEN,KXLOWTDEN-26SEP22-B48.5,Lowest temperature in Denver,KDEN,2026-09-22,between,48.0,49.0,The Weather Company,https://weather.com/kalshi,0.1,0.16,0.84,0.9,6.0,38.0,32.0,0.0,2026-09-23T07:00:00Z,active,2026-09-21T21:03:18.877943+00:00
KXLOWTDEN,KXLOWTDEN-26SEP21-T53,Lowest temperature in Denver,KDEN,2026-09-21,greater,53.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,17000.15,0.0,174.33,0.0,2026-09-22T07:00:00Z,active,2026-09-21T21:03:18.877943+00:00
KXLOWTDEN,KXLOWTDEN-26SEP21-T46,Lowest temperature in Denver,KDEN,2026-09-21,less,,46.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,2.0,0.0,832.06,0.0,2026-09-22T07:00:00Z,active,2026-09-21T21:03:18.877943+00:00
KXLOWTDEN,KXLOWTDEN-26SEP21-B52.5,Lowest temperature in Denver,KDEN,2026-09-21,between,52.0,53.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,9801.81,0.0,2507.88,0.0,2026-09-22T07:00:00Z,active,2026-09-21T21:03:18.877943+00:00
KXLOWTDEN,KXLOWTDEN-26SEP21-B50.5,Lowest temperature in Denver,KDEN,2026-09-21,between,50.0,51.0,The Weather Company,https://weather.com/kalshi,0.95,0.98,0.02,0.05,56.73,50.0,1848.9,0.0,2026-09-22T07:00:00Z,active,2026-09-21T21:03:18.877943+00:00
