series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXLOWTATL,KXLOWTATL-26SEP21-T74,Low Temperature Atlanta,KATL,2026-09-21,greater,74.0,,The Weather Company,https://weather.com/kalshi,0.02,0.04,0.96,0.98,7.6,34.0,67.97,0.0,2026-09-22T05:00:00Z,active,2026-09-21T01:03:38.485744+00:00
KXLOWTATL,KXLOWTATL-26SEP21-T67,Low Temperature Atlanta,KATL,2026-09-21,less,,67.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,5.0,0.0,132.0,0.0,2026-09-22T05:00:00Z,active,2026-09-21T01:03:38.485744+00:00
KXLOWTATL,KXLOWTATL-26SEP21-B73.5,Low Temperature Atlanta,KATL,2026-09-21,between,73.0,74.0,The Weather Company,https://weather.com/kalshi,0.17,0.2,0.8,0.83,3.75,5.0,71.0,0.0,2026-09-22T05:00:00Z,active,2026-09-21T01:03:38.485744+00:00
KXLOWTATL,KXLOWTATL-26SEP21-B71.5,Low Temperature Atlanta,KATL,2026-09-21,between,71.0,72.0,The Weather Company,https://weather.com/kalshi,0.64,0.74,0.26,0.36,3.02,5.0,205.67,0.0,2026-09-22T05:00:00Z,active,2026-09-21T01:03:38.485744+00:00
KXLOWTATL,KXLOWTATL-26SEP21-B69.5,Low Temperature Atlanta,KATL,2026-09-21,between,69.0,70.0,The Weather Company,https://weather.com/kalshi,0.05,0.06,0.94,0.95,10.0,1.0,0.0,0.0,2026-09-22T05:00:00Z,active,2026-09-21T01:03:38.485744+00:00
KXLOWTATL,KXLOWTATL-26SEP21-B67.5,Low Temperature Atlanta,KATL,2026-09-21,between,67.0,68.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,10.0,0.0,271.09,0.0,2026-09-22T05:00:00Z,active,2026-09-21T01:03:38.485744+00:00
KXLOWTATL,KXLOWTATL-26SEP20-T74,Low Temperature Atlanta,KATL,2026-09-20,greater,74.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,23116.15,0.0,389.84,0.0,2026-09-21T05:00:00Z,active,2026-09-21T01:03:38.485744+00:00
KXLOWTATL,KXLOWTATL-26SEP20-T67,Low Temperature Atlanta,KATL,2026-09-20,less,,67.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,5.0,0.0,235.0,0.0,2026-09-21T05:00:00Z,active,2026-09-21T01:03:38.485744+00:00
KXLOWTATL,KXLOWTATL-26SEP20-B73.5,Low Temperature Atlanta,KATL,2026-09-20,between,73.0,74.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,23001.81,0.0,557.56,0.0,2026-09-21T05:00:00Z,active,2026-09-21T01:03:38.485744+00:00
KXLOWTATL,KXLOWTATL-26SEP20-B71.5,Low Temperature Atlanta,KATL,2026-09-20,between,71.0,72.0,The Weather Company,https://weather.com/kalshi,0.98,1.0,0.0,0.02,0.0,104.77,2607.91,0.0,2026-09-21T05:00:00Z,active,2026-09-21T01:03:38.485744+00:00
