series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXHIGHTOKC,KXHIGHTOKC-26SEP22-T91,Oklahoma City Maximum High Temperature,KOKC,2026-09-22,greater,91.0,,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,158.65,97.95,1337.38,0.0,2026-09-23T06:00:00Z,active,2026-09-22T09:55:56.338341+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP22-T84,Oklahoma City Maximum High Temperature,KOKC,2026-09-22,less,,84.0,The Weather Company,https://weather.com/kalshi,0.05,0.06,0.94,0.95,85.0,15.0,1065.24,0.0,2026-09-23T06:00:00Z,active,2026-09-22T09:55:56.338341+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP22-B90.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-22,between,90.0,91.0,The Weather Company,https://weather.com/kalshi,0.02,0.03,0.97,0.98,68.0,94.69,500.88,0.0,2026-09-23T06:00:00Z,active,2026-09-22T09:55:56.338341+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP22-B88.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-22,between,88.0,89.0,The Weather Company,https://weather.com/kalshi,0.13,0.14,0.86,0.87,50.0,37.0,1129.66,0.0,2026-09-23T06:00:00Z,active,2026-09-22T09:55:56.338341+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP22-B86.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-22,between,86.0,87.0,The Weather Company,https://weather.com/kalshi,0.53,0.54,0.46,0.47,26.0,33.0,1512.7,0.0,2026-09-23T06:00:00Z,active,2026-09-22T09:55:56.338341+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP22-B84.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-22,between,84.0,85.0,The Weather Company,https://weather.com/kalshi,0.23,0.27,0.73,0.77,1.0,15.0,1383.36,0.0,2026-09-23T06:00:00Z,active,2026-09-22T09:55:56.338341+00:00
KXLOWTSEA,KXLOWTSEA-26SEP22-T55,Low Temperature Seattle,KSEA,2026-09-22,greater,55.0,,The Weather Company,https://weather.com/kalshi,0.16,0.26,0.74,0.84,6.0,1.0,45.26,0.0,2026-09-23T08:00:00Z,active,2026-09-22T09:55:56.338341+00:00
KXLOWTSEA,KXLOWTSEA-26SEP22-T48,Low Temperature Seattle,KSEA,2026-09-22,less,,48.0,The Weather Company,https://weather.com/kalshi,0.0,0.03,0.97,1.0,453.0,0.0,32.0,0.0,2026-09-23T08:00:00Z,active,2026-09-22T09:55:56.338341+00:00
KXLOWTSEA,KXLOWTSEA-26SEP22-B54.5,Low Temperature Seattle,KSEA,2026-09-22,between,54.0,55.0,The Weather Company,https://weather.com/kalshi,0.49,0.6,0.4,0.51,25.0,7.52,71.33,0.0,2026-09-23T08:00:00Z,active,2026-09-22T09:55:56.338341+00:00
KXLOWTSEA,KXLOWTSEA-26SEP22-B52.5,Low Temperature Seattle,KSEA,2026-09-22,between,52.0,53.0,The Weather Company,https://weather.com/kalshi,0.13,0.3,0.7,0.87,5.0,30.0,8.0,0.0,2026-09-23T08:00:00Z,active,2026-09-22T09:55:56.338341+00:00
KXLOWTSEA,KXLOWTSEA-26SEP22-B50.5,Low Temperature Seattle,KSEA,2026-09-22,between,50.0,51.0,The Weather Company,https://weather.com/kalshi,0.02,0.04,0.96,0.98,4.0,42.0,37.65,0.0,2026-09-23T08:00:00Z,active,2026-09-22T09:55:56.338341+00:00
