series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXHIGHTSEA,KXHIGHTSEA-26SEP23-T72,Seattle Maximum Temperature Daily,KSEA,2026-09-23,greater,72.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,763.0,0.0,316.0,0.0,2026-09-24T08:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXHIGHTSEA,KXHIGHTSEA-26SEP23-T65,Seattle Maximum Temperature Daily,KSEA,2026-09-23,less,,65.0,The Weather Company,https://weather.com/kalshi,0.1,0.13,0.87,0.9,50.9,68.0,881.55,0.0,2026-09-24T08:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXHIGHTSEA,KXHIGHTSEA-26SEP23-B71.5,Seattle Maximum Temperature Daily,KSEA,2026-09-23,between,71.0,72.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,24.0,161.17,367.59,0.0,2026-09-24T08:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXHIGHTSEA,KXHIGHTSEA-26SEP23-B69.5,Seattle Maximum Temperature Daily,KSEA,2026-09-23,between,69.0,70.0,The Weather Company,https://weather.com/kalshi,0.05,0.06,0.94,0.95,4.9,43.0,755.9,0.0,2026-09-24T08:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXHIGHTSEA,KXHIGHTSEA-26SEP23-B67.5,Seattle Maximum Temperature Daily,KSEA,2026-09-23,between,67.0,68.0,The Weather Company,https://weather.com/kalshi,0.36,0.38,0.62,0.64,58.6,6.0,628.49,0.0,2026-09-24T08:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXHIGHTSEA,KXHIGHTSEA-26SEP23-B65.5,Seattle Maximum Temperature Daily,KSEA,2026-09-23,between,65.0,66.0,The Weather Company,https://weather.com/kalshi,0.43,0.44,0.56,0.57,0.1,3.0,938.58,0.0,2026-09-24T08:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXLOWTATL,KXLOWTATL-26SEP23-T72,Low Temperature Atlanta,KATL,2026-09-23,greater,72.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,16897.08,0.0,818.09,0.0,2026-09-24T05:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXLOWTATL,KXLOWTATL-26SEP23-T65,Low Temperature Atlanta,KATL,2026-09-23,less,,65.0,The Weather Company,https://weather.com/kalshi,0.04,0.07,0.93,0.96,1.0,437.0,619.59,0.0,2026-09-24T05:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXLOWTATL,KXLOWTATL-26SEP23-B71.5,Low Temperature Atlanta,KATL,2026-09-23,between,71.0,72.0,The Weather Company,https://weather.com/kalshi,0.02,0.12,0.88,0.98,26.0,146.62,259.38,0.0,2026-09-24T05:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXLOWTATL,KXLOWTATL-26SEP23-B69.5,Low Temperature Atlanta,KATL,2026-09-23,between,69.0,70.0,The Weather Company,https://weather.com/kalshi,0.22,0.36,0.64,0.78,5.0,5.0,397.68,0.0,2026-09-24T05:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXLOWTATL,KXLOWTATL-26SEP23-B67.5,Low Temperature Atlanta,KATL,2026-09-23,between,67.0,68.0,The Weather Company,https://weather.com/kalshi,0.3,0.48,0.52,0.7,5.0,5.0,188.86,0.0,2026-09-24T05:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXLOWTATL,KXLOWTATL-26SEP23-B65.5,Low Temperature Atlanta,KATL,2026-09-23,between,65.0,66.0,The Weather Company,https://weather.com/kalshi,0.02,0.12,0.88,0.98,12.0,143.0,233.49,0.0,2026-09-24T05:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP23-T71,"Trenton, NJ Daily Max Temp",KTTN,2026-09-23,greater,71.0,,The Weather Company,https://weather.com/kalshi,0.03,0.04,0.96,0.97,114.74,8.0,20.14,0.0,2026-09-24T05:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP23-T64,"Trenton, NJ Daily Max Temp",KTTN,2026-09-23,less,,64.0,The Weather Company,https://weather.com/kalshi,0.02,0.06,0.94,0.98,45.0,22.0,11.04,0.0,2026-09-24T05:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP23-B70.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-23,between,70.0,71.0,The Weather Company,https://weather.com/kalshi,0.04,0.08,0.92,0.96,51.0,47.0,13.09,0.0,2026-09-24T05:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP23-B68.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-23,between,68.0,69.0,The Weather Company,https://weather.com/kalshi,0.33,0.39,0.61,0.67,2.0,36.0,21.28,0.0,2026-09-24T05:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP23-B66.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-23,between,66.0,67.0,The Weather Company,https://weather.com/kalshi,0.41,0.45,0.55,0.59,1.0,25.0,0.0,0.0,2026-09-24T05:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP23-B64.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-23,between,64.0,65.0,The Weather Company,https://weather.com/kalshi,0.04,0.1,0.9,0.96,40.0,47.0,1.0,0.0,2026-09-24T05:00:00Z,active,2026-09-23T09:57:22.751101+00:00
KXHIGHLAX,KXHIGHLAX-26SEP23-T85,Highest temperature in Los Angeles,KLAX,2026-09-23,greater,85.0,,The Weather Company,https://weather.com/kalshi,0.05,0.08,0.92,0.95,92.0,143.0,33673.97,0.0,2026-09-24T08:00:00Z,active,2026-09-23T09:57:22.751101+00:00
