series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXLOWTSFO,KXLOWTSFO-26SEP11-T62,Lowest Temperature San Francisco,KSFO,2026-09-11,greater,62.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,6770.15,0.0,518.0,0.0,2026-09-12T08:00:00Z,active,2026-09-11T09:40:03.812001+00:00
KXLOWTSFO,KXLOWTSFO-26SEP11-T55,Lowest Temperature San Francisco,KSFO,2026-09-11,less,,55.0,The Weather Company,https://weather.com/kalshi,0.01,0.15,0.85,0.99,2.01,21.0,185.01,0.0,2026-09-12T08:00:00Z,active,2026-09-11T09:40:03.812001+00:00
KXLOWTSFO,KXLOWTSFO-26SEP11-B61.5,Lowest Temperature San Francisco,KSFO,2026-09-11,between,61.0,62.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,87.18,0.0,1089.6,0.0,2026-09-12T08:00:00Z,active,2026-09-11T09:40:03.812001+00:00
KXLOWTSFO,KXLOWTSFO-26SEP11-B59.5,Lowest Temperature San Francisco,KSFO,2026-09-11,between,59.0,60.0,The Weather Company,https://weather.com/kalshi,0.84,0.93,0.07,0.16,23.9,50.0,522.42,0.0,2026-09-12T08:00:00Z,active,2026-09-11T09:40:03.812001+00:00
KXLOWTSFO,KXLOWTSFO-26SEP11-B57.5,Lowest Temperature San Francisco,KSFO,2026-09-11,between,57.0,58.0,The Weather Company,https://weather.com/kalshi,0.02,0.17,0.83,0.98,5.01,138.0,291.57,0.0,2026-09-12T08:00:00Z,active,2026-09-11T09:40:03.812001+00:00
KXLOWTSFO,KXLOWTSFO-26SEP11-B55.5,Lowest Temperature San Francisco,KSFO,2026-09-11,between,55.0,56.0,The Weather Company,https://weather.com/kalshi,0.01,0.08,0.92,0.99,5.0,194.01,143.0,0.0,2026-09-12T08:00:00Z,active,2026-09-11T09:40:03.812001+00:00
KXLOWTAUS,KXLOWTAUS-26SEP11-T77,Lowest temperature in Austin,KAUS,2026-09-11,greater,77.0,,The Weather Company,https://weather.com/kalshi,0.27,0.37,0.63,0.73,50.0,50.0,790.46,0.0,2026-09-12T06:00:00Z,active,2026-09-11T09:40:03.812001+00:00
KXLOWTAUS,KXLOWTAUS-26SEP11-T70,Lowest temperature in Austin,KAUS,2026-09-11,less,,70.0,The Weather Company,https://weather.com/kalshi,0.01,0.03,0.97,0.99,103.0,11.77,175.23,0.0,2026-09-12T06:00:00Z,active,2026-09-11T09:40:03.812001+00:00
KXLOWTAUS,KXLOWTAUS-26SEP11-B76.5,Lowest temperature in Austin,KAUS,2026-09-11,between,76.0,77.0,The Weather Company,https://weather.com/kalshi,0.37,0.46,0.54,0.63,3.0,50.0,388.48,0.0,2026-09-12T06:00:00Z,active,2026-09-11T09:40:03.812001+00:00
KXLOWTAUS,KXLOWTAUS-26SEP11-B74.5,Lowest temperature in Austin,KAUS,2026-09-11,between,74.0,75.0,The Weather Company,https://weather.com/kalshi,0.21,0.23,0.77,0.79,50.0,1.0,407.05,0.0,2026-09-12T06:00:00Z,active,2026-09-11T09:40:03.812001+00:00
