series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXLOWTDEN,KXLOWTDEN-26SEP12-T61,Lowest temperature in Denver,KDEN,2026-09-12,greater,61.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,454.99,0.0,129.01,0.0,2026-09-13T07:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXLOWTDEN,KXLOWTDEN-26SEP12-T54,Lowest temperature in Denver,KDEN,2026-09-12,less,,54.0,The Weather Company,https://weather.com/kalshi,0.33,0.8,0.2,0.67,2.0,15.0,292.82,0.0,2026-09-13T07:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXLOWTDEN,KXLOWTDEN-26SEP12-B60.5,Lowest temperature in Denver,KDEN,2026-09-12,between,60.0,61.0,The Weather Company,https://weather.com/kalshi,0.03,0.14,0.86,0.97,2.0,18.0,304.0,0.0,2026-09-13T07:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXLOWTDEN,KXLOWTDEN-26SEP12-B58.5,Lowest temperature in Denver,KDEN,2026-09-12,between,58.0,59.0,The Weather Company,https://weather.com/kalshi,0.02,0.3,0.7,0.98,1.0,28.0,20.0,0.0,2026-09-13T07:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXLOWTDEN,KXLOWTDEN-26SEP12-B56.5,Lowest temperature in Denver,KDEN,2026-09-12,between,56.0,57.0,The Weather Company,https://weather.com/kalshi,0.05,0.31,0.69,0.95,8.0,8.0,2.0,0.0,2026-09-13T07:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXLOWTDEN,KXLOWTDEN-26SEP12-B54.5,Lowest temperature in Denver,KDEN,2026-09-12,between,54.0,55.0,The Weather Company,https://weather.com/kalshi,0.09,0.56,0.44,0.91,32.0,2.0,132.0,0.0,2026-09-13T07:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP12-T99,Dallas Maximum Temperature,KDFW,2026-09-12,less,,99.0,The Weather Company,https://weather.com/kalshi,0.04,0.05,0.95,0.96,4.0,26.0,1045.86,0.0,2026-09-13T06:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP12-T106,Dallas Maximum Temperature,KDFW,2026-09-12,greater,106.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,515.49,0.0,546.51,0.0,2026-09-13T06:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP12-B99.5,Dallas Maximum Temperature,KDFW,2026-09-12,between,99.0,100.0,The Weather Company,https://weather.com/kalshi,0.35,0.42,0.58,0.65,12.0,45.27,4129.98,0.0,2026-09-13T06:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP12-B105.5,Dallas Maximum Temperature,KDFW,2026-09-12,between,105.0,106.0,The Weather Company,https://weather.com/kalshi,0.02,0.03,0.97,0.98,10.0,37.62,1054.74,0.0,2026-09-13T06:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP12-B103.5,Dallas Maximum Temperature,KDFW,2026-09-12,between,103.0,104.0,The Weather Company,https://weather.com/kalshi,0.02,0.03,0.97,0.98,2.0,38.0,3035.14,0.0,2026-09-13T06:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXHIGHTDAL,KXHIGHTDAL-26SEP12-B101.5,Dallas Maximum Temperature,KDFW,2026-09-12,between,101.0,102.0,The Weather Company,https://weather.com/kalshi,0.49,0.54,0.46,0.51,66.0,2.0,1151.84,0.0,2026-09-13T06:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXLOWTNYC,KXLOWTNYC-26SEP12-T66,Lowest temperature in NYC,KNYC,2026-09-12,greater,66.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,30919.0,0.0,356.5,0.0,2026-09-13T05:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXLOWTNYC,KXLOWTNYC-26SEP12-T59,Lowest temperature in NYC,KNYC,2026-09-12,less,,59.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,9.0,110.97,127.81,0.0,2026-09-13T05:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXLOWTNYC,KXLOWTNYC-26SEP12-B65.5,Lowest temperature in NYC,KNYC,2026-09-12,between,65.0,66.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,15886.0,0.0,610.67,0.0,2026-09-13T05:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXLOWTNYC,KXLOWTNYC-26SEP12-B63.5,Lowest temperature in NYC,KNYC,2026-09-12,between,63.0,64.0,The Weather Company,https://weather.com/kalshi,0.49,0.58,0.42,0.51,50.0,6.0,490.49,0.0,2026-09-13T05:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXLOWTNYC,KXLOWTNYC-26SEP12-B61.5,Lowest temperature in NYC,KNYC,2026-09-12,between,61.0,62.0,The Weather Company,https://weather.com/kalshi,0.34,0.43,0.57,0.66,6.0,50.0,374.01,0.0,2026-09-13T05:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXLOWTNYC,KXLOWTNYC-26SEP12-B59.5,Lowest temperature in NYC,KNYC,2026-09-12,between,59.0,60.0,The Weather Company,https://weather.com/kalshi,0.03,0.04,0.96,0.97,6.0,52.01,157.86,0.0,2026-09-13T05:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXHIGHTBOS,KXHIGHTBOS-26SEP12-T80,Boston Maximum Daily Temperature,KBOS,2026-09-12,greater,80.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,820.1,0.0,544.9,0.0,2026-09-13T05:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXHIGHTBOS,KXHIGHTBOS-26SEP12-T73,Boston Maximum Daily Temperature,KBOS,2026-09-12,less,,73.0,The Weather Company,https://weather.com/kalshi,0.49,0.51,0.49,0.51,50.0,17.0,1421.44,0.0,2026-09-13T05:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXHIGHTBOS,KXHIGHTBOS-26SEP12-B79.5,Boston Maximum Daily Temperature,KBOS,2026-09-12,between,79.0,80.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,26.0,146.9,282.4,0.0,2026-09-13T05:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXHIGHTBOS,KXHIGHTBOS-26SEP12-B77.5,Boston Maximum Daily Temperature,KBOS,2026-09-12,between,77.0,78.0,The Weather Company,https://weather.com/kalshi,0.01,0.04,0.96,0.99,21.01,214.01,222.68,0.0,2026-09-13T05:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXHIGHTBOS,KXHIGHTBOS-26SEP12-B75.5,Boston Maximum Daily Temperature,KBOS,2026-09-12,between,75.0,76.0,The Weather Company,https://weather.com/kalshi,0.09,0.1,0.9,0.91,6.0,2.01,2932.18,0.0,2026-09-13T05:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXHIGHTBOS,KXHIGHTBOS-26SEP12-B73.5,Boston Maximum Daily Temperature,KBOS,2026-09-12,between,73.0,74.0,The Weather Company,https://weather.com/kalshi,0.39,0.41,0.59,0.61,8.0,95.05,553.72,0.0,2026-09-13T05:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXLOWTMIN,KXLOWTMIN-26SEP12-T63,Low  temperature Minnesota,KMSP,2026-09-12,greater,63.0,,The Weather Company,https://weather.com/kalshi,0.04,0.06,0.94,0.96,144.0,33.0,35.0,0.0,2026-09-13T06:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXLOWTMIN,KXLOWTMIN-26SEP12-T56,Low  temperature Minnesota,KMSP,2026-09-12,less,,56.0,The Weather Company,https://weather.com/kalshi,0.02,0.06,0.94,0.98,3.0,2.01,458.43,0.0,2026-09-13T06:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXLOWTMIN,KXLOWTMIN-26SEP12-B62.5,Low  temperature Minnesota,KMSP,2026-09-12,between,62.0,63.0,The Weather Company,https://weather.com/kalshi,0.17,0.25,0.75,0.83,6.0,50.0,371.0,0.0,2026-09-13T06:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXLOWTMIN,KXLOWTMIN-26SEP12-B60.5,Low  temperature Minnesota,KMSP,2026-09-12,between,60.0,61.0,The Weather Company,https://weather.com/kalshi,0.29,0.38,0.62,0.71,3.0,50.0,304.0,0.0,2026-09-13T06:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXLOWTMIN,KXLOWTMIN-26SEP12-B58.5,Low  temperature Minnesota,KMSP,2026-09-12,between,58.0,59.0,The Weather Company,https://weather.com/kalshi,0.19,0.28,0.72,0.81,3.0,50.0,135.88,0.0,2026-09-13T06:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXLOWTMIN,KXLOWTMIN-26SEP12-B56.5,Low  temperature Minnesota,KMSP,2026-09-12,between,56.0,57.0,The Weather Company,https://weather.com/kalshi,0.09,0.18,0.82,0.91,4.0,50.0,253.68,0.0,2026-09-13T06:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXHIGHTATL,KXHIGHTATL-26SEP12-T89,Atlanta Max Temperature,KATL,2026-09-12,greater,89.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,166.7,0.0,696.27,0.0,2026-09-13T05:00:00Z,active,2026-09-12T09:20:09.353818+00:00
KXHIGHTATL,KXHIGHTATL-26SEP12-T82,Atlanta Max Temperature,KATL,2026-09-12,less,,82.0,The Weather Company,https://weather.com/kalshi,0.09,0.1,0.9,0.91,4.05,33.16,969.54,0.0,2026-09-13T05:00:00Z,active,2026-09-12T09:20:09.353818+00:00
