series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXHIGHTSFO,KXHIGHTSFO-26SEP13-T74,San Francisco High Temperature Daily,KSFO,2026-09-13,greater,74.0,,The Weather Company,https://weather.com/kalshi,0.02,0.03,0.97,0.98,11.0,10.0,152.65,0.0,2026-09-14T08:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTSFO,KXHIGHTSFO-26SEP13-T67,San Francisco High Temperature Daily,KSFO,2026-09-13,less,,67.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,26.21,0.0,306.74,0.0,2026-09-14T08:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTSFO,KXHIGHTSFO-26SEP13-B73.5,San Francisco High Temperature Daily,KSFO,2026-09-13,between,73.0,74.0,The Weather Company,https://weather.com/kalshi,0.02,0.04,0.96,0.98,28.21,15.79,1568.81,0.0,2026-09-14T08:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTSFO,KXHIGHTSFO-26SEP13-B71.5,San Francisco High Temperature Daily,KSFO,2026-09-13,between,71.0,72.0,The Weather Company,https://weather.com/kalshi,0.49,0.51,0.49,0.51,53.0,4.0,1162.16,0.0,2026-09-14T08:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTSFO,KXHIGHTSFO-26SEP13-B69.5,San Francisco High Temperature Daily,KSFO,2026-09-13,between,69.0,70.0,The Weather Company,https://weather.com/kalshi,0.37,0.41,0.59,0.63,14.0,73.0,2117.06,0.0,2026-09-14T08:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTSFO,KXHIGHTSFO-26SEP13-B67.5,San Francisco High Temperature Daily,KSFO,2026-09-13,between,67.0,68.0,The Weather Company,https://weather.com/kalshi,0.02,0.05,0.95,0.98,30.0,181.21,771.65,0.0,2026-09-14T08:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTCHI,KXLOWTCHI-26SEP13-T64,Lowest Temperature Chicago,KMDW,2026-09-13,greater,64.0,,The Weather Company,https://weather.com/kalshi,0.02,0.03,0.97,0.98,64.0,0.01,557.83,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTCHI,KXLOWTCHI-26SEP13-T57,Lowest Temperature Chicago,KMDW,2026-09-13,less,,57.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,4.0,0.0,68.4,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTCHI,KXLOWTCHI-26SEP13-B63.5,Lowest Temperature Chicago,KMDW,2026-09-13,between,63.0,64.0,The Weather Company,https://weather.com/kalshi,0.08,0.15,0.85,0.92,3.0,0.01,467.64,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTCHI,KXLOWTCHI-26SEP13-B61.5,Lowest Temperature Chicago,KMDW,2026-09-13,between,61.0,62.0,The Weather Company,https://weather.com/kalshi,0.26,0.32,0.68,0.74,1.0,0.01,442.84,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTCHI,KXLOWTCHI-26SEP13-B59.5,Lowest Temperature Chicago,KMDW,2026-09-13,between,59.0,60.0,The Weather Company,https://weather.com/kalshi,0.37,0.45,0.55,0.63,18.99,4.0,649.1,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTCHI,KXLOWTCHI-26SEP13-B57.5,Lowest Temperature Chicago,KMDW,2026-09-13,between,57.0,58.0,The Weather Company,https://weather.com/kalshi,0.15,0.16,0.84,0.85,2.0,23.04,193.45,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTHOU,KXHIGHTHOU-26SEP13-T98,Daily High Temperature Houston,KHOU,2026-09-13,greater,98.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,289.72,0.0,864.04,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTHOU,KXHIGHTHOU-26SEP13-T91,Daily High Temperature Houston,KHOU,2026-09-13,less,,91.0,The Weather Company,https://weather.com/kalshi,0.02,0.08,0.92,0.98,43.26,214.0,503.47,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTHOU,KXHIGHTHOU-26SEP13-B97.5,Daily High Temperature Houston,KHOU,2026-09-13,between,97.0,98.0,The Weather Company,https://weather.com/kalshi,0.04,0.05,0.95,0.96,10.0,170.05,513.94,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTHOU,KXHIGHTHOU-26SEP13-B95.5,Daily High Temperature Houston,KHOU,2026-09-13,between,95.0,96.0,The Weather Company,https://weather.com/kalshi,0.29,0.3,0.7,0.71,6.0,52.0,502.53,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTHOU,KXHIGHTHOU-26SEP13-B93.5,Daily High Temperature Houston,KHOU,2026-09-13,between,93.0,94.0,The Weather Company,https://weather.com/kalshi,0.48,0.49,0.51,0.52,42.0,11.0,664.9,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTHOU,KXHIGHTHOU-26SEP13-B91.5,Daily High Temperature Houston,KHOU,2026-09-13,between,91.0,92.0,The Weather Company,https://weather.com/kalshi,0.14,0.19,0.81,0.86,16.0,2.01,337.1,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHNY,KXHIGHNY-26SEP13-T85,Highest temperature in NYC,KNYC,2026-09-13,greater,85.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,5828.22,0.0,1337.52,0.0,2026-09-14T05:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHNY,KXHIGHNY-26SEP13-T78,Highest temperature in NYC,KNYC,2026-09-13,less,,78.0,The Weather Company,https://weather.com/kalshi,0.31,0.32,0.68,0.69,31.0,7.0,7554.97,0.0,2026-09-14T05:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHNY,KXHIGHNY-26SEP13-B84.5,Highest temperature in NYC,KNYC,2026-09-13,between,84.0,85.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,33.0,347.12,1259.07,0.0,2026-09-14T05:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHNY,KXHIGHNY-26SEP13-B82.5,Highest temperature in NYC,KNYC,2026-09-13,between,82.0,83.0,The Weather Company,https://weather.com/kalshi,0.05,0.06,0.94,0.95,57.0,24.95,5031.94,0.0,2026-09-14T05:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHNY,KXHIGHNY-26SEP13-B80.5,Highest temperature in NYC,KNYC,2026-09-13,between,80.0,81.0,The Weather Company,https://weather.com/kalshi,0.24,0.29,0.71,0.76,41.0,42.0,5147.31,0.0,2026-09-14T05:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHNY,KXHIGHNY-26SEP13-B78.5,Highest temperature in NYC,KNYC,2026-09-13,between,78.0,79.0,The Weather Company,https://weather.com/kalshi,0.39,0.4,0.6,0.61,49.0,2.0,4649.69,0.0,2026-09-14T05:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTPHX,KXLOWTPHX-26SEP13-T87,Low Temperature Phoenix,KPHX,2026-09-13,greater,87.0,,The Weather Company,https://weather.com/kalshi,0.03,0.09,0.91,0.97,1.0,34.0,719.99,0.0,2026-09-14T07:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTPHX,KXLOWTPHX-26SEP13-T80,Low Temperature Phoenix,KPHX,2026-09-13,less,,80.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,6.0,0.0,25.53,0.0,2026-09-14T07:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTPHX,KXLOWTPHX-26SEP13-B86.5,Low Temperature Phoenix,KPHX,2026-09-13,between,86.0,87.0,The Weather Company,https://weather.com/kalshi,0.28,0.37,0.63,0.72,6.0,52.0,214.24,0.0,2026-09-14T07:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTPHX,KXLOWTPHX-26SEP13-B84.5,Low Temperature Phoenix,KPHX,2026-09-13,between,84.0,85.0,The Weather Company,https://weather.com/kalshi,0.48,0.49,0.51,0.52,8.0,5.0,302.53,0.0,2026-09-14T07:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTPHX,KXLOWTPHX-26SEP13-B82.5,Low Temperature Phoenix,KPHX,2026-09-13,between,82.0,83.0,The Weather Company,https://weather.com/kalshi,0.06,0.15,0.85,0.94,6.0,91.0,27.46,0.0,2026-09-14T07:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTPHX,KXLOWTPHX-26SEP13-B80.5,Low Temperature Phoenix,KPHX,2026-09-13,between,80.0,81.0,The Weather Company,https://weather.com/kalshi,0.02,0.11,0.89,0.98,8.0,30.0,25.39,0.0,2026-09-14T07:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTSDF,KXLOWTSDF-26SEP13-T71,Lowest Temperature SDX,KSDF,2026-09-13,greater,71.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,250.0,0.0,0.0,0.0,2026-09-14T05:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTSDF,KXLOWTSDF-26SEP13-T64,Lowest Temperature SDX,KSDF,2026-09-13,less,,64.0,The Weather Company,https://weather.com/kalshi,0.0,0.99,0.01,1.0,25.0,0.0,0.0,0.0,2026-09-14T05:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTSDF,KXLOWTSDF-26SEP13-B70.5,Lowest Temperature SDX,KSDF,2026-09-13,between,70.0,71.0,The Weather Company,https://weather.com/kalshi,0.35,0.97,0.03,0.65,29.0,0.01,204.0,0.0,2026-09-14T05:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTSDF,KXLOWTSDF-26SEP13-B68.5,Lowest Temperature SDX,KSDF,2026-09-13,between,68.0,69.0,The Weather Company,https://weather.com/kalshi,0.01,0.99,0.01,0.99,47.0,22.0,15.0,0.0,2026-09-14T05:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTSDF,KXLOWTSDF-26SEP13-B66.5,Lowest Temperature SDX,KSDF,2026-09-13,between,66.0,67.0,The Weather Company,https://weather.com/kalshi,0.01,0.83,0.17,0.99,72.0,22.0,2.0,0.0,2026-09-14T05:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXLOWTSDF,KXLOWTSDF-26SEP13-B64.5,Lowest Temperature SDX,KSDF,2026-09-13,between,64.0,65.0,The Weather Company,https://weather.com/kalshi,0.0,0.99,0.01,1.0,47.0,0.0,0.0,0.0,2026-09-14T05:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP13-T72,Minneapolis Daily High Temperature,KMSP,2026-09-13,greater,72.0,,The Weather Company,https://weather.com/kalshi,0.43,0.46,0.54,0.57,23.0,11.0,727.8,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP13-T65,Minneapolis Daily High Temperature,KMSP,2026-09-13,less,,65.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,415.23,0.0,385.65,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP13-B71.5,Minneapolis Daily High Temperature,KMSP,2026-09-13,between,71.0,72.0,The Weather Company,https://weather.com/kalshi,0.41,0.43,0.57,0.59,2.0,32.0,729.21,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP13-B69.5,Minneapolis Daily High Temperature,KMSP,2026-09-13,between,69.0,70.0,The Weather Company,https://weather.com/kalshi,0.1,0.11,0.89,0.9,7.0,1.03,668.75,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP13-B67.5,Minneapolis Daily High Temperature,KMSP,2026-09-13,between,67.0,68.0,The Weather Company,https://weather.com/kalshi,0.02,0.03,0.97,0.98,9.0,14.0,408.57,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP13-B65.5,Minneapolis Daily High Temperature,KMSP,2026-09-13,between,65.0,66.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,6.0,543.77,230.94,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTSATX,KXHIGHTSATX-26SEP13-T98,San Antonio Daily Maximum Temperature,KSAT,2026-09-13,less,,98.0,The Weather Company,https://weather.com/kalshi,0.09,0.13,0.87,0.91,18.0,28.0,670.02,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTSATX,KXHIGHTSATX-26SEP13-T105,San Antonio Daily Maximum Temperature,KSAT,2026-09-13,greater,105.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,1026.79,0.0,200.0,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTSATX,KXHIGHTSATX-26SEP13-B98.5,San Antonio Daily Maximum Temperature,KSAT,2026-09-13,between,98.0,99.0,The Weather Company,https://weather.com/kalshi,0.59,0.6,0.4,0.41,53.9,12.0,783.21,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTSATX,KXHIGHTSATX-26SEP13-B104.5,San Antonio Daily Maximum Temperature,KSAT,2026-09-13,between,104.0,105.0,The Weather Company,https://weather.com/kalshi,0.02,0.03,0.97,0.98,158.81,0.15,149.49,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTSATX,KXHIGHTSATX-26SEP13-B102.5,San Antonio Daily Maximum Temperature,KSAT,2026-09-13,between,102.0,103.0,The Weather Company,https://weather.com/kalshi,0.02,0.04,0.96,0.98,18.0,43.0,305.9,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTSATX,KXHIGHTSATX-26SEP13-B100.5,San Antonio Daily Maximum Temperature,KSAT,2026-09-13,between,100.0,101.0,The Weather Company,https://weather.com/kalshi,0.31,0.32,0.68,0.69,11.0,45.52,861.23,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTNOLA,KXHIGHTNOLA-26SEP13-T95,New Orleans Max temp Daily,KMSY,2026-09-13,greater,95.0,,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,45.0,40.87,130.38,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
KXHIGHTNOLA,KXHIGHTNOLA-26SEP13-T88,New Orleans Max temp Daily,KMSY,2026-09-13,less,,88.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,644.0,0.0,343.66,0.0,2026-09-14T06:00:00Z,active,2026-09-13T10:16:31.764181+00:00
