series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXHIGHTDC,KXHIGHTDC-26SEP24-T70,Washington DC Daily Max Temp,KDCA,2026-09-24,greater,70.0,,The Weather Company,https://weather.com/kalshi,0.02,0.03,0.97,0.98,65.0,2.0,71.2,0.0,2026-09-25T05:00:00Z,active,2026-09-23T15:27:14.082201+00:00
KXHIGHTDC,KXHIGHTDC-26SEP24-T63,Washington DC Daily Max Temp,KDCA,2026-09-24,less,,63.0,The Weather Company,https://weather.com/kalshi,0.04,0.07,0.93,0.96,7.0,64.0,2.0,0.0,2026-09-25T05:00:00Z,active,2026-09-23T15:27:14.082201+00:00
KXHIGHTDC,KXHIGHTDC-26SEP24-B69.5,Washington DC Daily Max Temp,KDCA,2026-09-24,between,69.0,70.0,The Weather Company,https://weather.com/kalshi,0.08,0.11,0.89,0.92,2.0,1.2,22.58,0.0,2026-09-25T05:00:00Z,active,2026-09-23T15:27:14.082201+00:00
KXHIGHTDC,KXHIGHTDC-26SEP24-B67.5,Washington DC Daily Max Temp,KDCA,2026-09-24,between,67.0,68.0,The Weather Company,https://weather.com/kalshi,0.32,0.38,0.62,0.68,4.0,18.0,30.02,0.0,2026-09-25T05:00:00Z,active,2026-09-23T15:27:14.082201+00:00
KXHIGHTDC,KXHIGHTDC-26SEP24-B65.5,Washington DC Daily Max Temp,KDCA,2026-09-24,between,65.0,66.0,The Weather Company,https://weather.com/kalshi,0.32,0.33,0.67,0.68,36.5,14.5,54.52,0.0,2026-09-25T05:00:00Z,active,2026-09-23T15:27:14.082201+00:00
KXHIGHTDC,KXHIGHTDC-26SEP24-B63.5,Washington DC Daily Max Temp,KDCA,2026-09-24,between,63.0,64.0,The Weather Company,https://weather.com/kalshi,0.15,0.16,0.84,0.85,6.0,16.0,3.0,0.0,2026-09-25T05:00:00Z,active,2026-09-23T15:27:14.082201+00:00
KXHIGHTDC,KXHIGHTDC-26SEP23-T67,Washington DC Daily Max Temp,KDCA,2026-09-23,greater,67.0,,The Weather Company,https://weather.com/kalshi,0.01,0.03,0.97,0.99,421.0,225.93,1910.1,0.0,2026-09-24T05:00:00Z,active,2026-09-23T15:27:14.082201+00:00
KXHIGHTDC,KXHIGHTDC-26SEP23-T60,Washington DC Daily Max Temp,KDCA,2026-09-23,less,,60.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,278.86,0.0,455.4,0.0,2026-09-24T05:00:00Z,active,2026-09-23T15:27:14.082201+00:00
KXHIGHTDC,KXHIGHTDC-26SEP23-B66.5,Washington DC Daily Max Temp,KDCA,2026-09-23,between,66.0,67.0,The Weather Company,https://weather.com/kalshi,0.16,0.23,0.77,0.84,68.0,9.0,2939.12,0.0,2026-09-24T05:00:00Z,active,2026-09-23T15:27:14.082201+00:00
KXHIGHTDC,KXHIGHTDC-26SEP23-B64.5,Washington DC Daily Max Temp,KDCA,2026-09-23,between,64.0,65.0,The Weather Company,https://weather.com/kalshi,0.58,0.6,0.4,0.42,2.0,12.0,1452.9,0.0,2026-09-24T05:00:00Z,active,2026-09-23T15:27:14.082201+00:00
KXHIGHTDC,KXHIGHTDC-26SEP23-B62.5,Washington DC Daily Max Temp,KDCA,2026-09-23,between,62.0,63.0,The Weather Company,https://weather.com/kalshi,0.18,0.19,0.81,0.82,78.0,17.0,1695.89,0.0,2026-09-24T05:00:00Z,active,2026-09-23T15:27:14.082201+00:00
KXHIGHTDC,KXHIGHTDC-26SEP23-B60.5,Washington DC Daily Max Temp,KDCA,2026-09-23,between,60.0,61.0,The Weather Company,https://weather.com/kalshi,0.04,0.07,0.93,0.96,12.0,69.0,1567.6,0.0,2026-09-24T05:00:00Z,active,2026-09-23T15:27:14.082201+00:00
KXHIGHLAX,KXHIGHLAX-26SEP24-T85,Highest temperature in Los Angeles,KLAX,2026-09-24,greater,85.0,,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,4.1,5620.03,1618.73,0.0,2026-09-25T08:00:00Z,active,2026-09-23T15:27:14.082201+00:00
KXHIGHLAX,KXHIGHLAX-26SEP24-T78,Highest temperature in Los Angeles,KLAX,2026-09-24,less,,78.0,The Weather Company,https://weather.com/kalshi,0.08,0.09,0.91,0.92,40.4,1.0,560.0,0.0,2026-09-25T08:00:00Z,active,2026-09-23T15:27:14.082201+00:00
KXHIGHLAX,KXHIGHLAX-26SEP24-B84.5,Highest temperature in Los Angeles,KLAX,2026-09-24,between,84.0,85.0,The Weather Company,https://weather.com/kalshi,0.05,0.07,0.93,0.95,52.3,75.0,40.0,0.0,2026-09-25T08:00:00Z,active,2026-09-23T15:27:14.082201+00:00
KXHIGHLAX,KXHIGHLAX-26SEP24-B82.5,Highest temperature in Los Angeles,KLAX,2026-09-24,between,82.0,83.0,The Weather Company,https://weather.com/kalshi,0.16,0.18,0.82,0.84,2.0,106.1,299.59,0.0,2026-09-25T08:00:00Z,active,2026-09-23T15:27:14.082201+00:00
