series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXLOWTTTN,KXLOWTTTN-26SEP25-T53,Trenton Daily low temp ,KTTN,2026-09-25,greater,53.0,,The Weather Company,https://weather.com/kalshi,0.1,0.28,0.72,0.9,5.0,5.0,0.0,0.0,2026-09-26T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXLOWTTTN,KXLOWTTTN-26SEP25-T46,Trenton Daily low temp ,KTTN,2026-09-25,less,,46.0,The Weather Company,https://weather.com/kalshi,0.01,0.1,0.9,0.99,25.0,215.86,15.14,0.0,2026-09-26T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXLOWTTTN,KXLOWTTTN-26SEP25-B52.5,Trenton Daily low temp ,KTTN,2026-09-25,between,52.0,53.0,The Weather Company,https://weather.com/kalshi,0.14,0.29,0.71,0.86,5.0,50.0,30.0,0.0,2026-09-26T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXLOWTTTN,KXLOWTTTN-26SEP25-B50.5,Trenton Daily low temp ,KTTN,2026-09-25,between,50.0,51.0,The Weather Company,https://weather.com/kalshi,0.22,0.4,0.6,0.78,5.0,5.0,0.0,0.0,2026-09-26T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXLOWTTTN,KXLOWTTTN-26SEP25-B48.5,Trenton Daily low temp ,KTTN,2026-09-25,between,48.0,49.0,The Weather Company,https://weather.com/kalshi,0.18,0.36,0.64,0.82,5.0,5.0,24.0,0.0,2026-09-26T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXLOWTTTN,KXLOWTTTN-26SEP25-B46.5,Trenton Daily low temp ,KTTN,2026-09-25,between,46.0,47.0,The Weather Company,https://weather.com/kalshi,0.01,0.11,0.89,0.99,25.0,281.0,10.09,0.0,2026-09-26T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXLOWTTTN,KXLOWTTTN-26SEP24-T51,Trenton Daily low temp ,KTTN,2026-09-24,greater,51.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,8676.0,0.0,69.0,0.0,2026-09-25T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXLOWTTTN,KXLOWTTTN-26SEP24-T44,Trenton Daily low temp ,KTTN,2026-09-24,less,,44.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,37.0,0.0,45.28,0.0,2026-09-25T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXLOWTTTN,KXLOWTTTN-26SEP24-B50.5,Trenton Daily low temp ,KTTN,2026-09-24,between,50.0,51.0,The Weather Company,https://weather.com/kalshi,0.98,1.0,0.0,0.02,0.0,300.0,551.0,0.0,2026-09-25T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXLOWTTTN,KXLOWTTTN-26SEP24-B48.5,Trenton Daily low temp ,KTTN,2026-09-24,between,48.0,49.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,50.0,0.0,279.0,0.0,2026-09-25T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXLOWTTTN,KXLOWTTTN-26SEP24-B46.5,Trenton Daily low temp ,KTTN,2026-09-24,between,46.0,47.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,50.0,0.0,179.39,0.0,2026-09-25T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXLOWTTTN,KXLOWTTTN-26SEP24-B44.5,Trenton Daily low temp ,KTTN,2026-09-24,between,44.0,45.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,37.0,0.0,85.09,0.0,2026-09-25T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXHIGHPHIL,KXHIGHPHIL-26SEP25-T75,Highest temperature in Philadelphia,KPHL,2026-09-25,greater,75.0,,The Weather Company,https://weather.com/kalshi,0.21,0.24,0.76,0.79,61.0,78.0,1002.52,0.0,2026-09-26T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXHIGHPHIL,KXHIGHPHIL-26SEP25-T68,Highest temperature in Philadelphia,KPHL,2026-09-25,less,,68.0,The Weather Company,https://weather.com/kalshi,0.01,0.04,0.96,0.99,15.0,597.82,543.78,0.0,2026-09-26T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXHIGHPHIL,KXHIGHPHIL-26SEP25-B74.5,Highest temperature in Philadelphia,KPHL,2026-09-25,between,74.0,75.0,The Weather Company,https://weather.com/kalshi,0.34,0.37,0.63,0.66,38.0,70.91,313.65,0.0,2026-09-26T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXHIGHPHIL,KXHIGHPHIL-26SEP25-B72.5,Highest temperature in Philadelphia,KPHL,2026-09-25,between,72.0,73.0,The Weather Company,https://weather.com/kalshi,0.18,0.21,0.79,0.82,54.6,3.6,91.02,0.0,2026-09-26T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXHIGHPHIL,KXHIGHPHIL-26SEP25-B70.5,Highest temperature in Philadelphia,KPHL,2026-09-25,between,70.0,71.0,The Weather Company,https://weather.com/kalshi,0.12,0.13,0.87,0.88,3.2,86.0,32.0,0.0,2026-09-26T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXHIGHPHIL,KXHIGHPHIL-26SEP25-B68.5,Highest temperature in Philadelphia,KPHL,2026-09-25,between,68.0,69.0,The Weather Company,https://weather.com/kalshi,0.03,0.07,0.93,0.97,84.0,32.0,105.43,0.0,2026-09-26T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXHIGHPHIL,KXHIGHPHIL-26SEP24-T72,Highest temperature in Philadelphia,KPHL,2026-09-24,greater,72.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,52.36,0.0,1405.89,0.0,2026-09-25T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXHIGHPHIL,KXHIGHPHIL-26SEP24-T65,Highest temperature in Philadelphia,KPHL,2026-09-24,less,,65.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,25149.97,0.0,824.41,0.0,2026-09-25T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXHIGHPHIL,KXHIGHPHIL-26SEP24-B71.5,Highest temperature in Philadelphia,KPHL,2026-09-24,between,71.0,72.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,178.69,0.0,2615.09,0.0,2026-09-25T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXHIGHPHIL,KXHIGHPHIL-26SEP24-B69.5,Highest temperature in Philadelphia,KPHL,2026-09-24,between,69.0,70.0,The Weather Company,https://weather.com/kalshi,0.25,0.29,0.71,0.75,20.0,73.93,2530.21,0.0,2026-09-25T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXHIGHPHIL,KXHIGHPHIL-26SEP24-B67.5,Highest temperature in Philadelphia,KPHL,2026-09-24,between,67.0,68.0,The Weather Company,https://weather.com/kalshi,0.55,0.56,0.44,0.45,56.0,14.51,2367.96,0.0,2026-09-25T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
KXHIGHPHIL,KXHIGHPHIL-26SEP24-B65.5,Highest temperature in Philadelphia,KPHL,2026-09-24,between,65.0,66.0,The Weather Company,https://weather.com/kalshi,0.14,0.2,0.8,0.86,7.0,1.0,2422.25,0.0,2026-09-25T05:00:00Z,active,2026-09-24T15:49:25.719487+00:00
