series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXLOWTCHI,KXLOWTCHI-26SEP07-T66,Lowest Temperature Chicago,KORD,2026-09-07,greater,66.0,,The Weather Company,https://weather.com/kalshi,0.22,0.27,0.73,0.78,2.0,34.0,372.03,0.0,2026-09-08T06:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXLOWTCHI,KXLOWTCHI-26SEP07-T59,Lowest Temperature Chicago,KORD,2026-09-07,less,,59.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,931.0,0.0,92.0,0.0,2026-09-08T06:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXLOWTCHI,KXLOWTCHI-26SEP07-B65.5,Lowest Temperature Chicago,KORD,2026-09-07,between,65.0,66.0,The Weather Company,https://weather.com/kalshi,0.46,0.55,0.45,0.54,1.0,1.97,177.3,0.0,2026-09-08T06:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXLOWTCHI,KXLOWTCHI-26SEP07-B63.5,Lowest Temperature Chicago,KORD,2026-09-07,between,63.0,64.0,The Weather Company,https://weather.com/kalshi,0.18,0.19,0.81,0.82,36.74,1.0,142.05,0.0,2026-09-08T06:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXLOWTCHI,KXLOWTCHI-26SEP07-B61.5,Lowest Temperature Chicago,KORD,2026-09-07,between,61.0,62.0,The Weather Company,https://weather.com/kalshi,0.0,0.04,0.96,1.0,30.0,0.0,350.98,0.0,2026-09-08T06:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXLOWTCHI,KXLOWTCHI-26SEP07-B59.5,Lowest Temperature Chicago,KORD,2026-09-07,between,59.0,60.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,788.43,0.0,178.77,0.0,2026-09-08T06:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXLOWTCHI,KXLOWTCHI-26SEP06-T69,Lowest Temperature Chicago,KORD,2026-09-06,greater,69.0,,The Weather Company,https://weather.com/kalshi,0.55,0.79,0.21,0.45,6.0,4.0,888.87,0.0,2026-09-07T06:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXLOWTCHI,KXLOWTCHI-26SEP06-T62,Lowest Temperature Chicago,KORD,2026-09-06,less,,62.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,847.49,0.0,198.51,0.0,2026-09-07T06:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXLOWTCHI,KXLOWTCHI-26SEP06-B68.5,Lowest Temperature Chicago,KORD,2026-09-06,between,68.0,69.0,The Weather Company,https://weather.com/kalshi,0.15,0.31,0.69,0.85,5.0,5.0,945.0,0.0,2026-09-07T06:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXLOWTCHI,KXLOWTCHI-26SEP06-B66.5,Lowest Temperature Chicago,KORD,2026-09-06,between,66.0,67.0,The Weather Company,https://weather.com/kalshi,0.03,0.08,0.92,0.97,12.0,3.8,684.81,0.0,2026-09-07T06:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXLOWTCHI,KXLOWTCHI-26SEP06-B64.5,Lowest Temperature Chicago,KORD,2026-09-06,between,64.0,65.0,The Weather Company,https://weather.com/kalshi,0.01,0.03,0.97,0.99,128.0,26.8,196.3,0.0,2026-09-07T06:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXLOWTCHI,KXLOWTCHI-26SEP06-B62.5,Lowest Temperature Chicago,KORD,2026-09-06,between,62.0,63.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,401.87,0.0,363.27,0.0,2026-09-07T06:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTDC,KXHIGHTDC-26SEP07-T88,Washington DC Daily Max Temp,KDCA,2026-09-07,greater,88.0,,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,1.0,125.0,1851.75,0.0,2026-09-08T05:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTDC,KXHIGHTDC-26SEP07-T81,Washington DC Daily Max Temp,KDCA,2026-09-07,less,,81.0,The Weather Company,https://weather.com/kalshi,0.04,0.05,0.95,0.96,2.0,1.0,216.75,0.0,2026-09-08T05:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTDC,KXHIGHTDC-26SEP07-B87.5,Washington DC Daily Max Temp,KDCA,2026-09-07,between,87.0,88.0,The Weather Company,https://weather.com/kalshi,0.02,0.03,0.97,0.98,2.0,2.0,15.29,0.0,2026-09-08T05:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTDC,KXHIGHTDC-26SEP07-B85.5,Washington DC Daily Max Temp,KDCA,2026-09-07,between,85.0,86.0,The Weather Company,https://weather.com/kalshi,0.13,0.15,0.85,0.87,4.23,12.21,18.25,0.0,2026-09-08T05:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTDC,KXHIGHTDC-26SEP07-B83.5,Washington DC Daily Max Temp,KDCA,2026-09-07,between,83.0,84.0,The Weather Company,https://weather.com/kalshi,0.55,0.56,0.44,0.45,41.0,2.0,269.37,0.0,2026-09-08T05:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTDC,KXHIGHTDC-26SEP07-B81.5,Washington DC Daily Max Temp,KDCA,2026-09-07,between,81.0,82.0,The Weather Company,https://weather.com/kalshi,0.21,0.23,0.77,0.79,1.0,3.91,97.66,0.0,2026-09-08T05:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTDC,KXHIGHTDC-26SEP06-T85,Washington DC Daily Max Temp,KDCA,2026-09-06,greater,85.0,,The Weather Company,https://weather.com/kalshi,0.0,0.05,0.95,1.0,20.0,0.0,1952.2,0.0,2026-09-07T05:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTDC,KXHIGHTDC-26SEP06-T78,Washington DC Daily Max Temp,KDCA,2026-09-06,less,,78.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,36324.03,0.0,2000.05,0.0,2026-09-07T05:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTDC,KXHIGHTDC-26SEP06-B84.5,Washington DC Daily Max Temp,KDCA,2026-09-06,between,84.0,85.0,The Weather Company,https://weather.com/kalshi,0.95,0.99,0.01,0.05,271.0,18.7,1642.92,0.0,2026-09-07T05:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTDC,KXHIGHTDC-26SEP06-B82.5,Washington DC Daily Max Temp,KDCA,2026-09-06,between,82.0,83.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,36437.9,0.0,2075.88,0.0,2026-09-07T05:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTDC,KXHIGHTDC-26SEP06-B80.5,Washington DC Daily Max Temp,KDCA,2026-09-06,between,80.0,81.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,36808.83,0.0,1503.8,0.0,2026-09-07T05:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTDC,KXHIGHTDC-26SEP06-B78.5,Washington DC Daily Max Temp,KDCA,2026-09-06,between,78.0,79.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,36775.82,0.0,231.32,0.0,2026-09-07T05:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP07-T89,High Temperature San Diego,KSAN,2026-09-07,greater,89.0,,The Weather Company,https://weather.com/kalshi,0.0,0.96,0.04,1.0,10.0,0.0,0.0,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP07-T82,High Temperature San Diego,KSAN,2026-09-07,less,,82.0,The Weather Company,https://weather.com/kalshi,0.0,0.96,0.04,1.0,10.0,0.0,0.0,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP07-B88.5,High Temperature San Diego,KSAN,2026-09-07,between,88.0,89.0,The Weather Company,https://weather.com/kalshi,0.0,0.96,0.04,1.0,10.0,0.0,0.0,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP07-B86.5,High Temperature San Diego,KSAN,2026-09-07,between,86.0,87.0,The Weather Company,https://weather.com/kalshi,0.03,0.79,0.21,0.97,5.0,5.0,0.0,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP07-B84.5,High Temperature San Diego,KSAN,2026-09-07,between,84.0,85.0,The Weather Company,https://weather.com/kalshi,0.03,0.8,0.2,0.97,5.0,5.0,0.0,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP07-B82.5,High Temperature San Diego,KSAN,2026-09-07,between,82.0,83.0,The Weather Company,https://weather.com/kalshi,0.03,0.8,0.2,0.97,5.0,5.0,0.0,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP06-T89,High Temperature San Diego,KSAN,2026-09-06,greater,89.0,,The Weather Company,https://weather.com/kalshi,0.0,0.97,0.03,1.0,1.0,0.0,0.0,0.0,2026-09-07T08:00:00Z,active,2026-09-06T19:12:19.271193+00:00
KXHIGHTSAN,KXHIGHTSAN-26SEP06-T82,High Temperature San Diego,KSAN,2026-09-06,less,,82.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,1.93,12.0,13.9,0.0,2026-09-07T08:00:00Z,active,2026-09-06T19:12:19.271193+00:00
