series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXHIGHTOKC,KXHIGHTOKC-26SEP10-T90,Oklahoma City Maximum High Temperature,KOKC,2026-09-10,greater,90.0,,The Weather Company,https://weather.com/kalshi,0.11,0.15,0.85,0.89,12.14,33.0,1127.23,0.0,2026-09-11T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP10-T83,Oklahoma City Maximum High Temperature,KOKC,2026-09-10,less,,83.0,The Weather Company,https://weather.com/kalshi,0.05,0.08,0.92,0.95,10.94,2.87,703.2,0.0,2026-09-11T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP10-B89.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-10,between,89.0,90.0,The Weather Company,https://weather.com/kalshi,0.3,0.31,0.69,0.7,50.0,27.0,635.17,0.0,2026-09-11T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP10-B87.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-10,between,87.0,88.0,The Weather Company,https://weather.com/kalshi,0.25,0.33,0.67,0.75,65.0,19.94,808.36,0.0,2026-09-11T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP10-B85.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-10,between,85.0,86.0,The Weather Company,https://weather.com/kalshi,0.17,0.21,0.79,0.83,71.0,5.0,677.58,0.0,2026-09-11T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP10-B83.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-10,between,83.0,84.0,The Weather Company,https://weather.com/kalshi,0.1,0.12,0.88,0.9,14.0,16.0,583.41,0.0,2026-09-11T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP09-T97,Oklahoma City Maximum High Temperature,KOKC,2026-09-09,less,,97.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,119258.6,0.0,107.0,0.0,2026-09-10T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP09-T104,Oklahoma City Maximum High Temperature,KOKC,2026-09-09,greater,104.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,14149.0,0.0,2818.93,0.0,2026-09-10T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP09-B99.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-09,between,99.0,100.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,102339.78,0.0,3145.23,0.0,2026-09-10T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP09-B97.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-09,between,97.0,98.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,103058.21,0.0,1023.71,0.0,2026-09-10T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP09-B103.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-09,between,103.0,104.0,The Weather Company,https://weather.com/kalshi,0.99,1.0,0.0,0.01,0.0,17691.67,7034.02,0.0,2026-09-10T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTOKC,KXHIGHTOKC-26SEP09-B101.5,Oklahoma City Maximum High Temperature,KOKC,2026-09-09,between,101.0,102.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,101520.38,0.0,8177.02,0.0,2026-09-10T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP10-T90,"Trenton, NJ Daily Max Temp",KTTN,2026-09-10,greater,90.0,,The Weather Company,https://weather.com/kalshi,0.02,0.03,0.97,0.98,1.0,24.0,0.0,0.0,2026-09-11T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP10-T83,"Trenton, NJ Daily Max Temp",KTTN,2026-09-10,less,,83.0,The Weather Company,https://weather.com/kalshi,0.02,0.03,0.97,0.98,1.0,24.0,0.0,0.0,2026-09-11T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP10-B89.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-10,between,89.0,90.0,The Weather Company,https://weather.com/kalshi,0.05,0.86,0.14,0.95,5.0,5.0,0.0,0.0,2026-09-11T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP10-B87.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-10,between,87.0,88.0,The Weather Company,https://weather.com/kalshi,0.05,0.87,0.13,0.95,5.0,5.0,0.0,0.0,2026-09-11T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP10-B85.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-10,between,85.0,86.0,The Weather Company,https://weather.com/kalshi,0.04,0.82,0.18,0.96,5.0,5.0,0.0,0.0,2026-09-11T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP10-B83.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-10,between,83.0,84.0,The Weather Company,https://weather.com/kalshi,0.05,0.86,0.14,0.95,5.0,5.0,0.0,0.0,2026-09-11T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP09-T91,"Trenton, NJ Daily Max Temp",KTTN,2026-09-09,greater,91.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,8217.0,0.0,42.0,0.0,2026-09-10T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP09-T84,"Trenton, NJ Daily Max Temp",KTTN,2026-09-09,less,,84.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,8315.88,0.0,65.0,0.0,2026-09-10T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP09-B90.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-09,between,90.0,91.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,655.0,0.0,75.0,0.0,2026-09-10T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP09-B88.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-09,between,88.0,89.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,753.0,0.0,65.42,0.0,2026-09-10T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP09-B86.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-09,between,86.0,87.0,The Weather Company,https://weather.com/kalshi,0.99,1.0,0.0,0.01,0.0,513.0,518.08,0.0,2026-09-10T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTTTN,KXHIGHTTTN-26SEP09-B84.5,"Trenton, NJ Daily Max Temp",KTTN,2026-09-09,between,84.0,85.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,8199.0,0.0,183.0,0.0,2026-09-10T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP10-T85,Minneapolis Daily High Temperature,KMSP,2026-09-10,greater,85.0,,The Weather Company,https://weather.com/kalshi,0.04,0.05,0.95,0.96,25.0,11.02,373.82,0.0,2026-09-11T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP10-T78,Minneapolis Daily High Temperature,KMSP,2026-09-10,less,,78.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,89.0,448.42,384.45,0.0,2026-09-11T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP10-B84.5,Minneapolis Daily High Temperature,KMSP,2026-09-10,between,84.0,85.0,The Weather Company,https://weather.com/kalshi,0.15,0.2,0.8,0.85,3.29,61.24,126.35,0.0,2026-09-11T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP10-B82.5,Minneapolis Daily High Temperature,KMSP,2026-09-10,between,82.0,83.0,The Weather Company,https://weather.com/kalshi,0.55,0.56,0.44,0.45,71.0,3.0,373.65,0.0,2026-09-11T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP10-B80.5,Minneapolis Daily High Temperature,KMSP,2026-09-10,between,80.0,81.0,The Weather Company,https://weather.com/kalshi,0.17,0.22,0.78,0.83,16.0,33.0,171.17,0.0,2026-09-11T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP10-B78.5,Minneapolis Daily High Temperature,KMSP,2026-09-10,between,78.0,79.0,The Weather Company,https://weather.com/kalshi,0.03,0.04,0.96,0.97,54.0,58.01,524.82,0.0,2026-09-11T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP09-T83,Minneapolis Daily High Temperature,KMSP,2026-09-09,greater,83.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,8753.0,0.0,5844.07,0.0,2026-09-10T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP09-T76,Minneapolis Daily High Temperature,KMSP,2026-09-09,less,,76.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,38068.96,0.0,888.44,0.0,2026-09-10T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP09-B82.5,Minneapolis Daily High Temperature,KMSP,2026-09-09,between,82.0,83.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,4165.29,0.0,10315.4,0.0,2026-09-10T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP09-B80.5,Minneapolis Daily High Temperature,KMSP,2026-09-09,between,80.0,81.0,The Weather Company,https://weather.com/kalshi,0.99,1.0,0.0,0.01,0.0,5151.97,11318.7,0.0,2026-09-10T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP09-B78.5,Minneapolis Daily High Temperature,KMSP,2026-09-09,between,78.0,79.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,35478.08,0.0,7521.43,0.0,2026-09-10T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTMIN,KXHIGHTMIN-26SEP09-B76.5,Minneapolis Daily High Temperature,KMSP,2026-09-09,between,76.0,77.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,37330.79,0.0,1580.85,0.0,2026-09-10T06:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTEWR,KXLOWTEWR-26SEP10-T75,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-10,greater,75.0,,The Weather Company,https://weather.com/kalshi,0.03,0.66,0.34,0.97,5.0,5.0,0.0,0.0,2026-09-11T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTEWR,KXLOWTEWR-26SEP10-T68,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-10,less,,68.0,The Weather Company,https://weather.com/kalshi,0.03,0.65,0.35,0.97,5.0,5.0,0.0,0.0,2026-09-11T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTEWR,KXLOWTEWR-26SEP10-B74.5,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-10,between,74.0,75.0,The Weather Company,https://weather.com/kalshi,0.09,0.72,0.28,0.91,5.0,5.0,0.0,0.0,2026-09-11T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTEWR,KXLOWTEWR-26SEP10-B72.5,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-10,between,72.0,73.0,The Weather Company,https://weather.com/kalshi,0.1,0.71,0.29,0.9,5.0,5.0,0.0,0.0,2026-09-11T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTEWR,KXLOWTEWR-26SEP10-B70.5,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-10,between,70.0,71.0,The Weather Company,https://weather.com/kalshi,0.09,0.71,0.29,0.91,5.0,5.0,0.0,0.0,2026-09-11T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTEWR,KXLOWTEWR-26SEP10-B68.5,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-10,between,68.0,69.0,The Weather Company,https://weather.com/kalshi,0.09,0.68,0.32,0.91,5.0,5.0,0.0,0.0,2026-09-11T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTEWR,KXLOWTEWR-26SEP09-T68,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-09,greater,68.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,8401.0,0.0,252.0,0.0,2026-09-10T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTEWR,KXLOWTEWR-26SEP09-T61,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-09,less,,61.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,91.0,0.0,59.0,0.0,2026-09-10T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTEWR,KXLOWTEWR-26SEP09-B67.5,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-09,between,67.0,68.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,8588.0,0.0,35.0,0.0,2026-09-10T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTEWR,KXLOWTEWR-26SEP09-B65.5,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-09,between,65.0,66.0,The Weather Company,https://weather.com/kalshi,0.99,1.0,0.0,0.01,0.0,25.0,593.0,0.0,2026-09-10T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTEWR,KXLOWTEWR-26SEP09-B63.5,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-09,between,63.0,64.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,59.0,0.0,59.0,0.0,2026-09-10T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTEWR,KXLOWTEWR-26SEP09-B61.5,"Newark, NJ (EWR) Daily Low Temp",KEWR,2026-09-09,between,61.0,62.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,91.0,0.0,59.0,0.0,2026-09-10T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTLV,KXLOWTLV-26SEP10-T83,Las Vegas Daily Low Temperature,KLAS,2026-09-10,greater,83.0,,The Weather Company,https://weather.com/kalshi,0.59,0.62,0.38,0.41,3.52,1.0,687.06,0.0,2026-09-11T08:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTLV,KXLOWTLV-26SEP10-T76,Las Vegas Daily Low Temperature,KLAS,2026-09-10,less,,76.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,24.0,0.0,0.0,0.0,2026-09-11T08:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTLV,KXLOWTLV-26SEP10-B82.5,Las Vegas Daily Low Temperature,KLAS,2026-09-10,between,82.0,83.0,The Weather Company,https://weather.com/kalshi,0.29,0.37,0.63,0.71,44.0,19.01,274.9,0.0,2026-09-11T08:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTLV,KXLOWTLV-26SEP10-B80.5,Las Vegas Daily Low Temperature,KLAS,2026-09-10,between,80.0,81.0,The Weather Company,https://weather.com/kalshi,0.04,0.07,0.93,0.96,4.0,25.0,119.76,0.0,2026-09-11T08:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTLV,KXLOWTLV-26SEP10-B78.5,Las Vegas Daily Low Temperature,KLAS,2026-09-10,between,78.0,79.0,The Weather Company,https://weather.com/kalshi,0.01,0.03,0.97,0.99,4.0,63.85,101.15,0.0,2026-09-11T08:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTLV,KXLOWTLV-26SEP10-B76.5,Las Vegas Daily Low Temperature,KLAS,2026-09-10,between,76.0,77.0,The Weather Company,https://weather.com/kalshi,0.01,0.03,0.97,0.99,17.0,60.0,10.0,0.0,2026-09-11T08:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTLV,KXLOWTLV-26SEP09-T81,Las Vegas Daily Low Temperature,KLAS,2026-09-09,greater,81.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,16545.06,0.0,2341.99,0.0,2026-09-10T08:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTLV,KXLOWTLV-26SEP09-T74,Las Vegas Daily Low Temperature,KLAS,2026-09-09,less,,74.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,312.0,0.0,233.0,0.0,2026-09-10T08:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTLV,KXLOWTLV-26SEP09-B80.5,Las Vegas Daily Low Temperature,KLAS,2026-09-09,between,80.0,81.0,The Weather Company,https://weather.com/kalshi,0.98,0.99,0.01,0.02,159.62,500.0,1758.67,0.0,2026-09-10T08:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTLV,KXLOWTLV-26SEP09-B78.5,Las Vegas Daily Low Temperature,KLAS,2026-09-09,between,78.0,79.0,The Weather Company,https://weather.com/kalshi,0.0,0.03,0.97,1.0,9.0,0.0,1411.05,0.0,2026-09-10T08:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTLV,KXLOWTLV-26SEP09-B76.5,Las Vegas Daily Low Temperature,KLAS,2026-09-09,between,76.0,77.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,328.0,0.0,393.87,0.0,2026-09-10T08:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXLOWTLV,KXLOWTLV-26SEP09-B74.5,Las Vegas Daily Low Temperature,KLAS,2026-09-09,between,74.0,75.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,349.0,0.0,240.0,0.0,2026-09-10T08:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTATL,KXHIGHTATL-26SEP10-T97,Atlanta Max Temperature,KATL,2026-09-10,greater,97.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,11.0,0.0,184.06,0.0,2026-09-11T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTATL,KXHIGHTATL-26SEP10-T90,Atlanta Max Temperature,KATL,2026-09-10,less,,90.0,The Weather Company,https://weather.com/kalshi,0.09,0.11,0.89,0.91,10.0,8.18,587.89,0.0,2026-09-11T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
KXHIGHTATL,KXHIGHTATL-26SEP10-B96.5,Atlanta Max Temperature,KATL,2026-09-10,between,96.0,97.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,52.06,793.8,178.26,0.0,2026-09-11T05:00:00Z,active,2026-09-10T01:03:17.449924+00:00
