series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXLOWTDAL,KXLOWTDAL-26SEP27-T76,Lowest temperature Dallas,KDFW,2026-09-27,greater,76.0,,The Weather Company,https://weather.com/kalshi,0.1,0.19,0.81,0.9,6.0,163.0,1.0,0.0,2026-09-28T06:00:00Z,active,2026-09-26T19:49:50.332446+00:00
KXLOWTDAL,KXLOWTDAL-26SEP27-T69,Lowest temperature Dallas,KDFW,2026-09-27,less,,69.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,6.0,0.97,28.03,0.0,2026-09-28T06:00:00Z,active,2026-09-26T19:49:50.332446+00:00
KXLOWTDAL,KXLOWTDAL-26SEP27-B75.5,Lowest temperature Dallas,KDFW,2026-09-27,between,75.0,76.0,The Weather Company,https://weather.com/kalshi,0.39,0.5,0.5,0.61,6.0,103.0,33.0,0.0,2026-09-28T06:00:00Z,active,2026-09-26T19:49:50.332446+00:00
KXLOWTDAL,KXLOWTDAL-26SEP27-B73.5,Lowest temperature Dallas,KDFW,2026-09-27,between,73.0,74.0,The Weather Company,https://weather.com/kalshi,0.31,0.41,0.59,0.69,6.0,25.0,6.0,0.0,2026-09-28T06:00:00Z,active,2026-09-26T19:49:50.332446+00:00
KXLOWTDAL,KXLOWTDAL-26SEP27-B71.5,Lowest temperature Dallas,KDFW,2026-09-27,between,71.0,72.0,The Weather Company,https://weather.com/kalshi,0.03,0.06,0.94,0.97,6.0,43.0,93.28,0.0,2026-09-28T06:00:00Z,active,2026-09-26T19:49:50.332446+00:00
KXLOWTDAL,KXLOWTDAL-26SEP27-B69.5,Lowest temperature Dallas,KDFW,2026-09-27,between,69.0,70.0,The Weather Company,https://weather.com/kalshi,0.01,0.04,0.96,0.99,6.0,43.73,15.27,0.0,2026-09-28T06:00:00Z,active,2026-09-26T19:49:50.332446+00:00
KXLOWTDAL,KXLOWTDAL-26SEP26-T73,Lowest temperature Dallas,KDFW,2026-09-26,greater,73.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,23334.64,0.0,617.63,0.0,2026-09-27T06:00:00Z,active,2026-09-26T19:49:50.332446+00:00
KXLOWTDAL,KXLOWTDAL-26SEP26-T66,Lowest temperature Dallas,KDFW,2026-09-26,less,,66.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,3441.0,0.0,74.0,0.0,2026-09-27T06:00:00Z,active,2026-09-26T19:49:50.332446+00:00
KXLOWTDAL,KXLOWTDAL-26SEP26-B72.5,Lowest temperature Dallas,KDFW,2026-09-26,between,72.0,73.0,The Weather Company,https://weather.com/kalshi,0.97,0.99,0.01,0.03,50.0,14.34,1536.64,0.0,2026-09-27T06:00:00Z,active,2026-09-26T19:49:50.332446+00:00
KXLOWTDAL,KXLOWTDAL-26SEP26-B70.5,Lowest temperature Dallas,KDFW,2026-09-26,between,70.0,71.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,6.0,0.0,660.25,0.0,2026-09-27T06:00:00Z,active,2026-09-26T19:49:50.332446+00:00
