series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXLOWTOKC,KXLOWTOKC-26SEP24-T67,Low Temperature Oklahoma City,KOKC,2026-09-24,greater,67.0,,The Weather Company,https://weather.com/kalshi,0.66,0.77,0.23,0.34,6.0,52.38,261.8,0.0,2026-09-25T06:00:00Z,active,2026-09-24T01:22:03.064473+00:00
KXLOWTOKC,KXLOWTOKC-26SEP24-T60,Low Temperature Oklahoma City,KOKC,2026-09-24,less,,60.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,6.0,0.0,359.0,0.0,2026-09-25T06:00:00Z,active,2026-09-24T01:22:03.064473+00:00
KXLOWTOKC,KXLOWTOKC-26SEP24-B66.5,Low Temperature Oklahoma City,KOKC,2026-09-24,between,66.0,67.0,The Weather Company,https://weather.com/kalshi,0.15,0.23,0.77,0.85,28.0,2.0,0.0,0.0,2026-09-25T06:00:00Z,active,2026-09-24T01:22:03.064473+00:00
KXLOWTOKC,KXLOWTOKC-26SEP24-B64.5,Low Temperature Oklahoma City,KOKC,2026-09-24,between,64.0,65.0,The Weather Company,https://weather.com/kalshi,0.07,0.13,0.87,0.93,6.0,67.0,62.0,0.0,2026-09-25T06:00:00Z,active,2026-09-24T01:22:03.064473+00:00
KXLOWTOKC,KXLOWTOKC-26SEP24-B62.5,Low Temperature Oklahoma City,KOKC,2026-09-24,between,62.0,63.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,12.0,0.0,425.24,0.0,2026-09-25T06:00:00Z,active,2026-09-24T01:22:03.064473+00:00
KXLOWTOKC,KXLOWTOKC-26SEP24-B60.5,Low Temperature Oklahoma City,KOKC,2026-09-24,between,60.0,61.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,21.43,0.0,462.43,0.0,2026-09-25T06:00:00Z,active,2026-09-24T01:22:03.064473+00:00
KXLOWTOKC,KXLOWTOKC-26SEP23-T63,Low Temperature Oklahoma City,KOKC,2026-09-23,greater,63.0,,The Weather Company,https://weather.com/kalshi,0.99,1.0,0.0,0.01,0.0,221.0,1273.52,0.0,2026-09-24T06:00:00Z,active,2026-09-24T01:22:03.064473+00:00
KXLOWTOKC,KXLOWTOKC-26SEP23-T56,Low Temperature Oklahoma City,KOKC,2026-09-23,less,,56.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,8.0,0.0,300.0,0.0,2026-09-24T06:00:00Z,active,2026-09-24T01:22:03.064473+00:00
KXLOWTOKC,KXLOWTOKC-26SEP23-B62.5,Low Temperature Oklahoma City,KOKC,2026-09-23,between,62.0,63.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,6.0,0.0,250.47,0.0,2026-09-24T06:00:00Z,active,2026-09-24T01:22:03.064473+00:00
KXLOWTOKC,KXLOWTOKC-26SEP23-B60.5,Low Temperature Oklahoma City,KOKC,2026-09-23,between,60.0,61.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,56.0,0.0,545.48,0.0,2026-09-24T06:00:00Z,active,2026-09-24T01:22:03.064473+00:00
