series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXLOWTSDF,KXLOWTSDF-26SEP07-T66,Lowest Temperature SDX,KSDF,2026-09-07,greater,66.0,,The Weather Company,https://weather.com/kalshi,0.0,0.98,0.02,1.0,10.0,0.0,0.0,0.0,2026-09-08T05:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSDF,KXLOWTSDF-26SEP07-T59,Lowest Temperature SDX,KSDF,2026-09-07,less,,59.0,The Weather Company,https://weather.com/kalshi,0.0,0.98,0.02,1.0,10.0,0.0,0.0,0.0,2026-09-08T05:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSDF,KXLOWTSDF-26SEP07-B65.5,Lowest Temperature SDX,KSDF,2026-09-07,between,65.0,66.0,The Weather Company,https://weather.com/kalshi,0.0,0.98,0.02,1.0,10.0,0.0,0.0,0.0,2026-09-08T05:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSDF,KXLOWTSDF-26SEP07-B63.5,Lowest Temperature SDX,KSDF,2026-09-07,between,63.0,64.0,The Weather Company,https://weather.com/kalshi,0.0,0.98,0.02,1.0,10.0,0.0,0.0,0.0,2026-09-08T05:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSDF,KXLOWTSDF-26SEP07-B61.5,Lowest Temperature SDX,KSDF,2026-09-07,between,61.0,62.0,The Weather Company,https://weather.com/kalshi,0.0,0.98,0.02,1.0,10.0,0.0,0.0,0.0,2026-09-08T05:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSDF,KXLOWTSDF-26SEP07-B59.5,Lowest Temperature SDX,KSDF,2026-09-07,between,59.0,60.0,The Weather Company,https://weather.com/kalshi,0.0,0.98,0.02,1.0,10.0,0.0,0.0,0.0,2026-09-08T05:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSDF,KXLOWTSDF-26SEP06-T72,Lowest Temperature SDX,KSDF,2026-09-06,greater,72.0,,The Weather Company,https://weather.com/kalshi,0.0,0.99,0.01,1.0,50.0,0.0,1.0,0.0,2026-09-07T05:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSDF,KXLOWTSDF-26SEP06-T65,Lowest Temperature SDX,KSDF,2026-09-06,less,,65.0,The Weather Company,https://weather.com/kalshi,0.0,0.08,0.92,1.0,4.0,0.0,0.0,0.0,2026-09-07T05:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSDF,KXLOWTSDF-26SEP06-B71.5,Lowest Temperature SDX,KSDF,2026-09-06,between,71.0,72.0,The Weather Company,https://weather.com/kalshi,0.02,0.98,0.02,0.98,5.0,5.0,0.0,0.0,2026-09-07T05:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSDF,KXLOWTSDF-26SEP06-B69.5,Lowest Temperature SDX,KSDF,2026-09-06,between,69.0,70.0,The Weather Company,https://weather.com/kalshi,0.02,0.98,0.02,0.98,5.0,5.0,0.0,0.0,2026-09-07T05:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSDF,KXLOWTSDF-26SEP06-B67.5,Lowest Temperature SDX,KSDF,2026-09-06,between,67.0,68.0,The Weather Company,https://weather.com/kalshi,0.0,0.08,0.92,1.0,4.0,0.0,0.0,0.0,2026-09-07T05:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSDF,KXLOWTSDF-26SEP06-B65.5,Lowest Temperature SDX,KSDF,2026-09-06,between,65.0,66.0,The Weather Company,https://weather.com/kalshi,0.0,0.08,0.92,1.0,4.0,0.0,0.0,0.0,2026-09-07T05:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHCHI,KXHIGHCHI-26SEP07-T83,Highest temperature in Chicago,KORD,2026-09-07,greater,83.0,,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,304.0,498.62,754.38,0.0,2026-09-08T06:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHCHI,KXHIGHCHI-26SEP07-T76,Highest temperature in Chicago,KORD,2026-09-07,less,,76.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,131.0,107.44,588.61,0.0,2026-09-08T06:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHCHI,KXHIGHCHI-26SEP07-B82.5,Highest temperature in Chicago,KORD,2026-09-07,between,82.0,83.0,The Weather Company,https://weather.com/kalshi,0.07,0.08,0.92,0.93,37.71,63.62,45.61,0.0,2026-09-08T06:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHCHI,KXHIGHCHI-26SEP07-B80.5,Highest temperature in Chicago,KORD,2026-09-07,between,80.0,81.0,The Weather Company,https://weather.com/kalshi,0.44,0.45,0.55,0.56,71.84,6.26,480.41,0.0,2026-09-08T06:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHCHI,KXHIGHCHI-26SEP07-B78.5,Highest temperature in Chicago,KORD,2026-09-07,between,78.0,79.0,The Weather Company,https://weather.com/kalshi,0.33,0.34,0.66,0.67,2.0,80.24,247.29,0.0,2026-09-08T06:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHCHI,KXHIGHCHI-26SEP07-B76.5,Highest temperature in Chicago,KORD,2026-09-07,between,76.0,77.0,The Weather Company,https://weather.com/kalshi,0.08,0.1,0.9,0.92,30.0,4.0,119.52,0.0,2026-09-08T06:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHCHI,KXHIGHCHI-26SEP06-T82,Highest temperature in Chicago,KORD,2026-09-06,greater,82.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,201.0,0.0,2994.44,0.0,2026-09-07T06:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHCHI,KXHIGHCHI-26SEP06-T75,Highest temperature in Chicago,KORD,2026-09-06,less,,75.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,25614.04,0.0,3771.07,0.0,2026-09-07T06:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHCHI,KXHIGHCHI-26SEP06-B81.5,Highest temperature in Chicago,KORD,2026-09-06,between,81.0,82.0,The Weather Company,https://weather.com/kalshi,0.06,0.08,0.92,0.94,18.0,2.0,9161.78,0.0,2026-09-07T06:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHCHI,KXHIGHCHI-26SEP06-B79.5,Highest temperature in Chicago,KORD,2026-09-06,between,79.0,80.0,The Weather Company,https://weather.com/kalshi,0.91,0.96,0.04,0.09,18.99,5.9,9449.23,0.0,2026-09-07T06:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHCHI,KXHIGHCHI-26SEP06-B77.5,Highest temperature in Chicago,KORD,2026-09-06,between,77.0,78.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,45981.59,0.0,14818.05,0.0,2026-09-07T06:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHCHI,KXHIGHCHI-26SEP06-B75.5,Highest temperature in Chicago,KORD,2026-09-06,between,75.0,76.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,43385.28,0.0,10015.42,0.0,2026-09-07T06:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSEA,KXLOWTSEA-26SEP07-T56,Low Temperature Seattle,KSEA,2026-09-07,greater,56.0,,The Weather Company,https://weather.com/kalshi,0.1,0.13,0.87,0.9,41.0,67.65,58.0,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSEA,KXLOWTSEA-26SEP07-T49,Low Temperature Seattle,KSEA,2026-09-07,less,,49.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,53.0,9.0,21.0,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSEA,KXLOWTSEA-26SEP07-B55.5,Low Temperature Seattle,KSEA,2026-09-07,between,55.0,56.0,The Weather Company,https://weather.com/kalshi,0.61,0.69,0.31,0.39,102.0,56.94,194.35,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSEA,KXLOWTSEA-26SEP07-B53.5,Low Temperature Seattle,KSEA,2026-09-07,between,53.0,54.0,The Weather Company,https://weather.com/kalshi,0.15,0.23,0.77,0.85,46.0,55.0,76.0,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSEA,KXLOWTSEA-26SEP07-B51.5,Low Temperature Seattle,KSEA,2026-09-07,between,51.0,52.0,The Weather Company,https://weather.com/kalshi,0.02,0.06,0.94,0.98,57.0,24.0,10.09,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSEA,KXLOWTSEA-26SEP07-B49.5,Low Temperature Seattle,KSEA,2026-09-07,between,49.0,50.0,The Weather Company,https://weather.com/kalshi,0.02,0.04,0.96,0.98,27.0,24.0,40.0,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSEA,KXLOWTSEA-26SEP06-T54,Low Temperature Seattle,KSEA,2026-09-06,greater,54.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,17566.27,0.0,1081.7,0.0,2026-09-07T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSEA,KXLOWTSEA-26SEP06-T47,Low Temperature Seattle,KSEA,2026-09-06,less,,47.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,192.0,0.0,30.0,0.0,2026-09-07T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSEA,KXLOWTSEA-26SEP06-B53.5,Low Temperature Seattle,KSEA,2026-09-06,between,53.0,54.0,The Weather Company,https://weather.com/kalshi,0.98,0.99,0.01,0.02,349.0,348.0,955.95,0.0,2026-09-07T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSEA,KXLOWTSEA-26SEP06-B51.5,Low Temperature Seattle,KSEA,2026-09-06,between,51.0,52.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,348.0,0.0,879.74,0.0,2026-09-07T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSEA,KXLOWTSEA-26SEP06-B49.5,Low Temperature Seattle,KSEA,2026-09-06,between,49.0,50.0,The Weather Company,https://weather.com/kalshi,0.0,0.02,0.98,1.0,100.0,0.0,138.05,0.0,2026-09-07T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTSEA,KXLOWTSEA-26SEP06-B47.5,Low Temperature Seattle,KSEA,2026-09-06,between,47.0,48.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,150.0,0.0,80.0,0.0,2026-09-07T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHLAX,KXHIGHLAX-26SEP07-T83,Highest temperature in Los Angeles,KLAX,2026-09-07,greater,83.0,,The Weather Company,https://weather.com/kalshi,0.81,0.82,0.18,0.19,605.0,56.0,1102.02,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHLAX,KXHIGHLAX-26SEP07-T76,Highest temperature in Los Angeles,KLAX,2026-09-07,less,,76.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,2434.39,0.0,959.51,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHLAX,KXHIGHLAX-26SEP07-B82.5,Highest temperature in Los Angeles,KLAX,2026-09-07,between,82.0,83.0,The Weather Company,https://weather.com/kalshi,0.15,0.16,0.84,0.85,26.0,91.88,686.86,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHLAX,KXHIGHLAX-26SEP07-B80.5,Highest temperature in Los Angeles,KLAX,2026-09-07,between,80.0,81.0,The Weather Company,https://weather.com/kalshi,0.05,0.06,0.94,0.95,4.92,111.0,2253.42,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHLAX,KXHIGHLAX-26SEP07-B78.5,Highest temperature in Los Angeles,KLAX,2026-09-07,between,78.0,79.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,380.2,1264.86,1009.72,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHLAX,KXHIGHLAX-26SEP07-B76.5,Highest temperature in Los Angeles,KLAX,2026-09-07,between,76.0,77.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,225.0,0.0,1100.0,0.0,2026-09-08T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHLAX,KXHIGHLAX-26SEP06-T83,Highest temperature in Los Angeles,KLAX,2026-09-06,greater,83.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,10502.41,0.0,46000.78,0.0,2026-09-07T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHLAX,KXHIGHLAX-26SEP06-T76,Highest temperature in Los Angeles,KLAX,2026-09-06,less,,76.0,The Weather Company,https://weather.com/kalshi,0.19,0.21,0.79,0.81,113.74,39.84,47915.27,0.0,2026-09-07T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHLAX,KXHIGHLAX-26SEP06-B82.5,Highest temperature in Los Angeles,KLAX,2026-09-06,between,82.0,83.0,The Weather Company,https://weather.com/kalshi,0.02,0.03,0.97,0.98,82.0,1840.88,28513.22,0.0,2026-09-07T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHLAX,KXHIGHLAX-26SEP06-B80.5,Highest temperature in Los Angeles,KLAX,2026-09-06,between,80.0,81.0,The Weather Company,https://weather.com/kalshi,0.09,0.1,0.9,0.91,716.71,179.49,41244.91,0.0,2026-09-07T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHLAX,KXHIGHLAX-26SEP06-B78.5,Highest temperature in Los Angeles,KLAX,2026-09-06,between,78.0,79.0,The Weather Company,https://weather.com/kalshi,0.17,0.18,0.82,0.83,30.0,4.0,44666.19,0.0,2026-09-07T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXHIGHLAX,KXHIGHLAX-26SEP06-B76.5,Highest temperature in Los Angeles,KLAX,2026-09-06,between,76.0,77.0,The Weather Company,https://weather.com/kalshi,0.46,0.48,0.52,0.54,15.0,71.0,42741.6,0.0,2026-09-07T08:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTDAL,KXLOWTDAL-26SEP07-T81,Lowest temperature Dallas,KDFW,2026-09-07,greater,81.0,,The Weather Company,https://weather.com/kalshi,0.02,0.06,0.94,0.98,72.0,40.0,0.0,0.0,2026-09-08T06:00:00Z,active,2026-09-06T19:08:40.870251+00:00
KXLOWTDAL,KXLOWTDAL-26SEP07-T74,Lowest temperature Dallas,KDFW,2026-09-07,less,,74.0,The Weather Company,https://weather.com/kalshi,0.02,0.04,0.96,0.98,26.0,1.0,0.0,0.0,2026-09-08T06:00:00Z,active,2026-09-06T19:08:40.870251+00:00
