series_ticker,market_ticker,city_label,station_id,target_date,strike_type,floor_strike,cap_strike,settlement_source_name,settlement_source_url,yes_bid,yes_ask,no_bid,no_ask,yes_ask_size,yes_bid_size,volume,liquidity,close_time,status,pulled_at
KXHIGHNY,KXHIGHNY-26SEP10-T92,Highest temperature in NYC,KNYC,2026-09-10,greater,92.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,35.0,0.0,1025.0,0.0,2026-09-11T05:00:00Z,active,2026-09-09T19:48:25.055860+00:00
KXHIGHNY,KXHIGHNY-26SEP10-T85,Highest temperature in NYC,KNYC,2026-09-10,less,,85.0,The Weather Company,https://weather.com/kalshi,0.24,0.25,0.75,0.76,33.01,37.96,1129.29,0.0,2026-09-11T05:00:00Z,active,2026-09-09T19:48:25.055860+00:00
KXHIGHNY,KXHIGHNY-26SEP10-B91.5,Highest temperature in NYC,KNYC,2026-09-10,between,91.0,92.0,The Weather Company,https://weather.com/kalshi,0.01,0.02,0.98,0.99,32.0,596.05,395.14,0.0,2026-09-11T05:00:00Z,active,2026-09-09T19:48:25.055860+00:00
KXHIGHNY,KXHIGHNY-26SEP10-B89.5,Highest temperature in NYC,KNYC,2026-09-10,between,89.0,90.0,The Weather Company,https://weather.com/kalshi,0.03,0.04,0.96,0.97,116.0,105.1,566.38,0.0,2026-09-11T05:00:00Z,active,2026-09-09T19:48:25.055860+00:00
KXHIGHNY,KXHIGHNY-26SEP10-B87.5,Highest temperature in NYC,KNYC,2026-09-10,between,87.0,88.0,The Weather Company,https://weather.com/kalshi,0.36,0.37,0.63,0.64,9.12,19.09,1319.61,0.0,2026-09-11T05:00:00Z,active,2026-09-09T19:48:25.055860+00:00
KXHIGHNY,KXHIGHNY-26SEP10-B85.5,Highest temperature in NYC,KNYC,2026-09-10,between,85.0,86.0,The Weather Company,https://weather.com/kalshi,0.39,0.4,0.6,0.61,88.09,126.0,431.14,0.0,2026-09-11T05:00:00Z,active,2026-09-09T19:48:25.055860+00:00
KXHIGHNY,KXHIGHNY-26SEP09-T91,Highest temperature in NYC,KNYC,2026-09-09,greater,91.0,,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,67558.6,0.0,4107.48,0.0,2026-09-10T05:00:00Z,active,2026-09-09T19:48:25.055860+00:00
KXHIGHNY,KXHIGHNY-26SEP09-T84,Highest temperature in NYC,KNYC,2026-09-09,less,,84.0,The Weather Company,https://weather.com/kalshi,0.96,0.98,0.02,0.04,1756.0,66.0,36225.02,0.0,2026-09-10T05:00:00Z,active,2026-09-09T19:48:25.055860+00:00
KXHIGHNY,KXHIGHNY-26SEP09-B90.5,Highest temperature in NYC,KNYC,2026-09-09,between,90.0,91.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,48644.97,0.0,1327.54,0.0,2026-09-10T05:00:00Z,active,2026-09-09T19:48:25.055860+00:00
KXHIGHNY,KXHIGHNY-26SEP09-B88.5,Highest temperature in NYC,KNYC,2026-09-09,between,88.0,89.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,45971.87,0.0,2621.52,0.0,2026-09-10T05:00:00Z,active,2026-09-09T19:48:25.055860+00:00
KXHIGHNY,KXHIGHNY-26SEP09-B86.5,Highest temperature in NYC,KNYC,2026-09-09,between,86.0,87.0,The Weather Company,https://weather.com/kalshi,0.0,0.01,0.99,1.0,7028.01,0.0,35017.84,0.0,2026-09-10T05:00:00Z,active,2026-09-09T19:48:25.055860+00:00
KXHIGHNY,KXHIGHNY-26SEP09-B84.5,Highest temperature in NYC,KNYC,2026-09-09,between,84.0,85.0,The Weather Company,https://weather.com/kalshi,0.02,0.03,0.97,0.98,75.0,1025.0,26340.65,0.0,2026-09-10T05:00:00Z,active,2026-09-09T19:48:25.055860+00:00
KXLOWTDAL,KXLOWTDAL-26SEP10-T80,Lowest temperature Dallas,KDFW,2026-09-10,greater,80.0,,The Weather Company,https://weather.com/kalshi,0.13,0.16,0.84,0.87,8.0,1.0,21.16,0.0,2026-09-11T06:00:00Z,active,2026-09-09T19:48:25.055860+00:00
KXLOWTDAL,KXLOWTDAL-26SEP10-T73,Lowest temperature Dallas,KDFW,2026-09-10,less,,73.0,The Weather Company,https://weather.com/kalshi,0.01,0.04,0.96,0.99,6.0,21.0,12.0,0.0,2026-09-11T06:00:00Z,active,2026-09-09T19:48:25.055860+00:00
KXLOWTDAL,KXLOWTDAL-26SEP10-B79.5,Lowest temperature Dallas,KDFW,2026-09-10,between,79.0,80.0,The Weather Company,https://weather.com/kalshi,0.55,0.62,0.38,0.45,6.0,83.0,116.17,0.0,2026-09-11T06:00:00Z,active,2026-09-09T19:48:25.055860+00:00
KXLOWTDAL,KXLOWTDAL-26SEP10-B77.5,Lowest temperature Dallas,KDFW,2026-09-10,between,77.0,78.0,The Weather Company,https://weather.com/kalshi,0.22,0.24,0.76,0.78,1.0,50.0,116.0,0.0,2026-09-11T06:00:00Z,active,2026-09-09T19:48:25.055860+00:00
KXLOWTDAL,KXLOWTDAL-26SEP10-B75.5,Lowest temperature Dallas,KDFW,2026-09-10,between,75.0,76.0,The Weather Company,https://weather.com/kalshi,0.03,0.05,0.95,0.97,6.0,25.0,5.14,0.0,2026-09-11T06:00:00Z,active,2026-09-09T19:48:25.055860+00:00
