2026-08-31 12:24:24,919 UTC | INFO | === Estimation run starting (season=2025) ===
2026-08-31 19:38:12,042 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-08-31 19:38:22,892 UTC | INFO | Model status breakdown: {'unsupported_sport': 18892, 'estimated': 2698, 'unsupported_stat_type': 562, 'no_player_match': 176, 'no_line_value': 49, 'insufficient_history': 2}
2026-08-31 19:38:23,166 UTC | INFO | Wrote 22379 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260831T193822Z.csv
2026-08-31 20:38:07,824 UTC | INFO | === Estimation run starting (season=2025) ===
2026-08-31 20:38:07,926 UTC | INFO | Loaded 22267 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-08-31 20:38:08,543 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-08-31 20:38:18,801 UTC | INFO | Model status breakdown: {'unsupported_sport': 18659, 'estimated': 2787, 'unsupported_stat_type': 588, 'no_player_match': 179, 'no_line_value': 52, 'insufficient_history': 2}
2026-08-31 20:38:19,051 UTC | INFO | Wrote 22267 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260831T203818Z.csv
2026-08-31 21:38:07,624 UTC | INFO | === Estimation run starting (season=2025) ===
2026-08-31 21:38:07,720 UTC | INFO | Loaded 21738 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-08-31 21:38:08,367 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-08-31 21:38:18,767 UTC | INFO | Model status breakdown: {'unsupported_sport': 18458, 'estimated': 2612, 'unsupported_stat_type': 441, 'no_player_match': 174, 'no_line_value': 51, 'insufficient_history': 2}
2026-08-31 21:38:19,007 UTC | INFO | Wrote 21738 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260831T213818Z.csv
2026-08-31 22:38:07,246 UTC | INFO | === Estimation run starting (season=2025) ===
2026-08-31 22:38:07,327 UTC | INFO | Loaded 21880 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-08-31 22:38:07,755 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-08-31 22:38:18,298 UTC | INFO | Model status breakdown: {'unsupported_sport': 18059, 'estimated': 2945, 'unsupported_stat_type': 621, 'no_player_match': 201, 'no_line_value': 52, 'insufficient_history': 2}
2026-08-31 22:38:18,543 UTC | INFO | Wrote 21880 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260831T223818Z.csv
2026-08-31 23:38:06,693 UTC | INFO | === Estimation run starting (season=2025) ===
2026-08-31 23:38:06,773 UTC | INFO | Loaded 19203 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-08-31 23:38:07,304 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-08-31 23:38:18,550 UTC | INFO | Model status breakdown: {'unsupported_sport': 15378, 'estimated': 2945, 'unsupported_stat_type': 624, 'no_player_match': 202, 'no_line_value': 52, 'insufficient_history': 2}
2026-08-31 23:38:18,766 UTC | INFO | Wrote 19203 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260831T233818Z.csv
2026-09-01 00:38:07,239 UTC | INFO | === Estimation run starting (season=2025) ===
2026-09-01 00:38:07,320 UTC | INFO | Loaded 17632 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-09-01 00:38:08,139 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-01 00:38:18,569 UTC | INFO | Model status breakdown: {'unsupported_sport': 13781, 'estimated': 2972, 'unsupported_stat_type': 623, 'no_player_match': 202, 'no_line_value': 52, 'insufficient_history': 2}
2026-09-01 00:38:18,772 UTC | INFO | Wrote 17632 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260901T003818Z.csv
2026-09-01 01:38:09,023 UTC | INFO | === Estimation run starting (season=2025) ===
2026-09-01 01:38:09,091 UTC | INFO | Loaded 17260 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-09-01 01:38:10,098 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-01 01:38:21,209 UTC | INFO | Model status breakdown: {'unsupported_sport': 13337, 'estimated': 3045, 'unsupported_stat_type': 620, 'no_player_match': 204, 'no_line_value': 52, 'insufficient_history': 2}
2026-09-01 01:38:21,410 UTC | INFO | Wrote 17260 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260901T013821Z.csv
2026-09-01 02:38:07,596 UTC | INFO | === Estimation run starting (season=2025) ===
2026-09-01 02:38:07,694 UTC | INFO | Loaded 18359 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-09-01 02:38:08,345 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-01 02:38:20,510 UTC | INFO | Model status breakdown: {'unsupported_sport': 14405, 'estimated': 3073, 'unsupported_stat_type': 620, 'no_player_match': 207, 'no_line_value': 52, 'insufficient_history': 2}
2026-09-01 02:38:20,729 UTC | INFO | Wrote 18359 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260901T023820Z.csv
2026-09-01 03:38:07,622 UTC | INFO | === Estimation run starting (season=2025) ===
2026-09-01 03:38:07,718 UTC | INFO | Loaded 20160 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-09-01 03:38:08,268 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-01 03:38:19,693 UTC | INFO | Model status breakdown: {'unsupported_sport': 16062, 'estimated': 3204, 'unsupported_stat_type': 621, 'no_player_match': 219, 'no_line_value': 52, 'insufficient_history': 2}
2026-09-01 03:38:19,926 UTC | INFO | Wrote 20160 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260901T033819Z.csv
2026-09-01 04:38:07,161 UTC | INFO | === Estimation run starting (season=2025) ===
2026-09-01 04:38:07,250 UTC | INFO | Loaded 23680 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-09-01 04:38:07,748 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-01 04:38:20,035 UTC | INFO | Model status breakdown: {'unsupported_sport': 19581, 'estimated': 3205, 'unsupported_stat_type': 621, 'no_player_match': 219, 'no_line_value': 52, 'insufficient_history': 2}
2026-09-01 04:38:20,299 UTC | INFO | Wrote 23680 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260901T043820Z.csv
2026-09-01 05:38:08,248 UTC | INFO | === Estimation run starting (season=2025) ===
2026-09-01 05:38:08,367 UTC | INFO | Loaded 26891 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-09-01 05:38:08,988 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-01 05:38:21,372 UTC | INFO | Model status breakdown: {'unsupported_sport': 22792, 'estimated': 3205, 'unsupported_stat_type': 621, 'no_player_match': 219, 'no_line_value': 52, 'insufficient_history': 2}
2026-09-01 05:38:21,671 UTC | INFO | Wrote 26891 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260901T053821Z.csv
2026-09-01 06:38:07,712 UTC | INFO | === Estimation run starting (season=2025) ===
2026-09-01 06:38:07,806 UTC | INFO | Loaded 27195 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-09-01 06:38:08,267 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-01 06:38:20,272 UTC | INFO | Model status breakdown: {'unsupported_sport': 23109, 'estimated': 3196, 'unsupported_stat_type': 617, 'no_player_match': 219, 'no_line_value': 52, 'insufficient_history': 2}
2026-09-01 06:38:20,568 UTC | INFO | Wrote 27195 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260901T063820Z.csv
2026-09-01 07:38:07,586 UTC | INFO | === Estimation run starting (season=2025) ===
2026-09-01 07:38:07,683 UTC | INFO | Loaded 27584 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-09-01 07:38:08,188 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-01 07:38:20,623 UTC | INFO | Model status breakdown: {'unsupported_sport': 23498, 'estimated': 3196, 'unsupported_stat_type': 617, 'no_player_match': 219, 'no_line_value': 52, 'insufficient_history': 2}
2026-09-01 07:38:20,918 UTC | INFO | Wrote 27584 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260901T073820Z.csv
2026-09-01 08:38:10,819 UTC | INFO | === Estimation run starting (season=2025) ===
2026-09-01 08:38:10,926 UTC | INFO | Loaded 28001 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-09-01 08:38:11,983 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-01 08:38:24,126 UTC | INFO | Model status breakdown: {'unsupported_sport': 23914, 'estimated': 3197, 'unsupported_stat_type': 617, 'no_player_match': 219, 'no_line_value': 52, 'insufficient_history': 2}
2026-09-01 08:38:24,426 UTC | INFO | Wrote 28001 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260901T083824Z.csv
2026-09-01 09:40:44,465 UTC | INFO | === Estimation run starting (season=2025) ===
2026-09-01 09:40:44,591 UTC | INFO | Loaded 29068 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-09-01 09:42:14,626 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-01 09:42:27,290 UTC | INFO | Model status breakdown: {'unsupported_sport': 24981, 'estimated': 3197, 'unsupported_stat_type': 617, 'no_player_match': 219, 'no_line_value': 52, 'insufficient_history': 2}
2026-09-01 09:42:27,608 UTC | INFO | Wrote 29068 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260901T094227Z.csv
2026-09-01 10:38:08,502 UTC | INFO | === Estimation run starting (season=2025) ===
2026-09-01 10:38:08,626 UTC | INFO | Loaded 29386 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-09-01 10:38:09,420 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-01 10:38:22,562 UTC | INFO | Model status breakdown: {'unsupported_sport': 25301, 'estimated': 3196, 'unsupported_stat_type': 616, 'no_player_match': 219, 'no_line_value': 52, 'insufficient_history': 2}
2026-09-01 10:38:22,898 UTC | INFO | Wrote 29386 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260901T103822Z.csv
2026-09-01 11:38:08,947 UTC | INFO | === Estimation run starting (season=2025) ===
2026-09-01 11:38:09,057 UTC | INFO | Loaded 29645 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-09-01 11:38:09,822 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-01 11:38:21,973 UTC | INFO | Model status breakdown: {'unsupported_sport': 25560, 'estimated': 3196, 'unsupported_stat_type': 616, 'no_player_match': 219, 'no_line_value': 52, 'insufficient_history': 2}
2026-09-01 11:38:22,296 UTC | INFO | Wrote 29645 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260901T113821Z.csv
2026-09-01 12:38:08,835 UTC | INFO | === Estimation run starting (season=2025) ===
2026-09-01 12:38:08,956 UTC | INFO | Loaded 30038 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-09-01 12:38:09,779 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-01 12:38:21,776 UTC | INFO | Model status breakdown: {'unsupported_sport': 25948, 'estimated': 3195, 'unsupported_stat_type': 622, 'no_player_match': 219, 'no_line_value': 52, 'insufficient_history': 2}
2026-09-01 12:38:22,098 UTC | INFO | Wrote 30038 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260901T123821Z.csv
2026-09-01 13:38:11,761 UTC | INFO | === Estimation run starting (season=2025) ===
2026-09-01 13:38:11,872 UTC | INFO | Loaded 30187 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-09-01 13:38:13,026 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-01 13:38:25,118 UTC | INFO | Model status breakdown: {'unsupported_sport': 26098, 'estimated': 3196, 'unsupported_stat_type': 625, 'no_player_match': 214, 'no_line_value': 52, 'insufficient_history': 2}
2026-09-01 13:38:25,440 UTC | INFO | Wrote 30187 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260901T133825Z.csv
2026-09-01 14:38:09,074 UTC | INFO | === Estimation run starting (season=2025) ===
2026-09-01 14:38:09,208 UTC | INFO | Loaded 31077 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-09-01 14:38:10,450 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-01 14:38:23,813 UTC | INFO | Model status breakdown: {'unsupported_sport': 26974, 'estimated': 3206, 'unsupported_stat_type': 630, 'no_player_match': 213, 'no_line_value': 52, 'insufficient_history': 2}
2026-09-01 14:38:24,156 UTC | INFO | Wrote 31077 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260901T143823Z.csv
2026-09-01 15:38:10,068 UTC | INFO | === Estimation run starting (season=2025) ===
2026-09-01 15:38:10,232 UTC | INFO | Loaded 30940 ingested props from C:\Users\gmsco\Desktop\Market_Betting\data\pickem\normalized\latest.csv
2026-09-01 15:38:11,591 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-01 15:38:26,364 UTC | INFO | Model status breakdown: {'unsupported_sport': 26834, 'estimated': 3207, 'unsupported_stat_type': 630, 'no_player_match': 214, 'no_line_value': 53, 'insufficient_history': 2}
2026-09-01 15:38:26,753 UTC | INFO | Wrote 30940 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\pickem_estimates_20260901T153826Z.csv
2026-09-07 09:50:21,371 UTC | INFO | === Weather estimation run starting ===
2026-09-07 09:50:21,396 UTC | INFO | No real calibration file yet at C:\Users\gmsco\Desktop\Market_Betting\data\weather\calibration\forecast_error_by_leadtime.csv - using the literature placeholder curve for every lead day until enough real data accumulates. This is expected, not an error, in the weeks right after Session 4.2.
2026-09-07 09:50:21,418 UTC | INFO | === Weather estimation run complete: 288 input rows, 288 estimated, 0 no_forecast_kind, 0 no_forecast_data, 0 target_date_passed, 0 unsupported_lead_day, 0 missing_strike_fields ===
2026-09-07 10:00:51,014 UTC | INFO | === Forecast-error calibration run starting ===
2026-09-07 10:00:51,047 UTC | INFO | Observed-day loading: 166 qualifying (closed-day) rows seen, reduced to 75 unique station/date pairs, 72 rows skipped as still-in-progress when pulled.
2026-09-07 10:00:51,059 UTC | INFO | === Forecast-error calibration run complete: 46 real forecast/observation pairs found across 1 lead-day buckets: {0: 46} ===
2026-09-07 10:09:40,989 UTC | INFO | === Resolved-market sanity check starting ===
2026-09-07 10:09:40,990 UTC | INFO | Using historical Kalshi snapshot: kalshi_weather_markets_20260906T190840Z.csv
2026-09-07 10:09:40,990 UTC | INFO | Using historical forecast snapshot: nws_forecast_20260906T190917Z.csv
2026-09-07 10:10:50,175 UTC | INFO | === Resolved-market sanity check complete: {'resolved_contracts_checked': 0, 'output_path': 'C:\\Users\\gmsco\\Desktop\\Market_Betting\\data\\weather\\backtest\\resolved_market_check_20260907T101050Z.csv', 'note': "No contracts from the historical snapshot have actually settled yet on Kalshi's side, or none survived the real matching/lead-day checks above - not necessarily an error, but nothing to report yet."} ===
2026-09-07 10:14:44,814 UTC | INFO | === Resolved-market sanity check starting ===
2026-09-07 10:14:44,815 UTC | INFO | Using historical Kalshi snapshot: kalshi_weather_markets_20260906T190840Z.csv
2026-09-07 10:14:44,816 UTC | INFO | Using historical forecast snapshot: nws_forecast_20260906T190917Z.csv
2026-09-07 10:15:54,152 UTC | INFO | === Resolved-market sanity check complete: {'resolved_contracts_checked': 0, 'output_path': 'C:\\Users\\gmsco\\Desktop\\Market_Betting\\data\\weather\\backtest\\resolved_market_check_20260907T101554Z.csv', 'note': "No contracts from the historical snapshot have actually settled yet on Kalshi's side, or none survived the real matching/lead-day checks above - not necessarily an error, but nothing to report yet."} ===
2026-09-07 20:02:52,519 UTC | INFO | === Resolved-market sanity check starting ===
2026-09-07 20:02:52,521 UTC | INFO | Using historical Kalshi snapshot: kalshi_weather_markets_20260906T190840Z.csv
2026-09-07 20:02:52,522 UTC | INFO | Using historical forecast snapshot: nws_forecast_20260906T190917Z.csv
2026-09-07 20:04:05,031 UTC | INFO | === Resolved-market sanity check complete: {'resolved_contracts_checked': 228, 'output_path': 'C:\\Users\\gmsco\\Desktop\\Market_Betting\\data\\weather\\backtest\\resolved_market_check_20260907T200405Z.csv', 'directional_accuracy': 0.8158, 'brier_score': 0.1342, 'brier_score_vs_coin_flip_baseline_0_25': 0.1158} ===
2026-09-08 12:46:45,134 UTC | INFO | === Politics estimation run starting (Session 5.2, underconfidence-correction model) ===
2026-09-08 12:46:45,181 UTC | INFO | Estimation status counts across all (venue, party) cells: {'estimated': 151, 'no_market_price': 1581}
2026-09-08 12:46:45,196 UTC | INFO | === Politics estimation run complete: 433 race rows read, 866 (race, party) rows written (OK) ===
2026-09-08 12:52:35,024 UTC | INFO | === Politics estimation run starting (Session 5.2, underconfidence-correction model) ===
2026-09-08 12:52:35,071 UTC | INFO | Estimation status counts across all (venue, party) cells: {'estimated': 151, 'no_market_price': 1581}
2026-09-08 12:52:35,085 UTC | INFO | === Politics estimation run complete: 433 race rows read, 866 (race, party) rows written (OK) ===
2026-09-08 12:59:15,482 UTC | INFO | === Politics estimation run starting (Session 5.2, underconfidence-correction model) ===
2026-09-08 12:59:15,535 UTC | INFO | Estimation status counts across all (venue, party) cells: {'estimated': 1005, 'no_market_price': 727}
2026-09-08 12:59:15,555 UTC | INFO | === Politics estimation run complete: 433 race rows read, 866 (race, party) rows written (OK) ===
2026-09-09 15:04:13,150 UTC | INFO | === Sportsbook props estimation run starting (season=2025) ===
2026-09-09 15:04:13,172 UTC | INFO | Loaded 947 ingested sportsbook prop rows
2026-09-09 15:04:14,174 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-09 15:04:15,394 UTC | INFO | Model status breakdown: {'no_player_match': 458, 'estimated': 326, 'unsupported_market_first_scorer': 163}
2026-09-09 15:04:15,416 UTC | INFO | Wrote 947 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\sportsbook_props_estimates_20260909T150415Z.csv
2026-09-09 15:04:15,431 UTC | INFO | Wrote 947 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\sportsbook_props_latest.csv
2026-09-09 16:48:16,815 UTC | INFO | === Sportsbook props estimation run starting (season=2025) ===
2026-09-09 16:48:16,842 UTC | INFO | Loaded 813 ingested sportsbook prop rows
2026-09-09 16:48:17,329 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-09 16:48:18,789 UTC | INFO | Model status breakdown: {'estimated': 374, 'no_player_match': 191, 'unsupported_market_first_scorer': 163, 'unsupported_stat_type': 44, 'season_complete_no_remaining_games': 41}
2026-09-09 16:48:18,806 UTC | INFO | Wrote 813 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\sportsbook_props_estimates_20260909T164818Z.csv
2026-09-09 16:48:18,822 UTC | INFO | Wrote 813 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\sportsbook_props_latest.csv
2026-09-09 16:49:28,219 UTC | INFO | === Sportsbook props estimation run starting (season=2025) ===
2026-09-09 16:49:28,234 UTC | INFO | Loaded 813 ingested sportsbook prop rows
2026-09-09 16:49:28,626 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-09 16:49:30,203 UTC | INFO | Model status breakdown: {'estimated': 396, 'no_player_match': 191, 'unsupported_market_first_scorer': 163, 'season_complete_no_remaining_games': 63}
2026-09-09 16:49:30,219 UTC | INFO | Wrote 813 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\sportsbook_props_estimates_20260909T164930Z.csv
2026-09-09 16:49:30,234 UTC | INFO | Wrote 813 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\sportsbook_props_latest.csv
2026-09-09 17:51:29,984 UTC | INFO | === Sportsbook props estimation run starting (season=2025) ===
2026-09-09 17:51:30,024 UTC | INFO | Loaded 813 ingested sportsbook prop rows
2026-09-09 17:51:31,185 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-09 17:51:32,942 UTC | INFO | Model status breakdown: {'estimated': 396, 'no_player_match': 191, 'unsupported_market_first_scorer': 163, 'season_complete_no_remaining_games': 63}
2026-09-09 17:51:32,960 UTC | INFO | Wrote 813 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\sportsbook_props_estimates_20260909T175132Z.csv
2026-09-09 17:51:32,975 UTC | INFO | Wrote 813 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\sportsbook_props_latest.csv
2026-09-09 18:54:55,872 UTC | INFO | === Sportsbook props estimation run starting (season=2025) ===
2026-09-09 18:54:55,904 UTC | INFO | Loaded 815 ingested sportsbook prop rows
2026-09-09 18:54:56,429 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-09 18:54:58,534 UTC | INFO | Model status breakdown: {'estimated': 397, 'no_player_match': 191, 'unsupported_market_first_scorer': 164, 'season_complete_no_remaining_games': 63}
2026-09-09 18:54:58,555 UTC | INFO | Wrote 815 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\sportsbook_props_estimates_20260909T185458Z.csv
2026-09-09 18:54:58,575 UTC | INFO | Wrote 815 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\sportsbook_props_latest.csv
2026-09-09 19:49:34,021 UTC | INFO | === Weather estimation run starting ===
2026-09-09 19:49:34,068 UTC | INFO | === Weather estimation run complete: 576 input rows, 576 estimated, 0 no_forecast_kind, 0 no_forecast_data, 0 target_date_passed, 0 unsupported_lead_day, 0 missing_strike_fields ===
2026-09-09 22:48:12,900 UTC | INFO | === Sportsbook props estimation run starting (season=2025) ===
2026-09-09 22:48:12,935 UTC | INFO | Loaded 824 ingested sportsbook prop rows
2026-09-09 22:48:13,988 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-09 22:48:15,636 UTC | INFO | Model status breakdown: {'estimated': 401, 'no_player_match': 194, 'unsupported_market_first_scorer': 166, 'season_complete_no_remaining_games': 63}
2026-09-09 22:48:15,653 UTC | INFO | Wrote 824 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\sportsbook_props_estimates_20260909T224815Z.csv
2026-09-09 22:48:15,668 UTC | INFO | Wrote 824 rows to C:\Users\gmsco\Desktop\Market_Betting\output\estimation\sportsbook_props_latest.csv
2026-09-09 22:56:37,800 UTC | INFO | === Sportsbook props estimation run starting (season=2025) ===
2026-09-09 22:56:37,815 UTC | INFO | Loaded 824 ingested sportsbook prop rows
2026-09-09 22:56:38,266 UTC | INFO | Loaded 18540 nflverse weekly-stat rows for season 2025
2026-09-09 22:56:38,491 UTC | WARNING | Weekly stats are for season=2025, but the current NFL season is 2026 -- every season-TOTAL projection this run would compare a current-season futures line against a stale, already-finished season's accrued stats. Flagging those rows as 'stale_season_stats' instead of computing a false edge.
