race_id,tier,state,chamber,district,party,candidate_name,electindex_prob,electindex_model_status,hours_to_resolution,kalshi_raw_price_dem,kalshi_raw_price_rep,kalshi_corrected_prob_dem,kalshi_corrected_prob_rep,kalshi_slope_used_dem,kalshi_slope_used_rep,kalshi_edge_vs_raw_dem,kalshi_edge_vs_raw_rep,kalshi_edge_vs_electindex_dem,kalshi_edge_vs_electindex_rep,kalshi_model_status_dem,kalshi_model_status_rep,polymarket_raw_price_dem,polymarket_raw_price_rep,polymarket_corrected_prob_dem,polymarket_corrected_prob_rep,polymarket_slope_used_dem,polymarket_slope_used_rep,polymarket_edge_vs_raw_dem,polymarket_edge_vs_raw_rep,polymarket_edge_vs_electindex_dem,polymarket_edge_vs_electindex_rep,polymarket_model_status_dem,polymarket_model_status_rep
US-HOUSE-AZ-01,Elections - US House District,AZ,,1,REP,Jay Feely,0.243,estimated,990.2,,0.285,,0.201,,1.5007,,-0.084,,-0.042,,estimated,,0.275,,0.1893,,1.5007,,-0.0857,,-0.0537,,estimated
US-HOUSE-AZ-02,Elections - US House District,AZ,,2,DEM,Jonathan Nez,0.583,estimated,990.2,0.315,,0.2376,,1.5007,,-0.0774,,-0.3454,,estimated,,0.285,,0.201,,1.5007,,-0.084,,-0.382,,estimated,
US-HOUSE-AZ-02,Elections - US House District,AZ,,2,REP,Eli Crane,0.41700000000000004,estimated,990.2,,0.685,,0.7624,,1.5007,,0.0774,,0.3454,,estimated,,0.675,,0.7497,,1.5007,,0.0747,,0.3327,,estimated
US-HOUSE-AZ-03,Elections - US House District,AZ,,3,DEM,Will the Democratic Party win the AZ-03 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.9815,,0.9974,,1.5007,,0.0159,,-0.0026,,estimated,
US-HOUSE-AZ-03,Elections - US House District,AZ,,3,REP,Will the Republican Party win the AZ-03 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.0045,,0.0003,,1.5007,,-0.0042,,0.0003,,estimated
US-HOUSE-AZ-04,Elections - US House District,AZ,,4,DEM,Will the Democratic Party win the AZ-04 House seat?,0.9840000000000001,estimated,990.2,,,,,,,,,,,no_market_price,,0.945,,0.9862,,1.5007,,0.0412,,0.0022,,estimated,
US-HOUSE-AZ-04,Elections - US House District,AZ,,4,REP,Will the Republican Party win the AZ-04 House seat?,0.016,estimated,990.2,,,,,,,,,,,,no_market_price,,0.055,,0.0138,,1.5007,,-0.0412,,-0.0022,,estimated
US-HOUSE-AZ-05,Elections - US House District,AZ,,5,DEM,Will the Democratic Party win the AZ-05 House seat?,0.11699999999999999,estimated,990.2,,,,,,,,,,,no_market_price,,0.085,,0.0275,,1.5007,,-0.0575,,-0.0895,,estimated,
US-HOUSE-AZ-05,Elections - US House District,AZ,,5,REP,Will the Republican Party win the AZ-05 House seat?,0.883,estimated,990.2,,,,,,,,,,,,no_market_price,,0.915,,0.9725,,1.5007,,0.0575,,0.0895,,estimated
US-HOUSE-AZ-06,Elections - US House District,AZ,,6,DEM,JoAnna Mendoza,0.75,estimated,990.2,0.82,,0.9068,,1.5007,,0.0868,,0.1568,,estimated,,0.825,,0.9111,,1.5007,,0.0861,,0.1611,,estimated,
US-HOUSE-AZ-06,Elections - US House District,AZ,,6,REP,Juan Ciscomani,0.25,estimated,990.2,,0.185,,0.0975,,1.5007,,-0.0875,,-0.1525,,estimated,,0.175,,0.0889,,1.5007,,-0.0861,,-0.1611,,estimated
US-HOUSE-AZ-07,Elections - US House District,AZ,,7,DEM,Will the Democratic Party win the AZ-07 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.955,,0.9899,,1.5007,,0.0349,,-0.0101,,estimated,
US-HOUSE-AZ-07,Elections - US House District,AZ,,7,REP,Will the Republican Party win the AZ-07 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.045,,0.0101,,1.5007,,-0.0349,,0.0101,,estimated
US-HOUSE-AZ-08,Elections - US House District,AZ,,8,DEM,Will the Democratic Party win the AZ-08 House seat?,0.19,estimated,990.2,,,,,,,,,,,no_market_price,,0.16,,0.0767,,1.5007,,-0.0833,,-0.1133,,estimated,
US-HOUSE-AZ-08,Elections - US House District,AZ,,8,REP,Will the Republican Party win the AZ-08 House seat?,0.81,estimated,990.2,,,,,,,,,,,,no_market_price,,0.825,,0.9111,,1.5007,,0.0861,,0.1011,,estimated
US-HOUSE-AZ-09,Elections - US House District,AZ,,9,DEM,Will the Democratic Party win the AZ-09 House seat?,0.015,estimated,990.2,,,,,,,,,,,no_market_price,,0.036,,0.0071,,1.5007,,-0.0289,,-0.0079,,estimated,
US-HOUSE-AZ-09,Elections - US House District,AZ,,9,REP,Will the Republican Party win the AZ-09 House seat?,0.985,estimated,990.2,,,,,,,,,,,,no_market_price,,0.945,,0.9862,,1.5007,,0.0412,,0.0012,,estimated
US-HOUSE-CA-01,Elections - US House District,CA,,1,DEM,Will the Democratic Party win the CA-01 House seat?,0.981,estimated,990.2,,,,,,,,,,,no_market_price,,0.9685,,0.9942,,1.5007,,0.0257,,0.0132,,estimated,
US-HOUSE-CA-01,Elections - US House District,CA,,1,REP,Will the Republican Party win the CA-01 House seat?,0.019,estimated,990.2,,,,,,,,,,,,no_market_price,,0.021,,0.0031,,1.5007,,-0.0179,,-0.0159,,estimated
US-HOUSE-CA-02,Elections - US House District,CA,,2,DEM,Will the Democratic Party win the CA-02 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.935,,0.982,,1.5007,,0.047,,-0.018,,estimated,
US-HOUSE-CA-02,Elections - US House District,CA,,2,REP,Will the Republican Party win the CA-02 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.065,,0.018,,1.5007,,-0.047,,0.018,,estimated
US-HOUSE-CA-03,Elections - US House District,CA,,3,DEM,Ami Bera,0.988,estimated,990.2,0.953,,0.9892,,1.5007,,0.0362,,0.0012,,estimated,,0.945,,0.9862,,1.5007,,0.0412,,-0.0018,,estimated,
US-HOUSE-CA-03,Elections - US House District,CA,,3,REP,Robb Tucker,0.012,estimated,990.2,,0.0575,,0.0148,,1.5007,,-0.0427,,0.0028,,estimated,,0.032,,0.006,,1.5007,,-0.026,,-0.006,,estimated
US-HOUSE-CA-04,Elections - US House District,CA,,4,DEM,Will the Democratic Party win the CA-04 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.957,,0.9906,,1.5007,,0.0336,,-0.0094,,estimated,
US-HOUSE-CA-04,Elections - US House District,CA,,4,REP,Will the Republican Party win the CA-04 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.0345,,0.0067,,1.5007,,-0.0278,,0.0067,,estimated
US-HOUSE-CA-05,Elections - US House District,CA,,5,DEM,Will the Democratic Party win the CA-05 House seat?,0.043,estimated,990.2,,,,,,,,,,,no_market_price,,0.044,,0.0098,,1.5007,,-0.0342,,-0.0332,,estimated,
US-HOUSE-CA-05,Elections - US House District,CA,,5,REP,Will the Republican Party win the CA-05 House seat?,0.9570000000000001,estimated,990.2,,,,,,,,,,,,no_market_price,,0.95,,0.9881,,1.5007,,0.0381,,0.0311,,estimated
US-HOUSE-CA-06,Elections - US House District,CA,,6,DEM,Will the Democratic Party win the CA-06 House seat?,0.9229999999999999,estimated,990.2,,,,,,,,,,,no_market_price,,0.949,,0.9877,,1.5007,,0.0387,,0.0647,,estimated,
US-HOUSE-CA-06,Elections - US House District,CA,,6,REP,Will the Republican Party win the CA-06 House seat?,0.077,estimated,990.2,,,,,,,,,,,,no_market_price,,0.0335,,0.0064,,1.5007,,-0.0271,,-0.0706,,estimated
US-HOUSE-CA-07,Elections - US House District,CA,,7,DEM,Will the Democratic Party win the CA-07 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.9675,,0.9939,,1.5007,,0.0264,,-0.0061,,estimated,
US-HOUSE-CA-07,Elections - US House District,CA,,7,REP,Will the Republican Party win the CA-07 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.014,,0.0017,,1.5007,,-0.0123,,0.0017,,estimated
US-HOUSE-CA-08,Elections - US House District,CA,,8,DEM,Will the Democratic Party win the CA-08 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.958,,0.9909,,1.5007,,0.0329,,-0.0091,,estimated,
US-HOUSE-CA-08,Elections - US House District,CA,,8,REP,Will the Republican Party win the CA-08 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.045,,0.0101,,1.5007,,-0.0349,,0.0101,,estimated
US-HOUSE-CA-09,Elections - US House District,CA,,9,DEM,Josh Harder,0.9990000000000001,estimated,990.2,0.9555,,0.9901,,1.5007,,0.0346,,-0.0089,,estimated,,0.94,,0.9842,,1.5007,,0.0442,,-0.0148,,estimated,
US-HOUSE-CA-09,Elections - US House District,CA,,9,REP,John McBride,0.001,estimated,990.2,,0.0435,,0.0096,,1.5007,,-0.0339,,0.0086,,estimated,,0.055,,0.0138,,1.5007,,-0.0412,,0.0128,,estimated
US-HOUSE-CA-10,Elections - US House District,CA,,10,DEM,Will the Democratic Party win the CA-10 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.9695,,0.9945,,1.5007,,0.025,,-0.0055,,estimated,
US-HOUSE-CA-10,Elections - US House District,CA,,10,REP,Will the Republican Party win the CA-10 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.033,,0.0062,,1.5007,,-0.0268,,0.0062,,estimated
US-HOUSE-CA-11,Elections - US House District,CA,,11,DEM,Will the Democratic Party win the CA-11 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.984,,0.9979,,1.5007,,0.0139,,-0.0021,,estimated,
US-HOUSE-CA-11,Elections - US House District,CA,,11,REP,Will the Republican Party win the CA-11 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.0055,,0.0004,,1.5007,,-0.0051,,0.0004,,estimated
US-HOUSE-CA-12,Elections - US House District,CA,,12,DEM,Will the Democratic Party win the CA-12 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.9785,,0.9968,,1.5007,,0.0183,,-0.0032,,estimated,
US-HOUSE-CA-12,Elections - US House District,CA,,12,REP,Will the Republican Party win the CA-12 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.0035,,0.0002,,1.5007,,-0.0033,,0.0002,,estimated
US-HOUSE-CA-13,Elections - US House District,CA,,13,DEM,Adam Gray,0.9890000000000001,estimated,990.2,0.9295,,0.9796,,1.5007,,0.0501,,-0.0094,,estimated,,0.94,,0.9842,,1.5007,,0.0442,,-0.0048,,estimated,
US-HOUSE-CA-13,Elections - US House District,CA,,13,REP,Kevin Lincoln,0.011000000000000001,estimated,990.2,,0.0685,,0.0195,,1.5007,,-0.049,,0.0085,,estimated,,0.065,,0.018,,1.5007,,-0.047,,0.007,,estimated
US-HOUSE-CA-14,Elections - US House District,CA,,14,DEM,Will the Democratic Party win the CA-14 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.974,,0.9957,,1.5007,,0.0217,,-0.0043,,estimated,
US-HOUSE-CA-14,Elections - US House District,CA,,14,REP,Will the Republican Party win the CA-14 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.0045,,0.0003,,1.5007,,-0.0042,,0.0003,,estimated
US-HOUSE-CA-15,Elections - US House District,CA,,15,DEM,Will the Democratic Party win the CA-15 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.955,,0.9899,,1.5007,,0.0349,,-0.0101,,estimated,
US-HOUSE-CA-15,Elections - US House District,CA,,15,REP,Will the Republican Party win the CA-15 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.004,,0.0003,,1.5007,,-0.0037,,0.0003,,estimated
US-HOUSE-CA-16,Elections - US House District,CA,,16,DEM,Will the Democratic Party win the CA-16 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.9785,,0.9968,,1.5007,,0.0183,,-0.0032,,estimated,
US-HOUSE-CA-16,Elections - US House District,CA,,16,REP,Will the Republican Party win the CA-16 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.0205,,0.003,,1.5007,,-0.0175,,0.003,,estimated
US-HOUSE-CA-17,Elections - US House District,CA,,17,DEM,Will the Democratic Party win the CA-17 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.9695,,0.9945,,1.5007,,0.025,,-0.0055,,estimated,
US-HOUSE-CA-17,Elections - US House District,CA,,17,REP,Will the Republican Party win the CA-17 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.027,,0.0046,,1.5007,,-0.0224,,0.0046,,estimated
US-HOUSE-CA-18,Elections - US House District,CA,,18,DEM,Will the Democratic Party win the CA-18 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.9735,,0.9955,,1.5007,,0.022,,-0.0045,,estimated,
US-HOUSE-CA-18,Elections - US House District,CA,,18,REP,Will the Republican Party win the CA-18 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.023,,0.0036,,1.5007,,-0.0194,,0.0036,,estimated
US-HOUSE-CA-19,Elections - US House District,CA,,19,DEM,Will the Democratic Party win the CA-19 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.9835,,0.9978,,1.5007,,0.0143,,-0.0022,,estimated,
US-HOUSE-CA-19,Elections - US House District,CA,,19,REP,Will the Republican Party win the CA-19 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.0045,,0.0003,,1.5007,,-0.0042,,0.0003,,estimated
US-HOUSE-CA-20,Elections - US House District,CA,,20,DEM,Will the Democratic Party win the CA-20 House seat?,0.003,estimated,990.2,,,,,,,,,,,no_market_price,,0.0065,,0.0005,,1.5007,,-0.006,,-0.0025,,estimated,
US-HOUSE-CA-20,Elections - US House District,CA,,20,REP,Will the Republican Party win the CA-20 House seat?,0.997,estimated,990.2,,,,,,,,,,,,no_market_price,,0.945,,0.9862,,1.5007,,0.0412,,-0.0108,,estimated
US-HOUSE-CA-21,Elections - US House District,CA,,21,DEM,Jim Costa,0.987,estimated,990.2,0.939,,0.9837,,1.5007,,0.0447,,-0.0033,,estimated,,0.925,,0.9775,,1.5007,,0.0525,,-0.0095,,estimated,
US-HOUSE-CA-21,Elections - US House District,CA,,21,REP,Kyle Kirkland,0.013000000000000001,estimated,990.2,,0.064,,0.0175,,1.5007,,-0.0465,,0.0045,,estimated,,0.07,,0.0202,,1.5007,,-0.0498,,0.0072,,estimated
US-HOUSE-CA-22,Elections - US House District,CA,,22,DEM,Randy Villegas,0.7909999999999999,estimated,990.2,0.8975,,0.9629,,1.5007,,0.0654,,0.1719,,estimated,,0.875,,0.9488,,1.5007,,0.0738,,0.1578,,estimated,
US-HOUSE-CA-22,Elections - US House District,CA,,22,REP,David Valadao,0.209,estimated,990.2,,0.0925,,0.0315,,1.5007,,-0.061,,-0.1775,,estimated,,0.135,,0.058,,1.5007,,-0.077,,-0.151,,estimated
US-HOUSE-CA-23,Elections - US House District,CA,,23,DEM,Will the Democratic Party win the CA-23 House seat?,0.061,estimated,990.2,,,,,,,,,,,no_market_price,,0.0605,,0.016,,1.5007,,-0.0445,,-0.045,,estimated,
US-HOUSE-CA-23,Elections - US House District,CA,,23,REP,Will the Republican Party win the CA-23 House seat?,0.9390000000000001,estimated,990.2,,,,,,,,,,,,no_market_price,,0.9315,,0.9805,,1.5007,,0.049,,0.0415,,estimated
US-HOUSE-CA-24,Elections - US House District,CA,,24,DEM,Will the Democratic Party win the CA-24 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.975,,0.9959,,1.5007,,0.0209,,-0.0041,,estimated,
US-HOUSE-CA-24,Elections - US House District,CA,,24,REP,Will the Republican Party win the CA-24 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.0115,,0.0012,,1.5007,,-0.0103,,0.0012,,estimated
US-HOUSE-CA-25,Elections - US House District,CA,,25,DEM,Will the Democratic Party win the CA-25 House seat?,0.983,estimated,990.2,,,,,,,,,,,no_market_price,,0.95,,0.9881,,1.5007,,0.0381,,0.0051,,estimated,
US-HOUSE-CA-25,Elections - US House District,CA,,25,REP,Will the Republican Party win the CA-25 House seat?,0.017,estimated,990.2,,,,,,,,,,,,no_market_price,,0.055,,0.0138,,1.5007,,-0.0412,,-0.0032,,estimated
US-HOUSE-CA-26,Elections - US House District,CA,,26,DEM,Will the Democratic Party win the CA-26 House seat?,0.997,estimated,990.2,,,,,,,,,,,no_market_price,,0.945,,0.9862,,1.5007,,0.0412,,-0.0108,,estimated,
US-HOUSE-CA-26,Elections - US House District,CA,,26,REP,Will the Republican Party win the CA-26 House seat?,0.003,estimated,990.2,,,,,,,,,,,,no_market_price,,0.055,,0.0138,,1.5007,,-0.0412,,0.0108,,estimated
US-HOUSE-CA-27,Elections - US House District,CA,,27,DEM,George Whitesides,0.998,estimated,990.2,0.927,,0.9784,,1.5007,,0.0514,,-0.0196,,estimated,,0.945,,0.9862,,1.5007,,0.0412,,-0.0118,,estimated,
US-HOUSE-CA-27,Elections - US House District,CA,,27,REP,Jason Gibbs,0.002,estimated,990.2,,0.0725,,0.0213,,1.5007,,-0.0512,,0.0193,,estimated,,0.049,,0.0115,,1.5007,,-0.0375,,0.0095,,estimated
US-HOUSE-CA-28,Elections - US House District,CA,,28,DEM,Will the Democratic Party win the CA-28 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.9775,,0.9965,,1.5007,,0.019,,-0.0035,,estimated,
US-HOUSE-CA-28,Elections - US House District,CA,,28,REP,Will the Republican Party win the CA-28 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.0135,,0.0016,,1.5007,,-0.0119,,0.0016,,estimated
US-HOUSE-CA-29,Elections - US House District,CA,,29,DEM,Will the Democratic Party win the CA-29 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.9665,,0.9936,,1.5007,,0.0271,,-0.0064,,estimated,
US-HOUSE-CA-29,Elections - US House District,CA,,29,REP,Will the Republican Party win the CA-29 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.0355,,0.007,,1.5007,,-0.0285,,0.007,,estimated
US-HOUSE-CA-30,Elections - US House District,CA,,30,DEM,Will the Democratic Party win the CA-30 House seat?,1.0,estimated,990.2,,,,,,,,,,,no_market_price,,0.955,,0.9899,,1.5007,,0.0349,,-0.0101,,estimated,
US-HOUSE-CA-30,Elections - US House District,CA,,30,REP,Will the Republican Party win the CA-30 House seat?,0.0,estimated,990.2,,,,,,,,,,,,no_market_price,,0.04,,0.0084,,1.5007,,-0.0316,,0.0084,,estimated
US-HOUSE-CA-31,Elections - US House District,CA,,31,DEM,Will the Democratic Party win the CA-31 House seat?,0.961,estimated,990.2,,,,,,,,,,,no_market_price,,0.945,,0.9862,,1.5007,,0.0412,,0.0252,,estimated,
