flag_id,track,flagged_side,first_flagged_at,first_flagged_model_prob,first_flagged_market_price,first_flagged_edge,consensus_available,consensus_label,consensus_price,consensus_edge,last_seen_at,last_seen_market_price,status,closing_market_price,closing_pulled_at,price_moved,clv_edge_at_close,venue,race_id,party,tier,state,chamber,district,candidate_name,hours_to_resolution,electindex_prob,edge_vs_electindex
polymarket|US-HOUSE-CA-47|DEM,politics,dem,2026-09-09T12:06:41Z,0.9862,0.945,0.0412,True,kalshi,0.9415,0.0447,2026-09-26T17:24:35Z,0.945,open,,,,,polymarket,US-HOUSE-CA-47,DEM,Elections - US House District,CA,,47,Dave Min,1307.9,0.99,-0.0038
polymarket|US-HOUSE-CA-48|DEM,politics,dem,2026-09-09T12:06:41Z,0.9553,0.885,0.0703,False,,,,2026-09-26T17:24:35Z,0.885,open,,,,,polymarket,US-HOUSE-CA-48,DEM,Elections - US House District,CA,,48,Will the Democratic Party win the CA-48 House seat?,1307.9,0.833,0.1223
kalshi|US-HOUSE-CA-49|DEM,politics,dem,2026-09-09T12:06:41Z,0.9886,0.9515,0.0371,True,polymarket,0.945,0.0436,2026-09-26T17:24:35Z,0.972,open,,,,,kalshi,US-HOUSE-CA-49,DEM,Elections - US House District,CA,,49,Mike Levin,1307.9,0.986,0.0026
polymarket|US-HOUSE-CA-49|DEM,politics,dem,2026-09-09T12:06:41Z,0.9862,0.945,0.0412,True,kalshi,0.9515,0.0347,2026-09-26T17:24:35Z,0.945,open,,,,,polymarket,US-HOUSE-CA-49,DEM,Elections - US House District,CA,,49,Mike Levin,1307.9,0.986,0.0002
polymarket|US-HOUSE-CA-50|DEM,politics,dem,2026-09-09T12:06:41Z,0.9919,0.961,0.0309,False,,,,2026-09-26T17:24:35Z,0.961,open,,,,,polymarket,US-HOUSE-CA-50,DEM,Elections - US House District,CA,,50,Will the Democratic Party win the CA-50 House seat?,1307.9,0.996,-0.0041
polymarket|US-HOUSE-CA-51|DEM,politics,dem,2026-09-09T12:06:41Z,0.9881,0.95,0.0381,False,,,,2026-09-26T17:24:35Z,0.95,open,,,,,polymarket,US-HOUSE-CA-51,DEM,Elections - US House District,CA,,51,Will the Democratic Party win the CA-51 House seat?,1307.9,0.997,-0.0089
polymarket|US-HOUSE-CA-52|DEM,politics,dem,2026-09-09T12:06:41Z,0.9885,0.951,0.0375,False,,,,2026-09-26T17:24:35Z,0.951,open,,,,,polymarket,US-HOUSE-CA-52,DEM,Elections - US House District,CA,,52,Will the Democratic Party win the CA-52 House seat?,1307.9,1.0,-0.0115
polymarket|US-HOUSE-CO-02|DEM,politics,dem,2026-09-09T12:06:41Z,0.9881,0.95,0.0381,False,,,,2026-09-26T17:24:35Z,0.95,open,,,,,polymarket,US-HOUSE-CO-02,DEM,Elections - US House District,CO,,2,Will the Democratic Party win the CO-02 House seat?,1307.9,1.0,-0.0119
kalshi|US-HOUSE-CO-03|REP,politics,rep,2026-09-09T12:06:41Z,0.7169,0.65,0.0669,True,polymarket,0.645,0.0719,2026-09-26T17:24:35Z,0.63,open,,,,,kalshi,US-HOUSE-CO-03,REP,Elections - US House District,CO,,3,Jeff Hurd,1307.9,0.581,0.1359
polymarket|US-HOUSE-CO-03|REP,politics,rep,2026-09-09T12:06:41Z,0.7102,0.645,0.0652,True,kalshi,0.65,0.0602,2026-09-26T17:24:35Z,0.645,open,,,,,polymarket,US-HOUSE-CO-03,REP,Elections - US House District,CO,,3,Jeff Hurd,1307.9,0.581,0.1292
polymarket|US-HOUSE-CO-04|REP,politics,rep,2026-09-09T12:06:41Z,0.6897,0.63,0.0597,False,,,,2026-09-26T17:24:35Z,0.63,open,,,,,polymarket,US-HOUSE-CO-04,REP,Elections - US House District,CO,,4,Will the Republican Party win the CO-04 House seat?,1307.9,0.706,-0.0163
polymarket|US-HOUSE-CO-05|REP,politics,rep,2026-09-09T12:06:41Z,0.7749,0.695,0.0799,False,,,,2026-09-26T17:24:35Z,0.695,open,,,,,polymarket,US-HOUSE-CO-05,REP,Elections - US House District,CO,,5,Will the Republican Party win the CO-05 House seat?,1307.9,0.7509999999999999,0.0239
polymarket|US-HOUSE-CO-06|DEM,politics,dem,2026-09-09T12:06:41Z,0.9862,0.945,0.0412,False,,,,2026-09-26T17:24:35Z,0.945,open,,,,,polymarket,US-HOUSE-CO-06,DEM,Elections - US House District,CO,,6,Will the Democratic Party win the CO-06 House seat?,1307.9,0.999,-0.0128
polymarket|US-HOUSE-CO-07|DEM,politics,dem,2026-09-09T12:06:41Z,0.982,0.935,0.047,False,,,,2026-09-26T17:24:35Z,0.935,open,,,,,polymarket,US-HOUSE-CO-07,DEM,Elections - US House District,CO,,7,Will the Democratic Party win the CO-07 House seat?,1307.9,0.998,-0.016
kalshi|US-HOUSE-CO-08|DEM,politics,dem,2026-09-09T12:06:41Z,0.8747,0.785,0.0897,True,polymarket,0.78,0.0947,2026-09-26T17:24:35Z,0.82,open,,,,,kalshi,US-HOUSE-CO-08,DEM,Elections - US House District,CO,,8,Manny Rutinel,1307.9,0.7809999999999999,0.0937
polymarket|US-HOUSE-CO-08|DEM,politics,dem,2026-09-09T12:06:41Z,0.8698,0.78,0.0898,True,kalshi,0.785,0.0848,2026-09-26T17:24:35Z,0.78,open,,,,,polymarket,US-HOUSE-CO-08,DEM,Elections - US House District,CO,,8,Manny Rutinel,1307.9,0.7809999999999999,0.0888
polymarket|US-HOUSE-CT-01|DEM,politics,dem,2026-09-09T12:06:41Z,0.9914,0.9595,0.0319,False,,,,2026-09-26T17:24:35Z,0.9595,open,,,,,polymarket,US-HOUSE-CT-01,DEM,Elections - US House District,CT,,1,Will the Democratic Party win the CT-01 House seat?,1307.9,0.999,-0.0076
polymarket|US-HOUSE-CT-02|DEM,politics,dem,2026-09-09T12:06:41Z,0.9862,0.945,0.0412,False,,,,2026-09-26T17:24:35Z,0.945,open,,,,,polymarket,US-HOUSE-CT-02,DEM,Elections - US House District,CT,,2,Will the Democratic Party win the CT-02 House seat?,1307.9,0.987,-0.0008
polymarket|US-HOUSE-CT-03|DEM,politics,dem,2026-09-09T12:06:41Z,0.9881,0.95,0.0381,False,,,,2026-09-26T17:24:35Z,0.95,open,,,,,polymarket,US-HOUSE-CT-03,DEM,Elections - US House District,CT,,3,Will the Democratic Party win the CT-03 House seat?,1307.9,0.998,-0.0099
