resolved_stat_key,n_total,z_lo,z_hi,calibrated_prob,ready_to_apply,fit_date
singles,711,-0.06514432196854614,0.09179079401656054,0.5051020408163265,False,2026-09-18
singles,711,0.09252476607798599,0.12436656866339035,0.5121951219512195,False,2026-09-18
singles,711,0.12482965397066437,0.14696204991196282,0.5625,False,2026-09-18
singles,711,0.14715567740495317,0.47013580342172645,0.5687499999999999,False,2026-09-18
singles,711,0.47307385187014006,0.5448401861649472,0.7,False,2026-09-18
singles,711,0.5520803290128242,0.8176736258610617,0.8172043010752689,False,2026-09-18
singles,711,0.8292763334757183,0.9330407409288455,0.9090909090909091,False,2026-09-18
singles,711,0.9344326281279791,0.9965591653308365,0.9333333333333333,False,2026-09-18
singles,711,0.9990593245893251,1.05477653912385,0.9411764705882353,False,2026-09-18
singles,711,1.0550328078388702,1.0550328078388702,1.0,False,2026-09-18
singles,711,1.057771696097916,1.057771696097916,1.0,False,2026-09-18
singles,711,1.0617881911748555,1.0617881911748555,1.0,False,2026-09-18
singles,711,1.065326143259881,1.065326143259881,1.0,False,2026-09-18
singles,711,1.0782807108189445,1.0782807108189445,1.0,False,2026-09-18
singles,711,1.0879851849458646,1.0879851849458646,1.0,False,2026-09-18
singles,711,1.0880797541758511,1.0880797541758511,1.0,False,2026-09-18
singles,711,1.089823551446898,1.089823551446898,1.0,False,2026-09-18
singles,711,1.0899797763850074,1.0899797763850074,1.0,False,2026-09-18
singles,711,1.097702629835112,1.097702629835112,1.0,False,2026-09-18
singles,711,1.0978036073211115,1.0978036073211115,1.0,False,2026-09-18
singles,711,1.1244457565189805,1.1244457565189805,1.0,False,2026-09-18
singles,711,1.1569591826118995,1.1569591826118995,1.0,False,2026-09-18
singles,711,1.2338314369844738,1.2338314369844738,1.0,False,2026-09-18
singles,711,1.2436749029147904,1.2436749029147904,1.0,False,2026-09-18
singles,711,1.2559520830691326,1.2559520830691326,1.0,False,2026-09-18
singles,711,1.297893443639623,1.297893443639623,1.0,False,2026-09-18
singles,711,1.7426176632579882,1.7426176632579882,1.0,False,2026-09-18
baseOnBalls,700,-0.6419355456891935,-0.6419355456891935,0.0,True,2026-09-18
baseOnBalls,700,-0.4827280718309339,-0.2807675167277921,0.15384615384615385,True,2026-09-18
baseOnBalls,700,-0.2804384166665841,-0.2604304095439147,0.25,True,2026-09-18
baseOnBalls,700,-0.2542999133875128,-0.14643331410479732,0.28846153846153844,True,2026-09-18
baseOnBalls,700,-0.14459141154657118,-0.06728931594989263,0.32894736842105265,True,2026-09-18
baseOnBalls,700,-0.06652765764738433,0.0010154263873118907,0.4024390243902439,True,2026-09-18
baseOnBalls,700,0.002520805544918403,0.01798049171338789,0.42857142857142855,True,2026-09-18
baseOnBalls,700,0.018939469853648916,0.03164962920709513,0.4375,True,2026-09-18
baseOnBalls,700,0.033564850833499804,0.033828622166765854,0.5,True,2026-09-18
baseOnBalls,700,0.03493715982767753,0.08050359776825644,0.6714285714285714,True,2026-09-18
baseOnBalls,700,0.08059366859379224,0.22135442067519762,0.7339449541284404,True,2026-09-18
baseOnBalls,700,0.22198379706242122,0.26038351070019417,0.7727272727272727,True,2026-09-18
baseOnBalls,700,0.26313178302370943,0.3681708356307354,0.8135593220338984,True,2026-09-18
baseOnBalls,700,0.3681737582955975,0.3935527106805239,0.8333333333333334,True,2026-09-18
baseOnBalls,700,0.39891835101298057,0.48438368245842867,0.8461538461538461,True,2026-09-18
baseOnBalls,700,0.4940777878218796,0.6088112119177822,0.8888888888888888,True,2026-09-18
baseOnBalls,700,0.6226091091812123,0.6226091091812123,1.0,True,2026-09-18
baseOnBalls,700,0.622887449892005,0.622887449892005,1.0,True,2026-09-18
baseOnBalls,700,0.6313834372267593,0.6313834372267593,1.0,True,2026-09-18
baseOnBalls,700,0.7034016661636997,0.7034016661636997,1.0,True,2026-09-18
baseOnBalls,700,0.7638302794366609,0.7638302794366609,1.0,True,2026-09-18
baseOnBalls,700,0.8424770858546253,0.8424770858546253,1.0,True,2026-09-18
doubles,474,-0.1960089428757783,-0.18365286642801948,0.5,True,2026-09-18
doubles,474,0.14718962329789065,0.16249561452423222,0.5,True,2026-09-18
doubles,474,0.16961640646331944,0.21191049108165316,0.6428571428571429,True,2026-09-18
doubles,474,0.21321191886090674,0.22372228759923019,0.8461538461538461,True,2026-09-18
doubles,474,0.22429365493007936,0.2679151202610228,0.863013698630137,True,2026-09-18
doubles,474,0.2683287881372962,0.2945934669987764,0.8653846153846154,True,2026-09-18
doubles,474,0.29555416651419364,0.30301701321150176,0.875,True,2026-09-18
doubles,474,0.30355281915399246,0.3552169732574839,0.8773584905660378,True,2026-09-18
doubles,474,0.3557856531406287,0.383596647559898,0.8823529411764706,True,2026-09-18
doubles,474,0.387580167298438,0.5089393804955762,0.9019607843137255,True,2026-09-18
doubles,474,0.5119423226278741,0.8276194471109193,0.9090909090909091,True,2026-09-18
doubles,474,0.8405621099227574,0.8405621099227574,1.0,True,2026-09-18
doubles,474,0.8629198103153612,0.8629198103153612,1.0,True,2026-09-18
doubles,474,1.1448865529091563,1.1448865529091563,1.0,True,2026-09-18
doubles,474,1.1683896978211123,1.1683896978211123,1.0,True,2026-09-18
doubles,474,1.4564936335373204,1.4564936335373204,1.0,True,2026-09-18
homeRuns,450,0.12709377965074964,0.13873588453861885,0.5,True,2026-09-18
homeRuns,450,0.15040617299382575,0.15514667818206362,0.5,True,2026-09-18
homeRuns,450,0.16075639528571628,0.18460813895217143,0.5,True,2026-09-18
homeRuns,450,0.18614620991866104,0.23285430527175777,0.8095238095238095,True,2026-09-18
homeRuns,450,0.23500160776893608,0.3760784849000629,0.841726618705036,True,2026-09-18
homeRuns,450,0.3789494037919212,0.48370215969043784,0.8811881188118812,True,2026-09-18
homeRuns,450,0.485899507853901,0.5337372186768334,0.926829268292683,True,2026-09-18
homeRuns,450,0.5343793565116357,0.9546135734126437,0.940677966101695,True,2026-09-18
homeRuns,450,0.955377535225125,0.955377535225125,1.0,True,2026-09-18
homeRuns,450,0.9602555571764242,0.9602555571764242,1.0,True,2026-09-18
homeRuns,450,0.9633996985794511,0.9633996985794511,1.0,True,2026-09-18
homeRuns,450,0.9719217033998575,0.9719217033998575,1.0,True,2026-09-18
homeRuns,450,0.9811569220328238,0.9811569220328238,1.0,True,2026-09-18
