platform,source_event_id,source_market_id,source_selection_id,player_name,team,sport,stat_type,prop_category,line,over_american_odds,under_american_odds,game_id,game_start_time,status,pulled_at
draftkings,34118260,357446788,0QA357446788#2284845373_13L88808Q11711771981Q20,Kenneth Walker III,,NFL,First TD Scorer,player_touchdown,,320,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845518_13L88808Q1-1002379125Q20,Jonathan Taylor,,NFL,First TD Scorer,player_touchdown,,450,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845384_13L88808Q11718127580Q20,Rashee Rice,,NFL,First TD Scorer,player_touchdown,,900,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845407_13L88808Q1-1767077256Q20,Travis Kelce,,NFL,First TD Scorer,player_touchdown,,1000,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845403_13L88808Q1804434497Q20,Xavier Worthy,,NFL,First TD Scorer,player_touchdown,,1200,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845523_13L88808Q1-712226102Q20,Tyler Warren,,NFL,First TD Scorer,player_touchdown,,1500,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845416_13L88808Q11899509172Q20,Patrick Mahomes,,NFL,First TD Scorer,player_touchdown,,1900,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845533_13L88808Q1-654674812Q20,Josh Downs,,NFL,First TD Scorer,player_touchdown,,1900,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845544_13L88808Q1954534872Q20,Alec Pierce,,NFL,First TD Scorer,player_touchdown,,1900,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845527_13L88808Q1166100500Q20,Keenan Allen,,NFL,First TD Scorer,player_touchdown,,2200,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845435_13L88808Q11294434944Q20,Emmett Johnson,,NFL,First TD Scorer,player_touchdown,,2500,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845539_13L88808Q1-728613763Q20,Daniel Jones,,NFL,First TD Scorer,player_touchdown,,2500,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845601_13L88808Q11680705598Q20,,KC Chiefs D/ST,NFL,First TD Scorer,player_touchdown,,2500,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845609_14L88808Q1-461256075Q20,,IND Colts D/ST,NFL,First TD Scorer,player_touchdown,,2800,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845426_13L88808Q1255265400Q20,Tyquan Thornton,,NFL,First TD Scorer,player_touchdown,,3000,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845447_13L88808Q1-1095051485Q20,Noah Gray,,NFL,First TD Scorer,player_touchdown,,3000,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845553_13L88808Q11132118027Q20,Mo Alie-Cox,,NFL,First TD Scorer,player_touchdown,,4500,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845483_13L88808Q1-1629863216Q20,Jared Wiley,,NFL,First TD Scorer,player_touchdown,,6000,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845491_13L88808Q11281597095Q20,Jake Briningstool,,NFL,First TD Scorer,player_touchdown,,6000,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845549_13L88808Q1-532464011Q20,Seth McGowan,,NFL,First TD Scorer,player_touchdown,,6000,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2286931565_13L88808Q1853641200Q20,DJ Giddens,,NFL,First TD Scorer,player_touchdown,,6000,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
draftkings,34118260,357446788,0QA357446788#2284845567_13L88808Q1220234579Q20,Laquon Treadwell,,NFL,First TD Scorer,player_touchdown,,6500,,34118260,2026-09-21T00:20:00.0000000Z,,2026-09-20T22:34:19.918523+00:00
