platform,source_event_id,source_market_id,source_selection_id,player_name,team,sport,stat_type,prop_category,line,over_american_odds,under_american_odds,game_id,game_start_time,status,pulled_at
draftkings,34118241,357446642,0QA357446642#2284776416_13L88808Q1-1378423571Q20,Saquon Barkley,,NFL,First TD Scorer,player_touchdown,,425,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776461_13L88808Q11467943849Q20,Jalen Hurts,,NFL,First TD Scorer,player_touchdown,,700,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284775995_13L88808Q1836214121Q20,Tony Pollard,,NFL,First TD Scorer,player_touchdown,,850,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776441_13L88808Q1-2043395368Q20,DeVonta Smith,,NFL,First TD Scorer,player_touchdown,,850,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776492_13L88808Q1959822086Q20,Dallas Goedert,,NFL,First TD Scorer,player_touchdown,,850,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776510_13L88808Q1729251893Q20,Dontayvion Wicks,,NFL,First TD Scorer,player_touchdown,,1400,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776038_13L88808Q1-388116071Q20,Tyjae Spears,,NFL,First TD Scorer,player_touchdown,,1600,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776047_13L88808Q1994005639Q20,Carnell Tate,,NFL,First TD Scorer,player_touchdown,,1600,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776081_13L88808Q11114833900Q20,Wan'Dale Robinson,,NFL,First TD Scorer,player_touchdown,,1700,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776519_13L88808Q1-1809838750Q20,Makai Lemon,,NFL,First TD Scorer,player_touchdown,,1900,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776635_14L88808Q1207253668Q20,,PHI Eagles D/ST,NFL,First TD Scorer,player_touchdown,,1900,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776207_13L88808Q1-545194434Q20,Gunnar Helm,,NFL,First TD Scorer,player_touchdown,,2200,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776531_13L88808Q11798711080Q20,Tank Bigsby,,NFL,First TD Scorer,player_touchdown,,2200,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776622_13L88808Q117809652Q20,,TEN Titans D/ST,NFL,First TD Scorer,player_touchdown,,2200,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776174_13L88808Q1673357584Q20,Cameron Ward,,NFL,First TD Scorer,player_touchdown,,3500,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776244_13L88808Q11660521110Q20,Elic Ayomanor,,NFL,First TD Scorer,player_touchdown,,3500,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776116_13L88808Q1-802875811Q20,Calvin Ridley,,NFL,First TD Scorer,player_touchdown,,4000,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776309_13L88808Q1-122589830Q20,Daniel Bellinger,,NFL,First TD Scorer,player_touchdown,,5000,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776551_13L88808Q12087649702Q20,Johnny Mundt,,NFL,First TD Scorer,player_touchdown,,5000,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2235245501_13L88808Q1-1777442974Q20,,No Touchdown Scorer,NFL,First TD Scorer,player_touchdown,,6000,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776563_13L88808Q11506814849Q20,Will Shipley,,NFL,First TD Scorer,player_touchdown,,6000,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776542_13L88808Q1971735153Q20,Marquise Brown,,NFL,First TD Scorer,player_touchdown,,6500,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776580_13L88808Q11348049841Q20,Darius Cooper,,NFL,First TD Scorer,player_touchdown,,7500,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
draftkings,34118241,357446642,0QA357446642#2284776344_13L88808Q1502796176Q20,Julius Chestnut,,NFL,First TD Scorer,player_touchdown,,9000,,34118241,2026-09-20T17:00:00.0000000Z,,2026-09-19T04:47:07.598776+00:00
