platform,source_event_id,source_market_id,source_selection_id,player_name,team,sport,stat_type,prop_category,line,over_american_odds,under_american_odds,game_id,game_start_time,status,pulled_at
betmgm,2978435,anytd,16808,Jahmyr Gibbs,DET,NFL,anytd,player_touchdown,,-275,,2978435,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978639,anytd,16739,Bijan Robinson,ATL,NFL,anytd,player_touchdown,,-200,,2978639,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978626,anytd,15306,Javonte Williams,DAL,NFL,anytd,player_touchdown,,-190,,2978626,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978435,anytd,15876,James Cook,BUF,NFL,anytd,player_touchdown,,-150,,2978435,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978624,anytd,13556,David Montgomery,HOU,NFL,anytd,player_touchdown,,-140,,2978624,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978630,anytd,15372,Rhamondre Stevenson,NE,NFL,anytd,player_touchdown,,-150,,2978630,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978435,anytd,12483,Josh Allen,BUF,NFL,anytd,player_touchdown,,-135,,2978435,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978634,anytd,15810,Breece Hall,NYJ,NFL,anytd,player_touchdown,,-115,,2978634,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978628,anytd,17784,Bucky Irving,TB,NFL,anytd,player_touchdown,,-135,,2978628,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978640,anytd,12507,Saquon Barkley,PHI,NFL,anytd,player_touchdown,,-120,,2978640,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978639,anytd,15242,Chuba Hubbard,CAR,NFL,anytd,player_touchdown,,-111,,2978639,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978634,anytd,17795,MarShawn Lloyd,GB,NFL,anytd,player_touchdown,,-110,,2978634,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978435,anytd,15332,Amon-Ra St. Brown,DET,NFL,anytd,player_touchdown,,120,,2978435,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978624,anytd,16934,Chase Brown,CIN,NFL,anytd,player_touchdown,,105,,2978624,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978626,anytd,14411,CeeDee Lamb,DAL,NFL,anytd,player_touchdown,,110,,2978626,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978624,anytd,15200,Nico Collins,HOU,NFL,anytd,player_touchdown,,115,,2978624,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978624,anytd,15183,Ja'Marr Chase,CIN,NFL,anytd,player_touchdown,,125,,2978624,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978626,anytd,18811,Jacory Croskey-Merritt,WAS,NFL,anytd,player_touchdown,,125,,2978626,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978626,anytd,15853,George Pickens,DAL,NFL,anytd,player_touchdown,,125,,2978626,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978435,anytd,12477,DJ Moore,BUF,NFL,anytd,player_touchdown,,135,,2978435,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978640,anytd,14416,Jalen Hurts,PHI,NFL,anytd,player_touchdown,,140,,2978640,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978628,anytd,18516,Quinshon Judkins,CLE,NFL,anytd,player_touchdown,,140,,2978628,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978640,anytd,13590,Tony Pollard,TEN,NFL,anytd,player_touchdown,,140,,2978640,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978634,anytd,15946,Christian Watson,GB,NFL,anytd,player_touchdown,,140,,2978634,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978435,anytd,16697,Dalton Kincaid,BUF,NFL,anytd,player_touchdown,,145,,2978435,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978628,anytd,15222,Kenny Gainwell,TB,NFL,anytd,player_touchdown,,155,,2978628,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978624,anytd,14506,Tee Higgins,CIN,NFL,anytd,player_touchdown,,155,,2978624,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978639,anytd,15868,Drake London,ATL,NFL,anytd,player_touchdown,,155,,2978639,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978628,anytd,18549,Emeka Egbuka,TB,NFL,anytd,player_touchdown,,160,,2978628,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978626,anytd,13536,Terry McLaurin,WAS,NFL,anytd,player_touchdown,,160,,2978626,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978630,anytd,14657,Rico Dowdle,PIT,NFL,anytd,player_touchdown,,165,,2978630,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978639,anytd,18547,Tetairoa McMillan,CAR,NFL,anytd,player_touchdown,,165,,2978639,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978634,anytd,15829,Garrett Wilson,NYJ,NFL,anytd,player_touchdown,,175,,2978634,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978630,anytd,15984,Jaylen Warren,PIT,NFL,anytd,player_touchdown,,175,,2978630,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978435,anytd,15892,Khalil Shakir,BUF,NFL,anytd,player_touchdown,,230,,2978435,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978626,anytd,10133,Stefon Diggs,WAS,NFL,anytd,player_touchdown,,210,,2978626,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978640,anytd,15406,DeVonta Smith,PHI,NFL,anytd,player_touchdown,,180,,2978640,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978435,anytd,15849,Jameson Williams,DET,NFL,anytd,player_touchdown,,180,,2978435,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978640,anytd,12860,Dallas Goedert,PHI,NFL,anytd,player_touchdown,,200,,2978640,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978626,anytd,15802,Rachaad White,WAS,NFL,anytd,player_touchdown,,195,,2978626,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978435,anytd,17033,Sam LaPorta,DET,NFL,anytd,player_touchdown,,200,,2978435,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978624,anytd,12514,Dalton Schultz,HOU,NFL,anytd,player_touchdown,,200,,2978624,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978626,anytd,17692,Jayden Daniels,WAS,NFL,anytd,player_touchdown,,210,,2978626,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978630,anytd,16027,Romeo Doubs,NE,NFL,anytd,player_touchdown,,210,,2978630,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978634,anytd,18500,Matthew Golden,GB,NFL,anytd,player_touchdown,,210,,2978634,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978634,anytd,16741,Chris Brooks,GB,NFL,anytd,player_touchdown,,220,,2978634,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978639,anytd,17976,Jalen Coker,CAR,NFL,anytd,player_touchdown,,220,,2978639,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978628,anytd,11718,Chris Godwin,TB,NFL,anytd,player_touchdown,,220,,2978628,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978630,anytd,18517,TreVeyon Henderson,NE,NFL,anytd,player_touchdown,,220,,2978630,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978634,anytd,16649,Tucker Kraft,GB,NFL,anytd,player_touchdown,,220,,2978634,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978624,anytd,18449,Woody Marks,HOU,NFL,anytd,player_touchdown,,240,,2978624,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978630,anytd,16751,DeMario Douglas,NE,NFL,anytd,player_touchdown,,230,,2978630,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978626,anytd,15947,Jake Ferguson,DAL,NFL,anytd,player_touchdown,,240,,2978626,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978639,anytd,17747,Jonathon Brooks,CAR,NFL,anytd,player_touchdown,,240,,2978639,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978630,anytd,10735,Hunter Henry,NE,NFL,anytd,player_touchdown,,240,,2978630,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978630,anytd,13424,DK Metcalf,PIT,NFL,anytd,player_touchdown,,240,,2978630,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978639,anytd,15265,Kyle Pitts,ATL,NFL,anytd,player_touchdown,,240,,2978639,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978639,anytd,15907,Brian Robinson,ATL,NFL,anytd,player_touchdown,,240,,2978639,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978634,anytd,17702,Braelon Allen,NYJ,NFL,anytd,player_touchdown,,250,,2978634,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978628,anytd,18472,Harold Fannin,CLE,NFL,anytd,player_touchdown,,250,,2978628,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978634,anytd,16977,Jayden Reed,GB,NFL,anytd,player_touchdown,,270,,2978634,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978640,anytd,16941,Tyjae Spears,TEN,NFL,anytd,player_touchdown,,270,,2978640,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978630,anytd,11861,Mack Hollins,NE,NFL,anytd,player_touchdown,,275,,2978630,,,2026-09-15T11:55:34.906205+00:00
betmgm,2978626,anytd,16042,Chig Okonkwo,WAS,NFL,anytd,player_touchdown,,280,,2978626,,,2026-09-15T11:55:34.906205+00:00
