platform,source_event_id,source_market_id,source_selection_id,player_name,team,sport,stat_type,prop_category,line,over_american_odds,under_american_odds,game_id,game_start_time,status,pulled_at
draftkings,34118096,334310190,0QA334310190#2151981792_13L88808Q1-918826434Q20,Javonte Williams,,NFL,First TD Scorer,player_touchdown,,425,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2152003849_13L88808Q11749222883Q20,Cameron Skattebo,,NFL,First TD Scorer,player_touchdown,,700,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2151981903_13L88808Q11556652553Q20,CeeDee Lamb,,NFL,First TD Scorer,player_touchdown,,800,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2151982008_13L88808Q11560353419Q20,George Pickens,,NFL,First TD Scorer,player_touchdown,,950,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2151980661_13L88808Q1-1681173941Q20,Jaxson Dart,,NFL,First TD Scorer,player_touchdown,,1300,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2251290108_13L88808Q11853588220Q20,Malik Nabers,,NFL,First TD Scorer,player_touchdown,,1300,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2151982044_13L88808Q1785855342Q20,Jake Ferguson,,NFL,First TD Scorer,player_touchdown,,1500,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2151980834_13L88808Q11060307296Q20,Tyrone Tracy Jr.,,NFL,First TD Scorer,player_touchdown,,1800,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2151980933_13L88808Q1484820332Q20,Isaiah Likely,,NFL,First TD Scorer,player_touchdown,,1900,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2152003029_13L88808Q1-1491422041Q20,Ryan Flournoy,,NFL,First TD Scorer,player_touchdown,,2000,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2152004142_13L88808Q1-2063269611Q20,Malachi Fields,,NFL,First TD Scorer,player_touchdown,,2200,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2267143824_13L88808Q1681827648Q20,Emari Demercado,,NFL,First TD Scorer,player_touchdown,,2800,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2151982240_13L88808Q11310186756Q20,Dak Prescott,,NFL,First TD Scorer,player_touchdown,,3000,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2151982580_13L88808Q164888547Q20,,NY Giants D/ST,NFL,First TD Scorer,player_touchdown,,3000,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2151981143_13L88808Q1-576009838Q20,Theo Johnson,,NFL,First TD Scorer,player_touchdown,,3500,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2151981329_13L88808Q11486319252Q20,Darnell Mooney,,NFL,First TD Scorer,player_touchdown,,3500,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2151982665_14L88808Q1-1196357467Q20,,DAL Cowboys D/ST,NFL,First TD Scorer,player_touchdown,,3500,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2241747438_13L88808Q1-1438700228Q20,Odell Beckham Jr.,,NFL,First TD Scorer,player_touchdown,,4000,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2151982463_13L88808Q1988448200Q20,Luke Schoonmaker,,NFL,First TD Scorer,player_touchdown,,4500,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2241747445_13L88808Q1335928498Q20,Hunter Luepke,,NFL,First TD Scorer,player_touchdown,,4500,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2241747447_13L88808Q1-63251216Q20,Brevyn Spann-Ford,,NFL,First TD Scorer,player_touchdown,,4500,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2151981045_13L88808Q1-1516925916Q20,Devin Singletary,,NFL,First TD Scorer,player_touchdown,,5000,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2151982348_13L88808Q12020156245Q20,KaVontae Turpin,,NFL,First TD Scorer,player_touchdown,,5500,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2241747437_13L88808Q1907169483Q20,Patrick Ricard,,NFL,First TD Scorer,player_touchdown,,9000,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2151982409_13L88808Q11503473209Q20,Jonathan Mingo,,NFL,First TD Scorer,player_touchdown,,12000,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2150622911_13L88808Q1-1777442974Q20,,No Touchdown Scorer,NFL,First TD Scorer,player_touchdown,,16000,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2241747443_13L88808Q1-138520799Q20,Chris Manhertz,,NFL,First TD Scorer,player_touchdown,,16000,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334310190,0QA334310190#2241747440_13L88808Q1-200766217Q20,Braxton Berrios,,NFL,First TD Scorer,player_touchdown,,18000,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334626680,0QA334626680#2151983639_13L88808Q1-2070504203Q20,Javonte Williams,,NFL,Anytime TD Scorer,player_touchdown,,,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334626680,0QA334626680#2152003786_13L88808Q1-477446093Q20,Cameron Skattebo,,NFL,Anytime TD Scorer,player_touchdown,,105,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334626680,0QA334626680#2151983663_13L88808Q1759561049Q20,CeeDee Lamb,,NFL,Anytime TD Scorer,player_touchdown,,125,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334626680,0QA334626680#2151983683_13L88808Q1-1127265655Q20,George Pickens,,NFL,Anytime TD Scorer,player_touchdown,,155,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334626680,0QA334626680#2251290050_13L88808Q1-1380864812Q20,Malik Nabers,,NFL,Anytime TD Scorer,player_touchdown,,200,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
draftkings,34118096,334626680,0QA334626680#2151983279_13L88808Q134055813Q20,Jaxson Dart,,NFL,Anytime TD Scorer,player_touchdown,,215,,34118096,2026-09-14T00:20:00.0000000Z,,2026-09-13T23:14:54.887492+00:00
