platform,source_event_id,source_market_id,source_selection_id,player_name,team,sport,stat_type,prop_category,line,over_american_odds,under_american_odds,game_id,game_start_time,status,pulled_at
betmgm,2978439,recyds,16963,Rashee Rice,KC,NFL,recyds,player_performance,54.5,-110,-110,2978439,,,2026-09-14T13:03:30.206451+00:00
betmgm,2978439,rushyds,17687,Xavier Worthy,KC,NFL,rushyds,player_performance,0.5,135,-160,2978439,,,2026-09-14T13:03:30.206451+00:00
betmgm,2978439,rushyds,18529,Brashard Smith,KC,NFL,rushyds,player_performance,3.5,-110,-110,2978439,,,2026-09-14T13:03:30.206451+00:00
betmgm,2978439,rushyds,11839,Patrick Mahomes,KC,NFL,rushyds,player_performance,13.5,-125,105,2978439,,,2026-09-14T13:03:30.206451+00:00
betmgm,2978439,rushyds,16995,Bo Nix,DEN,NFL,rushyds,player_performance,14.5,-125,105,2978439,,,2026-09-14T13:03:30.206451+00:00
betmgm,2978439,rushyds,18522,RJ Harvey,DEN,NFL,rushyds,player_performance,18.5,-110,-105,2978439,,,2026-09-14T13:03:30.206451+00:00
betmgm,2978439,rushyds,14418,J.K. Dobbins,DEN,NFL,rushyds,player_performance,47.5,-110,-110,2978439,,,2026-09-14T13:03:30.206451+00:00
betmgm,2978439,rushyds,15909,Kenneth Walker,KC,NFL,rushyds,player_performance,60.5,-110,-105,2978439,,,2026-09-14T13:03:30.206451+00:00
betmgm,2978439,longrush,18529,Brashard Smith,KC,NFL,longrush,player_performance,3.5,-105,-130,2978439,,,2026-09-14T13:03:30.206451+00:00
betmgm,2978439,longrush,18522,RJ Harvey,DEN,NFL,longrush,player_performance,7.5,-135,100,2978439,,,2026-09-14T13:03:30.206451+00:00
betmgm,2978439,longrush,11839,Patrick Mahomes,KC,NFL,longrush,player_performance,9.5,-105,-130,2978439,,,2026-09-14T13:03:30.206451+00:00
betmgm,2978439,longrush,16995,Bo Nix,DEN,NFL,longrush,player_performance,9.5,-105,-125,2978439,,,2026-09-14T13:03:30.206451+00:00
betmgm,2978439,longrush,14418,J.K. Dobbins,DEN,NFL,longrush,player_performance,12.5,-120,-110,2978439,,,2026-09-14T13:03:30.206451+00:00
betmgm,2978439,longrush,15909,Kenneth Walker,KC,NFL,longrush,player_performance,15.5,-105,-125,2978439,,,2026-09-14T13:03:30.206451+00:00
betmgm,2978439,kickpts,11309,Wil Lutz,DEN,NFL,kickpts,player_performance,6.5,-125,-105,2978439,,,2026-09-14T13:03:30.206451+00:00
betmgm,2978439,kickpts,11783,Harrison Butker,KC,NFL,kickpts,player_performance,7.5,100,-130,2978439,,,2026-09-14T13:03:30.206451+00:00
