platform,source_event_id,source_market_id,source_selection_id,player_name,team,sport,stat_type,prop_category,line,over_american_odds,under_american_odds,game_id,game_start_time,status,pulled_at
betmgm,2978632,firsttd,15909,Kenneth Walker,KC,NFL,firsttd,player_touchdown,,360,,2978632,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978623,firsttd,15807,Kyren Williams,LAR,NFL,firsttd,player_touchdown,,400,,2978623,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978632,firsttd,14455,Jonathan Taylor,IND,NFL,firsttd,player_touchdown,,360,,2978632,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978623,firsttd,9455,Davante Adams,LAR,NFL,firsttd,player_touchdown,,700,,2978623,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978623,firsttd,16790,Puka Nacua,LAR,NFL,firsttd,player_touchdown,,650,,2978623,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978623,firsttd,18514,Cam Skattebo,NYG,NFL,firsttd,player_touchdown,,750,,2978623,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978632,firsttd,16963,Rashee Rice,KC,NFL,firsttd,player_touchdown,,1100,,2978632,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978632,firsttd,8783,Travis Kelce,KC,NFL,firsttd,player_touchdown,,1150,,2978632,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978623,firsttd,17690,Blake Corum,LAR,NFL,firsttd,player_touchdown,,875,,2978623,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978632,firsttd,17687,Xavier Worthy,KC,NFL,firsttd,player_touchdown,,1300,,2978632,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978623,firsttd,18497,Terrance Ferguson,LAR,NFL,firsttd,player_touchdown,,1650,,2978623,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978623,firsttd,17704,Malik Nabers,NYG,NFL,firsttd,player_touchdown,,1250,,2978623,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978632,firsttd,18534,Tyler Warren,IND,NFL,firsttd,player_touchdown,,1250,,2978632,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978632,firsttd,11839,Patrick Mahomes,KC,NFL,firsttd,player_touchdown,,2000,,2978632,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978623,firsttd,14463,Colby Parkinson,LAR,NFL,firsttd,player_touchdown,,1250,,2978623,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978623,firsttd,18574,Jaxson Dart,NYG,NFL,firsttd,player_touchdown,,1400,,2978623,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978632,firsttd,16022,Alec Pierce,IND,NFL,firsttd,player_touchdown,,1300,,2978632,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978623,firsttd,10854,Tyler Higbee,LAR,NFL,firsttd,player_touchdown,,2800,,2978623,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978623,firsttd,16033,Isaiah Likely,NYG,NFL,firsttd,player_touchdown,,1500,,2978623,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978632,firsttd,16689,Josh Downs,IND,NFL,firsttd,player_touchdown,,1500,,2978632,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978632,firsttd,19240,Emmett Johnson,KC,NFL,firsttd,player_touchdown,,1600,,2978632,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978632,firsttd,8627,Keenan Allen,IND,NFL,firsttd,player_touchdown,,2000,,2978632,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978623,firsttd,13449,Devin Singletary,NYG,NFL,firsttd,player_touchdown,,2000,,2978623,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978623,firsttd,17081,Konata Mumpfield,LAR,NFL,firsttd,player_touchdown,,3000,,2978623,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978623,firsttd,19313,Malachi Fields,NYG,NFL,firsttd,player_touchdown,,2500,,2978623,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978623,firsttd,15468,Najee Harris,NYG,NFL,firsttd,player_touchdown,,4000,,2978623,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978632,firsttd,15831,Tyquan Thornton,KC,NFL,firsttd,player_touchdown,,2500,,2978632,,,2026-09-20T22:34:32.947033+00:00
betmgm,2978632,firsttd,15459,Noah Gray,KC,NFL,firsttd,player_touchdown,,3300,,2978632,,,2026-09-20T22:34:32.947033+00:00
