platform,source_event_id,source_market_id,source_selection_id,player_name,team,sport,stat_type,prop_category,line,over_american_odds,under_american_odds,game_id,game_start_time,status,pulled_at
betmgm,2978623,firsttd,15807,Kyren Williams,LAR,NFL,firsttd,player_touchdown,,400,,2978623,,,2026-09-21T20:30:02.591196+00:00
betmgm,2978623,firsttd,9455,Davante Adams,LAR,NFL,firsttd,player_touchdown,,650,,2978623,,,2026-09-21T20:30:02.591196+00:00
betmgm,2978623,firsttd,18514,Cam Skattebo,NYG,NFL,firsttd,player_touchdown,,725,,2978623,,,2026-09-21T20:30:02.591196+00:00
betmgm,2978623,firsttd,17690,Blake Corum,LAR,NFL,firsttd,player_touchdown,,850,,2978623,,,2026-09-21T20:30:02.591196+00:00
betmgm,2978623,firsttd,18497,Terrance Ferguson,LAR,NFL,firsttd,player_touchdown,,1400,,2978623,,,2026-09-21T20:30:02.591196+00:00
betmgm,2978623,firsttd,17704,Malik Nabers,NYG,NFL,firsttd,player_touchdown,,1200,,2978623,,,2026-09-21T20:30:02.591196+00:00
betmgm,2978623,firsttd,14463,Colby Parkinson,LAR,NFL,firsttd,player_touchdown,,1200,,2978623,,,2026-09-21T20:30:02.591196+00:00
betmgm,2978623,firsttd,18574,Jaxson Dart,NYG,NFL,firsttd,player_touchdown,,1350,,2978623,,,2026-09-21T20:30:02.591196+00:00
betmgm,2978623,firsttd,16033,Isaiah Likely,NYG,NFL,firsttd,player_touchdown,,1450,,2978623,,,2026-09-21T20:30:02.591196+00:00
betmgm,2978623,firsttd,10854,Tyler Higbee,LAR,NFL,firsttd,player_touchdown,,2500,,2978623,,,2026-09-21T20:30:02.591196+00:00
betmgm,2978623,firsttd,17081,Konata Mumpfield,LAR,NFL,firsttd,player_touchdown,,2800,,2978623,,,2026-09-21T20:30:02.591196+00:00
betmgm,2978623,firsttd,13449,Devin Singletary,NYG,NFL,firsttd,player_touchdown,,2000,,2978623,,,2026-09-21T20:30:02.591196+00:00
betmgm,2978623,firsttd,19313,Malachi Fields,NYG,NFL,firsttd,player_touchdown,,2500,,2978623,,,2026-09-21T20:30:02.591196+00:00
betmgm,2978623,firsttd,17467,Xavier Smith,LAR,NFL,firsttd,player_touchdown,,2800,,2978623,,,2026-09-21T20:30:02.591196+00:00
betmgm,2978623,firsttd,14510,Darnell Mooney,NYG,NFL,firsttd,player_touchdown,,3500,,2978623,,,2026-09-21T20:30:02.591196+00:00
betmgm,2978623,firsttd,17021,Theo Johnson,NYG,NFL,firsttd,player_touchdown,,3500,,2978623,,,2026-09-21T20:30:02.591196+00:00
