platform,source_event_id,source_market_id,source_selection_id,player_name,team,sport,stat_type,prop_category,line,over_american_odds,under_american_odds,game_id,game_start_time,status,pulled_at
draftkings,34118210,357431987,0QA357431987#2250860923_13L88808Q1-1250365177Q20,Jahmyr Gibbs,,NFL,First TD Scorer,player_touchdown,,280,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250861028_13L88808Q1-1664214611Q20,Amon-Ra St. Brown,,NFL,First TD Scorer,player_touchdown,,650,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250862763_13L88808Q1-496436612Q20,Travis Etienne Jr.,,NFL,First TD Scorer,player_touchdown,,650,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250861058_13L88808Q1-1497702701Q20,Sam LaPorta,,NFL,First TD Scorer,player_touchdown,,1100,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250861102_13L88808Q1-1721268165Q20,Jameson Williams,,NFL,First TD Scorer,player_touchdown,,1100,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250862724_13L88808Q1268307124Q20,Chris Olave,,NFL,First TD Scorer,player_touchdown,,1300,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250862885_13L88808Q11543263768Q20,Juwan Johnson,,NFL,First TD Scorer,player_touchdown,,2000,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250862024_13L88808Q11454726330Q20,Sione Vaki,,NFL,First TD Scorer,player_touchdown,,2200,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250862271_13L88808Q1922683471Q20,Jacob Saylors,,NFL,First TD Scorer,player_touchdown,,2200,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250863101_13L88808Q1-745613488Q20,Tyler Shough,,NFL,First TD Scorer,player_touchdown,,2200,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250861303_13L88808Q11609051622Q20,Isaac TeSlaa,,NFL,First TD Scorer,player_touchdown,,2500,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2251041170_13L88808Q1-1921044867Q20,Devaughn Vele,,NFL,First TD Scorer,player_touchdown,,2800,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250862980_13L88808Q1-331917278Q20,Audric Estime,,NFL,First TD Scorer,player_touchdown,,3500,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250863032_13L88808Q11766794700Q20,Kendre Miller,,NFL,First TD Scorer,player_touchdown,,3500,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250863503_13L88808Q11861635155Q20,,DET Lions D/ST,NFL,First TD Scorer,player_touchdown,,3500,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250863543_14L88808Q1-512876066Q20,,NO Saints D/ST,NFL,First TD Scorer,player_touchdown,,3500,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250863152_13L88808Q11499560782Q20,Noah Fant,,NFL,First TD Scorer,player_touchdown,,4500,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250861169_13L88808Q1-1503282885Q20,Brock Wright,,NFL,First TD Scorer,player_touchdown,,5000,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2251042942_13L88808Q1-568667382Q20,Bryce Lance,,NFL,First TD Scorer,player_touchdown,,5500,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2251042941_13L88808Q1973486523Q20,Barion Brown,,NFL,First TD Scorer,player_touchdown,,6500,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250861467_13L88808Q12084981216Q20,Jared Goff,,NFL,First TD Scorer,player_touchdown,,7000,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250861614_13L88808Q11552969649Q20,Tyler Conklin,,NFL,First TD Scorer,player_touchdown,,8000,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250861839_13L88808Q1-1661344686Q20,Tay Martin,,NFL,First TD Scorer,player_touchdown,,8000,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2250862038_13L88808Q1624082736Q20,Jackson Meeks,,NFL,First TD Scorer,player_touchdown,,9000,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2251044894_13L88808Q1-1849714380Q20,Oscar Delp,,NFL,First TD Scorer,player_touchdown,,11000,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,357431987,0QA357431987#2235201413_13L88808Q1-1777442974Q20,,No Touchdown Scorer,NFL,First TD Scorer,player_touchdown,,16000,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,361397313,0QA361397313#2250875327_13L88808Q1-1471319780Q20,Jahmyr Gibbs,,NFL,Anytime TD Scorer,player_touchdown,,,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,361397313,0QA361397313#2250875351_13L88808Q11545031559Q20,Travis Etienne Jr.,,NFL,Anytime TD Scorer,player_touchdown,,,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,361397313,0QA361397313#2250875329_13L88808Q1-1466210203Q20,Amon-Ra St. Brown,,NFL,Anytime TD Scorer,player_touchdown,,100,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,361397313,0QA361397313#2250875349_13L88808Q1-1726186093Q20,Chris Olave,,NFL,Anytime TD Scorer,player_touchdown,,155,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
draftkings,34118210,361397313,0QA361397313#2250875332_13L88808Q1480222870Q20,Jameson Williams,,NFL,Anytime TD Scorer,player_touchdown,,180,,34118210,2026-09-13T17:00:00.0000000Z,,2026-09-11T04:51:39.672214+00:00
